"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
99754032240,532.4894,404.5473,780.7341,372.2943,10.7957,10.7957,3.061,11.049,11.049,3.1255,532.0041,413.5161,537.9997,413.6455,775.4024,381.5067,781.4923,381.3848,679.5195,288.5587,679.5195,288.5587,0,2098,1,1,"-","-",0,0,0,0,0,0,28.7826,26.972,651.8839,-37.4621,35.3168,643.4698,-0.0264,0.366,-0.9302,0.0943,0.3778,-0.9211,7224,"Fixation"
99754049021,532.406,404.5485,780.1585,371.9043,10.8625,10.8625,3.064,11.0635,11.0635,3.1203,531.9999,413.521,537.7873,413.7905,775.0618,381.0126,781.0327,381.0123,680.5039,289.9181,680.5039,289.9181,0,2277,1,1,"-","-",0,0,0,0,0,0,28.8416,26.9793,652.5492,-37.3773,35.4565,643.875,-0.0274,0.3702,-0.9286,0.103,0.3744,-0.9215,7225,"Fixation"
99754065637,532.7893,404.1141,780.1549,371.2593,10.7316,10.7316,3.0594,11.0374,11.0374,3.1157,532.0045,413.5056,537.9958,413.5019,774.8566,380.851,780.6668,380.6871,676.4841,280.358,676.4841,280.358,0,3981,1,1,"-","-",0,0,0,0,0,0,28.7987,27.0078,652.2367,-37.364,35.5837,644.983,-0.0419,0.3814,-0.9234,0.0873,0.4026,-0.9112,7225,"Fixation"
99754082248,532.9364,403.3391,780.2239,370.2937,10.7104,10.7104,3.0544,11.004,11.004,3.11,532.0207,413.0135,537.9871,413.0046,774.5271,380.0122,780.6314,380.0175,670.9843,251.3762,670.9843,251.3762,0,4334,1,1,"-","-",0,0,0,0,0,0,28.7897,27.136,652.0571,-37.2983,35.772,644.6977,-0.0489,0.394,-0.9178,0.0739,0.4171,-0.9059,7225,"Fixation"
99754098827,532.6787,403.4206,779.9314,370.2639,10.8243,10.8243,3.0568,11.1289,11.1289,3.1111,532.0035,413.0162,537.7814,413.1983,774.2948,380.1441,780.4772,380.0071,670.2499,234.35,670.2499,234.35,0,2099,1,1,"-","-",0,0,0,0,0,0,28.851,27.1382,652.7541,-37.2118,35.7226,644.1066,-0.0406,0.397,-0.9169,0.0788,0.422,-0.9032,7225,"Fixation"
99754115617,532.4066,403.3095,779.6516,369.9504,10.8822,10.8822,3.0624,11.0296,11.0296,3.1072,531.8976,413.0057,537.6327,413.0095,773.855,379.8507,779.8432,379.8531,666.6844,220.4394,666.6844,220.4394,0,2139,1,1,"-","-",0,0,0,0,0,0,28.9234,27.2009,653.6017,-37.0825,35.7991,644.3889,-0.0322,0.3998,-0.916,0.0651,0.4292,-0.9008,7225,"Fixation"
99754132796,532.0239,403.216,779.2575,369.7731,10.5873,10.5873,3.0512,11.0072,11.0072,3.1028,531.1275,413.0028,537.1946,412.8079,773.7522,379.8459,779.8246,379.854,664.7862,211.922,664.7862,211.922,0,2247,1,1,"-","-",0,0,0,0,0,0,29.0575,27.1985,652.879,-37.0601,35.7937,644.2839,-0.0451,0.3963,-0.917,0.0814,0.4393,-0.8946,7225,"Saccade"
99754155710,531.7216,403.0408,778.7901,369.5452,10.7024,10.7024,3.0485,11.2409,11.2409,3.1113,531.0045,412.9948,536.7899,412.7937,773.0046,379.6353,778.9978,379.6292,658.03,111.7184,658.03,111.7184,0,34759,1,1,"-","-",0,0,0,0,0,0,29.1564,27.2268,653.4764,-36.8609,35.8666,644.5317,-0.0424,0.4054,-0.9131,0.0648,0.4416,-0.8949,7226,"Fixation"
99754190484,531.269,402.8981,778.2691,369.5463,10.7755,10.7755,3.0498,11.2217,11.2217,3.1169,530.5154,412.9824,536.5052,412.4954,772.8473,379.7082,778.9666,379.4897,660.0657,110.0746,660.0657,110.0746,0,8244,1,1,"-","-",0,0,0,0,0,0,29.2458,27.2533,653.0943,-36.8176,35.858,644.2189,-0.039,0.4052,-0.9134,0.0866,0.4371,-0.8952,7226,"Fixation"
99754198862,531.1344,402.8568,778.1926,369.8061,10.7524,10.7524,3.0495,11.0876,11.0876,3.1147,530.2853,412.8451,536.2049,412.7899,772.7428,379.847,778.8204,379.8563,657.7531,106.4939,657.7531,106.4939,0,3267,1,1,"-","-",0,0,0,0,0,0,29.317,27.2303,653.06,-36.7771,35.7833,644.1046,-0.046,0.4098,-0.911,0.0842,0.4368,-0.8956,7226,"Fixation"
99754232197,531.1954,403.3721,778.3054,370.6704,10.8581,10.8581,3.0548,11.1986,11.1986,3.1187,530.2915,413.1595,536.2023,413.1925,772.8432,380.8437,778.8342,380.8457,655.6045,104.325,655.6045,104.325,0,2086,1,1,"-","-",0,0,0,0,0,0,29.3168,27.1323,653.0685,-36.8079,35.5295,644.3756,-0.0498,0.4014,-0.9145,0.0808,0.4463,-0.8913,7226,"Fixation"
99754249938,531.2397,403.8818,778.2944,371.4047,10.8257,10.8257,3.0563,11.0685,11.0685,3.1156,530.2918,413.8481,536.5058,413.495,772.8496,381.1586,778.8299,381.1546,654.8841,114.7228,654.8841,114.7228,0,6362,1,1,"-","-",0,0,0,0,0,0,29.2169,26.9419,651.7633,-36.8253,35.4614,644.6744,-0.0441,0.4011,-0.915,0.0828,0.4186,-0.9044,7227,"Fixation"
99754265629,531.2932,404.3749,778.4262,372.2399,10.9968,10.9968,3.0673,11.1424,11.1424,3.1171,530.5143,414.2643,536.2122,414.1979,772.8521,382.1464,778.8365,382.1473,652.4194,109.3081,652.4194,109.3081,0,7273,1,1,"-","-",0,0,0,0,0,0,29.2755,26.8343,652.8615,-36.8414,35.2072,644.9342,-0.0485,0.4044,-0.9133,0.0757,0.4301,-0.8996,7227,"Fixation"
99754282371,531.3299,404.9109,778.6915,373.2102,10.8253,10.8253,3.068,11.0748,11.0748,3.1151,530.7359,414.8439,536.4998,414.492,773.0159,383.0157,778.9932,383.017,652.0766,110.4453,652.0766,110.4453,0,3659,1,1,"-","-",0,0,0,0,0,0,29.2369,26.7429,653.5596,-36.9004,34.9863,645.2068,-0.0365,0.4026,-0.9146,0.0707,0.4245,-0.9027,7227,"Fixation"
99754298858,531.6305,405.3688,779.0685,374.1173,10.9616,10.9616,3.0761,10.9776,10.9776,3.1088,530.9945,415.1116,536.78,415.1976,773.5178,384.0036,779.476,384.0057,653.0531,107.6317,653.0531,107.6317,0,3207,1,1,"-","-",0,0,0,0,0,0,29.1874,26.6316,654.1108,-37.0533,34.7364,645.5441,-0.0379,0.4043,-0.9138,0.0764,0.43,-0.8996,7227,"Saccade"
99754315520,534.5206,405.924,781.3384,374.6443,10.8156,10.8156,3.075,10.8764,10.8764,3.0993,532.2223,415.7951,538.1608,415.8438,774.6635,385.0028,780.486,384.7407,547.1403,101.1227,547.1403,101.1227,0,1949,1,1,"-","-",0,0,0,0,0,0,28.8204,26.4409,653.9202,-37.3997,34.5511,646.4761,-0.1212,0.3975,-0.9096,0.0145,0.4593,-0.8882,7227,"Saccade"
99754332206,538.1345,406.3999,784.47,375.4813,11.0561,11.0561,3.0873,10.9123,10.9123,3.0937,534.7863,415.7984,540.4918,416.0056,776.5143,385.7314,782.458,385.6246,454.6532,101.5992,454.6532,101.5992,0,1990,1,1,"-","-",0,0,0,0,0,0,28.1863,26.4552,654.8283,-37.9376,34.3482,646.7858,-0.1776,0.3762,-0.9094,-0.0473,0.4633,-0.8849,7227,"Fixation"
99754348875,539.002,406.6224,785.8552,376.4566,10.7224,10.7224,3.0798,11.0702,11.0702,3.0968,535.5238,416.0108,541.4864,416.0139,777.4025,386.7296,783.4895,386.4912,444.9793,102.5155,444.9793,102.5155,0,3314,1,1,"-","-",0,0,0,0,0,0,27.9331,26.4104,654.4791,-38.1788,34.0766,646.4474,-0.1779,0.3702,-0.9118,-0.0684,0.4624,-0.884,7228,"Fixation"
99754365582,539.7039,406.7422,786.6816,377.1986,10.769,10.769,3.0756,10.8358,10.8358,3.0877,535.9709,416.3812,542.0008,416.5036,778.1501,387.0105,784.0761,387.0068,436.3825,104.6669,436.3825,104.6669,0,2834,1,1,"-","-",0,0,0,0,0,0,27.7745,26.2672,653.8605,-38.3831,33.9891,646.8371,-0.1865,0.3861,-0.9034,-0.0755,0.441,-0.8943,7228,"Fixation"
99754382354,540.4047,406.9657,787.5209,377.9162,10.7495,10.7495,3.0695,10.8059,10.8059,3.079,536.493,416.4972,542.8403,416.8508,779.0192,387.9964,784.9841,387.9947,433.2785,101.899,433.2785,101.899,0,3614,1,1,"-","-",0,0,0,0,0,0,27.5077,26.1273,651.9671,-38.636,33.7305,647.0246,-0.1872,0.3853,-0.9036,-0.0735,0.4591,-0.8854,7228,"Fixation"
