"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
345551322030,458.7561,396.9814,731.8042,398.373,8.2301,8.2301,4.1275,7.9831,7.9831,4.2093,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,-1,-1,"-","-",0,0,0,0,0,0,52.2667,35.6357,678.669,-22.2748,37.3843,685.3942,0,0,0,0,0,0,12448,"Blink"
345551338794,446.8981,396.8769,733.0646,398.3937,9.2389,9.2389,4.1275,6.5095,6.5095,4.2093,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,-1,-1,"-","-",0,0,0,0,0,0,52.2667,35.6357,678.669,-22.2748,37.3843,685.3942,0,0,0,0,0,0,12448,"Blink"
345551355709,444.0516,391.0963,759.5382,396.5735,18.691,18.691,4.1275,14.7824,14.7824,4.2438,0,0,0,0,0,0,0,0,0,0,0,0,0,28116,-1,-1,"-","-",0,0,0,0,0,0,52.2667,35.6357,678.669,-22.2748,37.3843,685.3942,0,0,0,0,0,0,12449,"Blink"
345551383844,440.57,391.0071,762.8009,392.1421,14.4717,14.4717,4.1541,9.8987,9.8987,4.2438,0,0,0,0,0,0,0,0,0,0,0,0,0,6549,-1,-1,"-","-",0,0,0,0,0,0,52.2667,35.6357,678.669,-22.2748,37.3843,685.3942,0,0,0,0,0,0,12449,"Blink"
345551392628,452.37,387.7925,734.1856,383.7421,13.8734,13.8734,4.1458,11.0745,11.0745,4.0746,451.0028,387.6418,456.2145,387.2013,713,384,718,384,0,0,0,0,0,5793,1,1,"-","-",0,0,0,0,0,0,53.3177,35.6284,680.2608,-21.8373,37.0148,687.833,0,0,0,0,0,0,12449,"Blink"
345551422174,453.8366,383.1235,715.5722,377.679,13.6322,13.6322,4.0546,13.5624,13.5624,4.0749,451.2177,388.1995,456.5087,388.006,713,384,718,384,642.8296,32.5767,642.8296,32.5767,0,3898,1,1,"-","-",0,0,0,0,0,0,53.4107,35.5437,682.3773,-21.9756,37.2492,692.1883,-0.0831,0.317,-0.9448,0.0368,0.4901,-0.8709,12449,"Saccade"
345551439132,453.3229,383.0881,716.3111,377.9534,13.4546,13.4546,4.0439,13.9127,13.9127,4.0959,451.0341,388.3332,456.512,388.0074,713.6597,382.3873,718.7008,383.3663,644.0671,183.6624,644.0671,183.6624,0,4413,1,1,"-","-",0,0,0,0,0,0,53.4274,35.5178,682.2572,-22.2268,37.6661,693.8488,-0.0536,0.3304,-0.9423,0.0117,0.3429,-0.9393,12449,"Fixation"
345551455824,453.3916,383.2012,716.104,377.9556,13.3643,13.3643,4.0301,13.1253,13.1253,4.0714,451.0181,388.3442,456.5129,388.008,713.555,382.4749,718.6916,383.3578,646.3778,180.5024,646.3778,180.5024,0,51118,1,1,"-","-",0,0,0,0,0,0,53.414,35.5058,682.0585,-22.2414,37.7073,694.8241,-0.0596,0.3204,-0.9454,0.0236,0.3474,-0.9374,12450,"Fixation"
345551506956,453.4843,383.424,715.9971,378.4713,13.3824,13.3824,4.0201,13.3302,13.3302,4.0605,451.016,388.5005,456.4029,388.1891,713.5594,383.4861,719.2141,383.5798,653.5288,181.5944,653.5288,181.5944,0,5720,1,1,"-","-",0,0,0,0,0,0,53.46,35.4775,682.4423,-22.2593,37.4266,692.9764,-0.0701,0.3144,-0.9467,0.0527,0.3562,-0.9329,12450,"Fixation"
345551522119,453.4841,383.542,716.0343,378.5045,13.6437,13.6437,4.026,13.4168,13.4168,4.053,451.0384,388.497,456.4942,388.0243,713.562,383.4826,719.5047,383.4834,659.874,193.8799,659.874,193.8799,0,2576,1,1,"-","-",0,0,0,0,0,0,53.4427,35.5008,682.428,-22.2037,37.2754,689.9169,-0.0678,0.298,-0.9522,0.06,0.3455,-0.9365,12450,"Fixation"
