"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
87754129203,559.3031,346.6727,783.6891,308.0038,9.5905,9.5905,3.0557,8.7088,8.7088,2.8034,556.2214,354.2085,561.0001,354.5288,779.6091,315.1802,784.4606,315.0161,544.6312,11.706,544.6312,11.706,0,1938,1,1,"-","-",0,0,0,0,0,0,25.2104,48.8175,736.6251,-42.9191,59.4872,718.6027,-0.1045,0.4136,-0.9044,0.0232,0.4283,-0.9033,12207,"Fixation"
87754145839,558.3365,347.0493,782.3102,308.2064,9.3594,9.3594,3.0442,8.9932,8.9932,2.8059,550,341,555,341,778.081,315.3161,782.9683,315.0198,546.1055,14.4784,546.1055,14.4784,0,1957,1,1,"-","-",0,0,0,0,0,0,27.0537,52.8601,735.2749,-42.4999,59.518,719.2307,0,0,0,0.0153,0.4158,-0.9093,12207,"Fixation"
87754162576,557.6556,347.3092,781.7801,308.1935,9.3426,9.3426,3.0328,8.8474,8.8474,2.7999,549,341,554,341,777.4988,315.501,782.4561,315.0268,546.1114,2.9713,546.1114,2.9713,0,2015,1,1,"-","-",0,0,0,0,0,0,27.3163,52.7701,734.0231,-42.3428,59.5005,719.3727,0,0,0,0.0134,0.4274,-0.904,12207,"Fixation"
87754179419,557.6244,347.3823,781.6233,308.3949,9.3041,9.3041,3.0261,8.8153,8.8153,2.7947,550,341,554,341,777.5037,315.5007,782.1266,315.171,546.2208,9.5481,546.2208,9.5481,0,4652,1,1,"-","-",0,0,0,0,0,0,27.3997,53.2352,740.4608,-42.4323,59.6749,721.7341,0,0,0,0.0132,0.4161,-0.9092,12208,"Fixation"
87754196321,558.0606,347.3483,781.629,308.5237,9.3789,9.3789,3.0237,8.9563,8.9563,2.797,549,341,554,341,777.4932,315.5006,782.7993,315.1764,555.567,25.1509,555.567,25.1509,0,2945,1,1,"-","-",0,0,0,0,0,0,27.4951,53.1157,738.8295,-42.4102,59.4996,719.6449,0,0,0,0.0343,0.4004,-0.9157,12208,"Fixation"
87754212687,558.8957,347.2599,782.4966,308.673,9.3022,9.3022,3.0218,8.7403,8.7403,2.7881,551,342,555,342,778.4974,315.4959,783.1514,315.853,552.0248,5.6892,552.0248,5.6892,0,4139,1,1,"-","-",0,0,0,0,0,0,27.2514,53.2424,744.9171,-42.739,59.5725,721.7398,0,0,0,0.0216,0.422,-0.9063,12208,"Saccade"
87754229281,560.2929,347.2073,783.8734,309.0598,9.1043,9.1043,3.0072,8.7146,8.7146,2.7779,551,342,556,342,779.6132,316.1805,784.9209,316.0203,553.0262,-87.2979,553.0262,-87.2979,0,3330,1,1,"-","-",0,0,0,0,0,0,27.0241,53.1004,742.9615,-43.0516,59.2684,719.637,0,0,0,0.0264,0.4244,-0.9051,12208,"Saccade"
87754245954,562.1557,347.1149,785.9766,309.6025,9.3199,9.3199,3.0064,8.7968,8.7968,2.7759,554,343,559,343,782.3582,316.3158,786.9689,316.6582,567.2659,-77.022,567.2659,-77.022,0,3262,1,1,"-","-",0,0,0,0,0,0,26.0233,52.6594,741.1513,-43.9222,59.3506,722.0382,0,0,0,0.0454,0.4092,-0.9113,12208,"Saccade"
87754262643,567.6274,347.4523,792.2809,310.8666,9.1238,9.1238,2.993,8.707,8.707,2.7681,557,344,562,344,785.7464,317.8912,790.9466,317.6638,322.571,-98.0258,322.571,-98.0258,0,4180,1,1,"-","-",0,0,0,0,0,0,25.0316,52.2294,739.4757,-44.946,58.8331,720.5156,0,0,0,-0.1169,0.4312,-0.8946,12208,"Saccade"
87754279210,572.3796,347.2726,796.9078,311.5977,9.1365,9.1365,2.9817,8.5612,8.5612,2.7493,561,345,566,345,788.7374,318.7495,794.903,318.5356,199.61,-165.4458,199.61,-165.4458,0,41796,1,1,"-","-",0,0,0,0,0,0,23.7379,51.8097,737.9252,-45.6086,58.0708,714.3916,0,0,0,-0.1888,0.4558,-0.8698,12209,"Saccade"
