"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
359276245779,435.046,175.6322,717.8799,176.931,6,3,3.4373,20.4036,20.4036,3.4937,431.1443,177.8191,439.504,178.0073,713.787,175.3249,722.0928,175.5337,661.6839,833.5731,661.6839,833.5731,0,2405,1,1,"-","-",0,0,0,0,0,0,46.0956,75.2078,535.5299,-17.5169,75.6108,534.425,-0.0827,0.03,-0.9961,0,0,0,16723,"Saccade"
359276262402,435.9132,176.7284,718.7315,170.7608,15.7958,15.7958,3.4869,17.0002,17.0002,3.582,431.511,178.1986,440.3238,178.2262,714.2908,175.4873,722.622,176.0065,651.8944,749.8334,651.8944,749.8334,0,2275,1,1,"-","-",0,0,0,0,0,0,45.9281,75.0822,535.1252,-17.6478,75.6027,534.8732,-0.097,-0.0075,-0.9953,0.0542,0.1638,-0.985,16723,"Saccade"
359276288871,434.9705,175.8995,717.3903,168.6759,21.7042,21.7042,3.4869,15.5416,15.5416,3.5938,432.1095,178.239,440.341,178.2173,714.4438,175.3025,722.5299,175.9946,728.9942,644.2104,728.9942,644.2104,0,3857,1,1,"-","-",0,0,0,0,0,0,45.9082,75.163,535.713,-17.6885,75.7711,535.9022,-0.0303,0.0332,-0.999,0.1228,0.2675,-0.9557,16724,"Saccade"
359276295787,435.2172,170.1116,717.3583,168.663,15.1993,15.1993,3.5033,16.1322,16.1322,3.6294,432.2008,178.2379,440.5082,178.004,714.3451,175.0284,722.4852,175.7771,724.2044,403.7458,724.2044,403.7458,0,18042,1,1,"-","-",0,0,0,0,0,0,45.9091,75.2359,536.0623,-17.6992,75.9414,536.7156,-0.0391,0.3338,-0.9418,0.1208,0.2558,-0.9592,16724,"Fixation"
359276313849,435.336,170.0339,717.2193,168.4538,15.1738,15.1738,3.5154,16.3279,16.3279,3.6679,432.1094,178.0146,440.6753,177.6819,714.3466,175.0124,722.5125,175.4961,726.6557,415.66,726.6557,415.66,0,5808,1,1,"-","-",0,0,0,0,0,0,45.8753,75.2543,535.7622,-17.7253,76.073,537.4091,-0.0434,0.3223,-0.9456,0.1288,0.2593,-0.9572,16724,"Fixation"
359276329004,435.3251,169.9302,717.0192,168.3784,15.1938,15.1938,3.5259,16.2848,16.2848,3.6982,431.9729,177.7775,440.5109,177.5002,714.1751,174.8597,722.3877,175.5169,725.4426,420.4012,725.4426,420.4012,0,2026,1,1,"-","-",0,0,0,0,0,0,45.8911,75.2719,535.551,-17.709,76.1615,537.9303,-0.0508,0.3159,-0.9474,0.1315,0.2601,-0.9566,16724,"Fixation"
359276345762,435.3919,169.8869,716.8589,168.2519,15.3031,15.3031,3.539,16.1761,16.1761,3.7197,432.0029,177.5401,440.5084,177.5063,714.1211,175.119,722.1248,175.3359,724.8785,421.0594,724.8785,421.0594,0,2059,1,1,"-","-",0,0,0,0,0,0,45.8783,75.2824,535.4393,-17.7068,76.2989,538.9586,-0.0536,0.3115,-0.9487,0.1316,0.2694,-0.954,16724,"Fixation"
359276364341,435.2592,169.8312,716.7307,168.0114,15.3357,15.3357,3.551,16.0981,16.0981,3.7358,431.9979,177.5385,440.5056,177.5073,713.9783,174.6746,721.8087,175.3081,725.2932,329.1771,725.2932,329.1771,0,3591,1,1,"-","-",0,0,0,0,0,0,45.8699,75.2672,535.3308,-17.7009,76.5526,540.3676,-0.0468,0.3147,-0.948,0.1264,0.2704,-0.9544,16724,"Fixation"
359276388203,435.2483,169.8243,716.6504,167.9109,15.3938,15.3938,3.5629,16.4082,16.4082,3.7639,431.888,177.6948,440.5045,177.5102,713.9614,174.6803,721.7919,175.3163,725.2653,326.7153,725.2653,326.7153,0,19269,1,1,"-","-",0,0,0,0,0,0,45.8518,75.1983,534.9707,-17.7398,76.736,541.6732,-0.0493,0.3194,-0.9463,0.1299,0.277,-0.9521,16725,"Fixation"
359276407494,435.165,169.8984,716.613,168.0948,15.2562,15.2562,3.5664,16.2425,16.2425,3.781,431.8862,177.7932,440.5055,177.513,713.7223,174.8496,721.6778,175.3326,724.6409,325.902,724.6409,325.902,0,5858,1,1,"-","-",0,0,0,0,0,0,45.8225,75.1387,534.6277,-17.7283,76.8387,542.5504,-0.0449,0.3179,-0.9471,0.1227,0.273,-0.9542,16725,"Saccade"
359276413377,435.2888,169.918,716.4502,167.9228,15.3888,15.3888,3.5744,16.3613,16.3613,3.8,431.8856,177.7944,440.5048,177.5153,713.364,174.999,721.667,175.3353,722.2644,323.4827,722.2644,323.4827,0,11505,1,1,"-","-",0,0,0,0,0,0,45.7954,75.0937,534.3101,-17.684,76.8097,542.4762,-0.0515,0.3165,-0.9472,0.1216,0.2864,-0.9504,16725,"Saccade"
359276428996,435.1995,169.9769,716.4085,167.9792,15.3534,15.3534,3.58,16.1153,16.1153,3.8044,431.8786,177.7958,440.2249,177.6776,713.1708,174.8576,721.6626,175.3334,722.1115,322.7503,722.1115,322.7503,0,3070,1,1,"-","-",0,0,0,0,0,0,45.858,75.1267,534.6697,-17.6444,76.7505,541.9476,-0.0543,0.3179,-0.9466,0.1185,0.2794,-0.9528,16725,"Saccade"
359276445720,434.9975,170.1533,716.2384,168.0164,15.5645,15.5645,3.5937,16.3204,16.3204,3.8169,431.6788,177.7996,440.1129,177.8976,713.1367,175.1159,721.3998,175.2158,722.0739,322.1603,722.0739,322.1603,0,2935,1,1,"-","-",0,0,0,0,0,0,45.904,75.1191,534.7967,-17.6127,76.7455,542.0199,-0.0519,0.3144,-0.9479,0.1196,0.281,-0.9522,16725,"Saccade"
359276462353,434.8017,170.113,716.0648,167.9207,15.2528,15.2528,3.5919,16.3296,16.3296,3.8289,431.5019,178.0079,439.8922,177.7884,713.1482,174.7477,721.014,175.118,720.9491,321.6484,720.9491,321.6484,0,3488,1,1,"-","-",0,0,0,0,0,0,45.9671,75.1381,535.0102,-17.6053,76.955,543.1145,-0.0522,0.3197,-0.9461,0.1188,0.2742,-0.9543,16725,"Saccade"
359276480187,432.0515,172.1116,713.186,169.5135,15.7793,15.7793,3.6125,16.5038,16.5038,3.8472,430.1111,179.0186,438.6744,178.7949,711.1214,176.1311,719.0731,175.9331,762.9861,345.303,762.9861,345.303,0,3568,1,1,"-","-",0,0,0,0,0,0,46.2424,74.8808,534.7966,-17.1772,76.8158,543.9082,0.0244,0.2663,-0.9636,0.1649,0.2485,-0.9545,16726,"Saccade"
359276495868,428.5505,174.94,708.4501,172.0574,15.395,15.395,3.6127,16.4131,16.4131,3.8603,427.8899,180.782,436.5035,180.5119,707.8869,177.3243,715.5208,177.6358,876.6835,463.1498,876.6835,463.1498,0,2962,1,1,"-","-",0,0,0,0,0,0,46.7087,74.4454,534.4805,-16.4494,76.7118,545.5151,0.0938,0.2103,-0.9731,0.2349,0.1912,-0.953,16726,"Fixation"
359276512391,426.7328,176.5752,706.3598,173.0315,15.356,15.356,3.6115,16.3993,16.3993,3.8703,426.5049,181.5096,434.8988,181.6768,705.7772,178.1084,714.0138,178.0159,890.2263,496.8587,890.2263,496.8587,0,2043,1,1,"-","-",0,0,0,0,0,0,47.0655,74.2669,534.7211,-16.0315,76.5602,545.4005,0.1111,0.1751,-0.9783,0.2498,0.1707,-0.9531,16726,"Fixation"
359276529075,425.1665,176.7703,705.3468,172.5628,15.3949,15.3949,3.6119,15.5036,15.5036,3.8406,425.1204,182.0062,433.6962,181.6908,705.1182,177.7693,713.0817,177.9183,902.0447,491.0043,902.0447,491.0043,0,2152,1,1,"-","-",0,0,0,0,0,0,47.3368,74.1777,534.4963,-15.8661,76.6948,545.9958,0.1249,0.1791,-0.9759,0.26,0.1845,-0.9478,16726,"Fixation"
359276545739,423.8089,177.0123,704.1531,172.296,15.3699,15.3699,3.6123,16.3291,16.3291,3.8524,423.9029,182.1261,432.0225,182.0191,703.7853,177.2114,711.8002,177.3257,903.815,498.6214,903.815,498.6214,0,1952,1,1,"-","-",0,0,0,0,0,0,47.7423,74.2554,535.409,-15.5779,76.8852,546.4118,0.1202,0.1782,-0.9766,0.2548,0.1677,-0.9524,16726,"Fixation"
359276562356,422.4207,177.3177,702.9182,171.8656,15.398,15.398,3.6139,16.2303,16.2303,3.8585,422.3173,182.331,430.745,182.2943,702.5258,176.5091,710.5074,177.0206,904.579,502.8504,904.579,502.8504,0,2056,1,1,"-","-",0,0,0,0,0,0,48.0726,74.2119,535.4919,-15.2977,77.0668,546.8789,0.1172,0.175,-0.9776,0.2525,0.1637,-0.9536,16726,"Fixation"
359276589135,421.137,177.6284,701.7649,171.5094,15.3526,15.3526,3.6133,16.3807,16.3807,3.87,420.8869,182.6749,429.3773,182.4948,701.3882,176.5213,709.4959,176.6067,904.8676,502.9287,904.8676,502.9287,0,2854,1,1,"-","-",0,0,0,0,0,0,48.3807,74.1396,535.4135,-15.0537,77.1281,546.9892,0.1104,0.1727,-0.9788,0.2557,0.1723,-0.9513,16727,"Fixation"
359276596991,419.9246,177.5877,700.6116,171.2585,15.3747,15.3747,3.6141,16.1477,16.1477,3.8688,419.682,182.79,428.018,182.9005,700.1338,176.3322,708.4916,176.506,904.6998,498.0097,904.6998,498.0097,0,5638,1,1,"-","-",0,0,0,0,0,0,48.6971,74.1241,535.7215,-14.7798,77.0865,546.4635,0.1061,0.1885,-0.9763,0.256,0.1779,-0.9502,16727,"Fixation"
359276612653,418.7422,177.7624,699.6088,170.991,15.4484,15.4484,3.6183,16.0407,16.0407,3.8624,418.6723,182.6968,427.0129,182.8999,699.1171,176.1105,707.4952,176.1062,906.0763,500.3226,906.0763,500.3226,0,3432,1,1,"-","-",0,0,0,0,0,0,48.9493,74.1729,535.9978,-14.5342,77.0823,545.9286,0.1154,0.1775,-0.9773,0.2553,0.1751,-0.9509,16727,"Fixation"
359276629013,417.8758,177.6955,698.9701,170.947,15.2924,15.2924,3.616,15.6463,15.6463,3.8406,417.8764,182.6714,426.0228,182.5188,698.7505,175.7078,706.8134,176.0059,907.6045,503.9331,907.6045,503.9331,0,1966,1,1,"-","-",0,0,0,0,0,0,49.2171,74.3202,536.7264,-14.4215,77.1824,546.2214,0.114,0.1704,-0.9788,0.2617,0.1638,-0.9511,16727,"Fixation"
359276645680,417.3585,177.17,698.5999,170.8211,15.4518,15.4518,3.6203,15.9411,15.9411,3.8354,417.1222,182.3343,425.7356,182.2908,698.2371,175.7849,706.3995,176.0239,907.6927,501.0741,907.6927,501.0741,0,1902,1,1,"-","-",0,0,0,0,0,0,49.2935,74.3192,536.2701,-14.3155,77.1735,546.2382,0.1131,0.1831,-0.9766,0.2562,0.1732,-0.951,16727,"Fixation"
359276662375,417.1233,176.9506,698.5982,170.7358,15.3364,15.3364,3.6194,15.9819,15.9819,3.8333,417.0059,182.0213,425.2959,181.7337,698.2569,175.5168,706.326,175.7982,907.8894,504.3109,907.8894,504.3109,0,2058,1,1,"-","-",0,0,0,0,0,0,49.3871,74.4657,536.612,-14.3159,77.2664,546.4922,0.1111,0.1714,-0.9789,0.2555,0.1643,-0.9527,16727,"Fixation"
359276686919,417.2737,176.5005,698.7412,170.6728,15.1962,15.1962,3.6125,16.1102,16.1102,3.8378,417.0271,181.5388,425.5283,181.4958,698.5092,175.5021,706.4648,175.8198,909.5048,504.9474,909.5048,504.9474,0,2285,1,1,"-","-",0,0,0,0,0,0,49.3417,74.5205,536.4259,-14.3748,77.3414,547.0253,0.1096,0.176,-0.9783,0.2582,0.1682,-0.9513,16728,"Saccade"
359276695853,420.7611,173.5425,702.6145,168.5269,15.4777,15.4777,3.6182,16.3884,16.3884,3.852,419.1274,179.8994,427.8839,179.6962,700.0694,174.9274,708.7922,174.3322,803.9856,424.6194,803.9856,424.6194,0,2109,1,1,"-","-",0,0,0,0,0,0,48.7968,74.8417,535.9557,-14.7885,77.3993,545.7794,0.042,0.2386,-0.9702,0.1563,0.2274,-0.9612,16728,"Saccade"
359276712628,426.7854,170.0734,707.3649,165.7506,15.2184,15.2184,3.6128,16.3121,16.3121,3.8596,423.4808,177.5227,431.6345,177.5261,703.4797,172.524,711.9008,172.9944,692.7443,328.8147,692.7443,328.8147,0,3567,1,1,"-","-",0,0,0,0,0,0,47.9464,75.4565,536.672,-15.5195,77.7438,545.1788,-0.0616,0.3016,-0.9514,0.0787,0.2757,-0.958,16728,"Saccade"
359276729187,431.7084,167.6764,711.3423,164.1305,14.73,14.73,3.5877,15.4082,15.4082,3.8267,426.6744,175.8956,435.0057,176.0203,706.1511,172.8405,714.3872,172.2248,598.8765,228.4851,598.8765,228.4851,0,2095,1,1,"-","-",0,0,0,0,0,0,47.2256,75.8411,536.8966,-16.1078,77.7831,545.0861,-0.1472,0.3488,-0.9256,0.0075,0.3512,-0.9363,16728,"Saccade"
359276745686,433.2049,166.5497,712.7588,163.8923,15.3959,15.3959,3.5967,15.6937,15.6937,3.8116,427.9769,175.1201,436.0337,175.1223,707.3195,172.7944,715.6798,172.3368,589.6744,211.8634,589.6744,211.8634,0,1967,1,1,"-","-",0,0,0,0,0,0,47.0405,76.1578,537.7934,-16.3781,77.7189,544.6921,-0.1642,0.3662,-0.9159,-0.001,0.3655,-0.9308,16728,"Saccade"
359276762359,434.0934,165.9398,714.3651,164.0212,15.2172,15.2172,3.5965,15.9113,15.9113,3.8092,428.6762,174.6851,437.0051,174.1483,708.9771,173.0125,717.0216,172.5206,584.7827,207.9086,584.7827,207.9086,0,2340,1,1,"-","-",0,0,0,0,0,0,46.8631,76.334,537.9192,-16.7347,77.7356,545.1243,-0.1668,0.3607,-0.9176,-0.006,0.3697,-0.9291,16728,"Saccade"
359276789032,435.2929,165.0965,715.7425,163.9648,15.111,15.111,3.5923,15.2766,15.2766,3.7806,429.8731,173.7898,438.1142,173.8971,710,170,718,170,576.0565,306.5605,576.0565,306.5605,0,4646,1,1,"-","-",0,0,0,0,0,0,46.6329,76.5145,538.275,-16.98,78.4428,545.633,-0.1688,0.3768,-0.9108,-0.03,0.227,-0.9734,16729,"Saccade"
359276796299,436.8794,164.2809,717.377,164.0999,15.006,15.006,3.5841,15.4342,15.4342,3.7629,431.3223,173.2229,439.7843,172.7963,711.9993,173.1039,720.477,172.523,580.0494,201.5897,580.0494,201.5897,0,10557,1,1,"-","-",0,0,0,0,0,0,46.2608,76.6701,538.0481,-17.4707,77.6936,544.9153,-0.1697,0.3753,-0.9112,0.0075,0.3677,-0.9299,16729,"Saccade"
359276812592,438.4317,163.4247,719.2688,164.2152,15.094,15.094,3.5818,15.5945,15.5945,3.7555,432.9702,172.118,441.1164,172.1238,713.9795,173.1066,722.1471,172.6911,578.8952,199.6093,578.8952,199.6093,0,2474,1,1,"-","-",0,0,0,0,0,0,45.9728,76.9555,538.6309,-17.892,77.6889,545.0127,-0.1724,0.3734,-0.9115,0.0044,0.3661,-0.9305,16729,"Saccade"
359276828996,440.7579,161.9391,721.737,163.537,14.9143,14.9143,3.5725,15.3495,15.3495,3.7412,434.999,171.0181,443.2895,170.7404,717.0022,171.4585,724.5453,171.6666,578.1719,202.1414,578.1719,202.1414,0,2000,1,1,"-","-",0,0,0,0,0,0,45.5114,77.2603,538.7997,-18.5733,78.2516,546.7908,-0.1835,0.3879,-0.9033,0.0163,0.3318,-0.9432,16729,"Saccade"
359276845730,446.2229,160.1745,726.5319,162.5551,15.1297,15.1297,3.5733,15.1895,15.1895,3.7229,438.895,169.786,447.5009,169.5213,719.4313,172.6075,727.4598,172.6171,465.7332,77.786,465.7332,77.786,0,2117,1,1,"-","-",0,0,0,0,0,0,44.544,77.451,538.2028,-19.1989,78.0533,547.1035,-0.2555,0.4212,-0.8702,-0.0893,0.4439,-0.8916,16729,"Fixation"
359276862375,449.6152,159.4663,729.3965,162.7618,15.1935,15.1935,3.576,15.2413,15.2413,3.7121,441.5084,168.9993,450.1082,168.901,722.0454,172.8976,729.5896,172.7798,432.1581,71.8769,432.1581,71.8769,0,2120,1,1,"-","-",0,0,0,0,0,0,43.9096,77.5333,537.6699,-19.8031,78.2349,548.7305,-0.2948,0.4221,-0.8573,-0.116,0.4482,-0.8864,16729,"Fixation"
359276879291,451.0885,158.3794,731.3154,162.3941,15.0385,15.0385,3.571,15.1172,15.1172,3.6963,442.8907,167.7902,451.4988,167.5229,722.4862,173.5097,731.2935,172.3468,404.7035,64.6156,404.7035,64.6156,0,14367,1,1,"-","-",0,0,0,0,0,0,43.5541,77.7505,537.151,-20.0012,78.0146,547.3598,-0.2987,0.4087,-0.8624,-0.1589,0.4746,-0.8658,16730,"Fixation"
359276896397,452.7789,157.3727,732.7956,162.3949,14.6277,14.6277,3.5491,15.2062,15.2062,3.6856,444.5058,167.0029,452.9807,166.7068,724.3975,173.4031,733.1234,172.1105,404.9072,62.1618,404.9072,62.1618,0,7668,1,1,"-","-",0,0,0,0,0,0,43.1905,77.9075,536.982,-20.3843,77.8732,546.0895,-0.3052,0.4208,-0.8543,-0.1373,0.4627,-0.8758,16730,"Fixation"
359276912607,454.2736,156.4512,734.7445,162.333,14.5972,14.5972,3.5295,15.2608,15.2608,3.68,446.3297,166.2187,454.881,165.8047,727.0494,172.3645,734.9785,172.1226,415.3273,66.8214,415.3273,66.8214,0,2590,1,1,"-","-",0,0,0,0,0,0,42.743,78.048,536.6415,-20.9253,78.0832,546.7163,-0.2856,0.4241,-0.8594,-0.1229,0.4384,-0.8903,16730,"Fixation"
359276928999,456.2098,155.6961,736.8778,162.523,15.0584,15.0584,3.5325,15.2035,15.2035,3.6723,448.3236,165.3249,456.9836,165.1267,728.3983,173.5009,736.7671,172.368,409.7561,62.5379,409.7561,62.5379,0,2105,1,1,"-","-",0,0,0,0,0,0,42.2426,78.1541,536.1555,-21.2654,77.8465,546.1803,-0.279,0.4213,-0.863,-0.1501,0.4662,-0.8718,16730,"Fixation"
359276945588,458.2998,155.1128,738.6719,162.6035,15.0988,15.0988,3.5365,15.2442,15.2442,3.6663,450.4963,164.9933,458.9938,164.5243,730.1819,173.786,738.9002,172.7745,412.0249,57.1715,412.0249,57.1715,0,2043,1,1,"-","-",0,0,0,0,0,0,41.7588,78.2374,536.002,-21.6684,77.5974,544.9962,-0.278,0.4278,-0.8601,-0.1379,0.4779,-0.8675,16730,"Fixation"
