"RT","FD.mean","FD.sd","FD.skw","FDE.mean","FDE.sd","FDE.skw","FS.mean","FS.sd","FS.skw","NF","DR","FPS.mean","FPS.sd","FPS.skw","SD.mean","SD.sd","SD.skw","SV.mean","SV.sd","SV.skw","RRS","YDIST","pid","tid"
55837817,349612.608695652,206222.592476713,1.82393965488529,362952.870229008,203180.512649198,1.91243938400005,105.444506642234,54.9069403373927,3.82325410004061,138,6.30946906446759,136.84073291352,13.8476956572229,-1.0395695641587,55410.7810218978,48095.4727004032,3.12178637371648,0.00360408540066796,0.00299578463718109,1.86162418928208,0.160583941605839,2557.63795758911,14,4584
51804834,257611.461538462,143830.726000343,1.63860410863158,276740.71942446,140895.12623996,1.71684606264887,108.971059744075,59.5714997087027,2.87319865661714,156,3.43705290633256,136.841470524884,13.1852401188002,-3.83391838837977,74951.264516129,124288.231646834,6.80524286121896,0.00311434076423765,0.00268600543942722,2.04424745868298,0.283870967741935,4519.36392160647,14,4701
62337816,289995.191616766,199226.401925316,2.92750645584542,312931.483221476,199009.191296995,3.05301529568902,95.8224082335425,48.3055688028312,1.41234426709542,167,3.46110579406793,132.98499070178,14.8897543195928,-3.85970925426943,83786.8614457831,121905.553867559,4.65173010195672,0.00284426965774126,0.00267649741941319,2.20758528957105,0.283132530120482,3883.1760997944,14,5938
55067062,262060.970588235,166262.584106385,3.7019240915726,278760.993506494,165983.720787858,3.90248096628849,110.718676853445,67.2838387723007,2.88661657520405,170,4.21123704804006,145.862142416677,15.7641499725194,-6.1553406119202,62228.9763313609,82911.6017777764,4.60926150647095,0.00358749760990736,0.00256177974615487,1.38140086780322,0.254437869822485,4581.16807695691,14,6046
63279891,189252.64171123,104524.552096187,2.08620009466852,205606.911392405,105866.472431491,2.02178438367734,97.4860759243109,55.7884638075265,2.12405139967416,187,1.26215263170196,138.920702632001,8.82772410150721,0.495844086730997,149944.338709677,296790.994553094,8.59794601718126,0.00219235886234739,0.00220973858427771,2.32202592619545,0.295698924731183,7056.43276338329,14,6366
52747534,339083.718518518,170714.588070468,1.10266988772841,348276.8,167252.888386197,1.16604949893637,103.706043810993,55.8057703756841,3.2181966926778,135,6.51781755096968,134.014532158795,10.5570793516028,-1.33531835945512,52024.1194029851,43015.2394149502,2.93695948466156,0.00367534037976622,0.00280917065824398,1.57818247398188,0.186567164179104,2456.80936303351,14,6474
35463276,261491.433628319,168102.188717526,4.13922786885391,275404.413461538,168143.216172255,4.32623455926224,93.9394917641496,40.0366221002127,0.790576622546876,113,4.95153138772729,206.940045463538,22.3727509519393,-5.9380684311988,52810.2142857143,77182.0996592443,6.98764654420967,0.00362935908795266,0.00298457818312299,1.78137750321477,0.214285714285714,2940.42463839285,15,11299
28715245,237591.677777778,123914.217625628,1.04607699609625,251015.524390244,121733.217692455,1.02222799871208,111.018567070036,50.8117638826326,3.42781204933356,90,2.88402572645616,210.99568208509,15.1552892806859,1.51886713880662,82381.9550561798,126957.457373963,3.471894994434,0.00337698063183164,0.00296966735148438,2.01239903696595,0.235955056179775,1932.4399447744,15,13165
36261035,225295.803278689,138165.427276172,3.6768660838674,241232.37037037,139107.323187073,3.82052687747128,99.2604973647798,56.8783225227974,4.68508033845738,122,3.10666174926428,220.354752233906,37.0538480862742,-1.12861492601175,72520.2231404959,134245.871797577,5.65446726295744,0.00346247465046355,0.00281709671694728,1.77525345059219,0.239669421487603,3238.76618339738,15,322
41498003,246756.5,139586.316661636,1.75061428122477,261041.831858407,138119.537497668,1.79077591356925,100.535154923019,41.533467830794,0.803279493852924,124,2.78444962967183,211.820209786222,18.5176938250215,1.17400100122364,88619.4878048781,244294.689970521,8.64842684831298,0.00292819523041734,0.0020266449936905,1.33628565408565,0.276422764227642,2832.99285375717,15,3819
34216874,267185.071428571,169629.386674697,4.2250187668729,278047.586956522,169477.977420852,4.38652873589027,111.73409745731,62.2123094372554,3.4940875180637,98,3.22641609311638,223.310652831813,23.3601781131832,-5.61864690473407,82811.7216494845,78522.6927998289,2.0587068171565,0.00301903001033381,0.00232212108871047,1.75763036547458,0.278350515463918,5288.9606381578,15,4504
39633706,349998.397849462,307223.718724013,3.52882212632269,364223.511363636,309844.879011469,3.53072157377958,96.6472062982154,56.2617216420918,2.57296699714208,93,4.54552677915493,222.731694876246,50.1842734486594,-3.54864231386617,76998.4239130435,120011.392259348,4.2417722280878,0.00359858400178095,0.00359859288215358,2.36403824875144,0.16304347826087,4778.22525654705,15,4701
38914867,245585.713114754,140269.328679413,2.81898441998712,266048.476635514,137913.640521499,3.10592996497815,117.757441186519,50.5727557318281,1.65515740711466,122,3.31894454591996,217.690222178171,22.243851402303,-7.73216835164018,73995.1239669421,132509.012452837,5.20654655626717,0.00394042677885328,0.0030430669822442,2.63387584148829,0.272727272727273,6531.37334205569,15,5938
24348936,225856.388235294,93509.2482814877,0.60307731983998,238764.662337662,88706.274521534,0.630847171867902,104.204730834498,27.3626042776924,0.156239728013696,85,3.68305376336178,236.854263484162,12.8171862214614,0.348509614265077,61323.130952381,72258.0689011268,3.86753766463449,0.00340254982540846,0.00221656991106906,1.73923182930969,0.25,3060.46181488523,15,6046
34088896,231382.513761468,130576.19966444,2.1783879825131,243206.31,129961.119753835,2.23063471845158,115.169907540193,70.982679985028,2.72942894704547,109,2.81785546678329,218.567493933998,33.2887056061177,-4.90451128310209,82112.9814814815,125730.853714196,4.28028387030316,0.00339809067784444,0.00271927936290513,1.73037965800041,0.222222222222222,3435.22072242092,15,6366
35931389,262697.547008547,141984.477188377,1.82724976101214,274634.321100917,139820.353363858,1.91498939335513,98.3505081782027,39.0578909545596,1.56372412926415,117,5.86494018467914,190.28364151516,11.8088326666187,1.71090413634999,44791.1724137931,40286.4681381761,4.98267357473269,0.00384084210664479,0.00274350088011547,1.65263138769561,0.163793103448276,1759.40549525287,15,6474
34188532,267826.636363636,137530.49681727,0.952056968647733,280521.576086957,134395.792351656,0.961986371742315,97.8174412915761,28.5452868252505,0.0938844823621548,99,3.42038748785772,211.699867283091,14.5862113367066,0.694694547501904,78303.0102040816,120003.061094591,3.49924731678596,0.00305730911332499,0.00266269967085931,2.3804222199914,0.204081632653061,2362.12235758158,15,9977
83795475,513929.06504065,428825.774105341,2.67660283580188,554576.714285714,428338.054253469,2.75606175899296,68.0621141139648,61.334431470321,3.779616361558,123,3.04628980065102,196.046724055868,40.7741720665803,-3.36270306825149,168706.557377049,273872.288295263,2.66345953364614,0.00187080876049306,0.00238345369441554,2.44370367485744,0.155737704918033,2882.68385561134,16,11299
106812010,537618.103658537,417442.202571653,1.71789413888985,554129.373417721,416434.652098916,1.72099089012898,56.7512473367341,30.6124728353818,1.49645097418297,164,4.70060818616533,179.414201835789,33.712096406705,-0.226953876964915,114372.030674847,295446.769591586,8.65056501721155,0.0021061853659138,0.00270469115950653,2.42642980296716,0.196319018404908,5041.13961912007,16,13165
97568691,573623.690140845,372391.776506722,1.08945169517179,598312.385185185,365322.906995233,1.12676412299514,62.4182536456814,57.6907786724092,6.44015258195406,142,5.01925672485138,184.578025512243,36.5787262930597,-1.91369773647537,114284.588652482,321744.282132301,9.29591205287531,0.00236245389957143,0.00297516550383034,2.50702578116665,0.198581560283688,3365.08133510152,16,2725
100800764,567940.056338028,403805.650594332,1.21449451657638,581595.949275362,401434.332509755,1.21731163232463,63.7678859566034,40.5561046763432,4.3590536571185,142,3.97352509555578,181.424288103393,40.2230585794775,-2.72184046418922,142931.035460993,276640.272991309,4.20726878421744,0.00218534765821279,0.00290417300815629,3.42491964922914,0.184397163120567,4814.1756940717,16,322
