"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
348953974154,523.8948,309.6071,764.6736,282.7216,12.1421,12.1421,3.7756,11.6651,11.6651,3.5828,523.4992,315.0056,528.4891,315.0011,763.7848,288.2036,768.7755,288.2065,813.6228,244.93,813.6228,244.93,0,3461,1,1,"-","-",0,0,0,0,0,0,34.2342,59.1434,714.1104,-37.4419,66.3417,705.1058,0.0395,0.3268,-0.9443,0.1845,0.2965,-0.937,16854,"Fixation"
348953990797,523.9372,309.5427,764.9313,282.6564,12.025,12.025,3.7685,11.7052,11.7052,3.5863,523.4998,314.9947,528.5976,314.8053,763.7851,288.2033,768.7757,288.2055,809.4653,242.4341,809.4653,242.4341,0,3207,1,1,"-","-",0,0,0,0,0,0,34.2018,59.1462,713.7721,-37.4917,66.4301,706.0426,0.0408,0.3236,-0.9453,0.1653,0.3021,-0.9388,16855,"Fixation"
348954007500,524.1063,309.4844,764.9775,282.6273,12.0817,12.0817,3.7651,11.7988,11.7988,3.5951,523.5997,314.8003,528.7839,314.7963,763.787,288.2027,768.7767,288.2046,807.6643,241.7639,807.6643,241.7639,0,7143,1,1,"-","-",0,0,0,0,0,0,34.12,59.1091,712.9594,-37.5385,66.5125,706.9159,0.0393,0.3197,-0.9467,0.1619,0.3046,-0.9386,16855,"Fixation"
348954024089,524.2599,309.4299,764.9481,282.702,12.0455,12.0455,3.7584,11.8668,11.8668,3.6069,523.5989,314.8034,528.9944,314.5134,763.7904,288.2056,768.7809,288.2061,806.5797,243.812,806.5797,243.812,0,1826,1,1,"-","-",0,0,0,0,0,0,33.9964,58.9903,711.0285,-37.5823,66.5875,707.7205,0.0362,0.3119,-0.9494,0.1649,0.3,-0.9396,16855,"Fixation"
348954040728,524.3947,309.3622,765.1485,282.607,12.2745,12.2745,3.7652,11.8705,11.8705,3.6166,523.8139,314.8093,529.0049,314.5087,764.0209,288.0151,769.1828,288.3963,805.8804,240.789,805.8804,240.789,0,2062,1,1,"-","-",0,0,0,0,0,0,33.931,58.9359,710.369,-37.6611,66.5596,707.4285,0.0338,0.3167,-0.9479,0.1728,0.3062,-0.9362,16855,"Fixation"
348954057919,524.3417,309.4486,765.2984,282.7738,12.3317,12.3317,3.7745,12.0904,12.0904,3.638,524.0224,315.0093,529.005,314.6539,764.3083,288.1617,769.1995,288.3972,807.3227,240.0877,807.3227,240.0877,0,2218,1,1,"-","-",0,0,0,0,0,0,33.9296,58.9369,710.9962,-37.7797,66.6684,708.8101,0.045,0.3239,-0.945,0.1738,0.3004,-0.9378,16855,"Saccade"
348954074509,524.4401,309.4669,765.1323,282.6576,12.3544,12.3544,3.784,11.7521,11.7521,3.6372,524.0211,315.0096,529.0072,314.6581,764.2024,288.4037,769.2063,288.3969,806.6639,145.9126,806.6639,145.9126,0,3720,1,1,"-","-",0,0,0,0,0,0,33.9562,58.9826,711.5564,-37.7961,66.687,709.3944,0.0378,0.3229,-0.9457,0.1807,0.3167,-0.9311,16855,"Fixation"
348954092499,524.3693,309.5342,765.2605,282.7787,12.4144,12.4144,3.7945,12.0578,12.0578,3.6532,524.0217,315.0124,529.206,314.8056,764.0244,288.4984,769.2054,288.3958,806.4338,145.5439,806.4338,145.5439,0,3143,1,1,"-","-",0,0,0,0,0,0,33.8953,58.9053,710.9006,-37.7426,66.6248,708.8867,0.0505,0.3235,-0.9449,0.1652,0.3121,-0.9356,16855,"Fixation"
348954107528,524.47,309.5655,765.3175,282.6754,12.2911,12.2911,3.7955,11.8838,11.8838,3.657,524.0233,315.0102,529.2052,314.8054,764.1948,288.4044,769.2031,288.3988,805.8677,145.2726,805.8677,145.2726,0,3104,1,1,"-","-",0,0,0,0,0,0,33.8668,58.8564,710.3059,-37.7969,66.6907,709.4382,0.0432,0.3204,-0.9463,0.1668,0.3161,-0.9339,16856,"Fixation"
348954130890,524.39,309.5389,765.219,282.6758,12.428,12.428,3.8036,11.9489,11.9489,3.6638,524.0214,315.0117,529.206,314.8053,764.2043,287.8217,769.3004,288.1544,807.4482,150.6996,807.4482,150.6996,0,5788,1,1,"-","-",0,0,0,0,0,0,33.84,58.8092,709.7395,-37.8112,66.8108,709.4068,0.0488,0.3223,-0.9454,0.1809,0.2871,-0.9406,16856,"Fixation"
348954140716,524.0144,309.6616,764.7435,282.7333,12.3487,12.3487,3.8056,11.7575,11.7575,3.6593,523.4976,315.0149,528.598,314.8024,763.787,288.2029,768.7765,288.2066,806.7479,151.842,806.7479,151.842,0,2811,1,1,"-","-",0,0,0,0,0,0,34.0071,58.8065,709.7049,-37.7041,66.8057,710.0357,0.0356,0.3125,-0.9492,0.1801,0.2985,-0.9373,16856,"Fixation"
348954157418,522.6607,310.1994,763.2988,283.169,12.3153,12.3153,3.8049,11.6717,11.6717,3.6512,522.7973,315.2015,527.988,315.0115,762.7926,288.3903,767.7909,288.3832,866.6715,176.375,866.6715,176.375,0,2911,1,1,"-","-",0,0,0,0,0,0,34.1759,58.7012,709.1476,-37.4365,66.8011,710.5652,0.0916,0.2871,-0.9535,0.2152,0.2802,-0.9355,16856,"Saccade"
348954174118,522.3555,310.3023,763.1442,283.0736,12.4884,12.4884,3.8136,11.7371,11.7371,3.6487,522.7964,315.2024,527.9886,315.0123,762.7893,288.211,767.7907,288.3852,902.887,192.8462,902.887,192.8462,0,1994,1,1,"-","-",0,0,0,0,0,0,34.1506,58.6574,708.6224,-37.4604,66.8713,711.0303,0.1159,0.2795,-0.9531,0.2266,0.2805,-0.9327,16856,"Fixation"
348954192016,522.457,310.2661,763.2453,283.2068,12.3981,12.3981,3.8151,11.8538,11.8538,3.6536,522.8009,315.1999,527.9904,315.0121,762.7901,288.2132,767.7916,288.384,899.7454,206.2413,899.7454,206.2413,0,2167,1,1,"-","-",0,0,0,0,0,0,34.1269,58.6188,708.1511,-37.4834,66.9116,711.4604,0.1079,0.2818,-0.9534,0.22,0.2716,-0.9369,16857,"Fixation"
