"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
354409787270,465.0013,376.0318,693.6883,346.5331,8.8807,8.8807,2.7252,9.3213,9.3213,2.8171,462.821,382.8187,467.9805,383.0027,690.8549,352.8523,695.9932,352.6535,641.6633,305.6128,641.6633,305.6128,0,1918,1,1,"-","-",0,0,0,0,0,0,51.8831,38.3516,706.6655,-15.7419,46.9138,700.7288,-0.0993,0.3296,-0.9389,0.0337,0.313,-0.9492,5589,"Fixation"
354409805820,465.2138,375.8859,693.9945,346.4243,8.9123,8.9123,2.7285,9.1436,9.1436,2.8111,463.5076,382.4968,468.5065,382.4934,691.0064,352.6545,696.2072,352.7979,643.659,308.4674,643.659,308.4674,0,3566,1,1,"-","-",0,0,0,0,0,0,51.7631,38.5202,707.4901,-15.7982,46.9287,700.8351,-0.075,0.3155,-0.946,0.0261,0.318,-0.9477,5590,"Fixation"
354409820651,465.5287,375.59,694.3838,346.3991,9.0124,9.0124,2.7374,9.1565,9.1565,2.805,463.4944,382.503,468.4943,382.5002,691.2564,352.7949,696.978,352.5094,642.9482,304.8444,642.9482,304.8444,0,2755,1,1,"-","-",0,0,0,0,0,0,51.8224,38.5596,708.2487,-15.889,46.7736,698.2101,-0.0951,0.3326,-0.9383,0.0338,0.3138,-0.9489,5590,"Fixation"
354409837543,465.9051,375.4294,694.7513,346.4769,8.7494,8.7494,2.7297,9.34,9.34,2.8111,463.8049,382.1974,468.9799,382.0096,691.99,352.5121,696.9865,352.3724,643.3453,311.7611,643.3453,311.7611,0,4087,1,1,"-","-",0,0,0,0,0,0,51.6789,38.659,707.9036,-16.0322,46.9377,699.7159,-0.0933,0.318,-0.9435,0.035,0.2972,-0.9542,5590,"Fixation"
354409854056,466.0972,375.2555,694.8013,346.3166,8.5944,8.5944,2.7155,9.3042,9.3042,2.8152,464.023,382.0094,468.9836,382.0068,691.9995,352.5087,696.9959,352.504,642.4217,308.0724,642.4217,308.0724,0,1813,1,1,"-","-",0,0,0,0,0,0,51.7165,38.7408,708.8752,-16.067,47.0124,701.1109,-0.0981,0.3228,-0.9414,0.0318,0.3113,-0.9498,5590,"Fixation"
354409870641,466.1798,375.1293,695.0607,346.291,8.7877,8.7877,2.7143,9.3297,9.3297,2.8189,464.2074,381.8066,469.4021,381.8068,692.0062,352.5082,697.501,352.5125,642.5279,309.3648,642.5279,309.3648,0,2137,1,1,"-","-",0,0,0,0,0,0,51.5906,38.7732,708.3763,-16.1076,46.9084,699.5927,-0.0849,0.3191,-0.9439,0.0317,0.3124,-0.9494,5590,"Fixation"
354409887652,466.4317,374.9568,695.4233,346.4156,8.7302,8.7302,2.7105,9.1436,9.1436,2.8107,464.5013,381.493,469.5015,381.4895,692.4803,352.1821,697.9628,352.36,640.7926,228.2941,640.7926,228.2941,0,3279,1,1,"-","-",0,0,0,0,0,0,51.5821,38.9054,709.0678,-16.214,46.8885,698.2471,-0.0878,0.3103,-0.9466,0.0394,0.2901,-0.9562,5590,"Fixation"
354409906267,466.6188,374.8171,695.596,346.4519,8.8476,8.8476,2.7144,9.3241,9.3241,2.8143,464.4913,381.4948,469.4967,381.4937,692.8445,352.7316,697.9911,352.6475,639.8345,219.7421,639.8345,219.7421,0,24929,1,1,"-","-",0,0,0,0,0,0,51.6286,38.9379,709.6772,-16.2856,46.8067,698.85,-0.0996,0.3184,-0.9427,0.0396,0.3129,-0.9489,5591,"Fixation"
354409931665,466.8672,374.8916,695.9036,346.4482,8.8464,8.8464,2.718,9.0464,9.0464,2.8031,464.989,381.5091,469.9868,381.7446,692.9982,352.6533,697.999,352.6581,639.3384,216.8904,639.3384,216.8904,0,8455,1,1,"-","-",0,0,0,0,0,0,51.526,38.9322,710.2942,-16.3427,46.9128,700.2812,-0.0849,0.3236,-0.9424,0.0262,0.312,-0.9497,5591,"Saccade"
354409940151,467.1166,374.8128,696.0476,346.5121,8.7349,8.7349,2.7136,9.2295,9.2295,2.804,465.0102,381.5039,470.3686,381.6352,693.0114,352.6591,698.216,352.803,638.416,215.0078,638.416,215.0078,0,4250,1,1,"-","-",0,0,0,0,0,0,51.3567,38.8659,708.7838,-16.3794,46.898,700.398,-0.0878,0.3238,-0.942,0.0245,0.3129,-0.9495,5591,"Fixation"
