"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
99663688055,617.7925,383.6966,872.3508,383.9133,10.9944,10.9944,3.0066,11.2658,11.2658,3.0999,613.8984,394.002,619.832,394.1345,863.3437,393.8859,869.6983,393.8525,398.9414,194.5438,398.9414,194.5438,0,2048,1,1,"-","-",0,0,0,0,0,0,6.2144,31.6704,638.7904,-60.6559,31.6229,636.7693,-0.1641,0.3994,-0.902,-0.0514,0.4434,-0.8948,6321,"Fixation"
99663704848,616.8816,383.5517,871.5264,383.5676,11.0073,11.0073,3.0157,11.1909,11.1909,3.101,612.9928,393.9967,618.8457,393.853,862.3431,393.6681,868.4823,393.4941,398.0963,192.7137,398.0963,192.7137,0,2147,1,1,"-","-",0,0,0,0,0,0,6.482,31.7751,640.1214,-60.3688,31.7056,636.8752,-0.166,0.4005,-0.9011,-0.0665,0.4483,-0.8914,6321,"Fixation"
99663721493,615.9099,383.332,870.4937,383.1467,10.9837,10.9837,3.022,11.3204,11.3204,3.1085,611.8425,393.7252,617.9932,393.6424,861.7018,393.2077,867.8452,392.9964,399.5733,194.4326,399.5733,194.4326,0,2132,1,1,"-","-",0,0,0,0,0,0,6.7508,31.8358,640.0454,-60.2054,31.838,636.9569,-0.1677,0.3995,-0.9012,-0.0467,0.4427,-0.8954,6321,"Fixation"
99663742072,614.9081,383.2262,869.4263,382.7336,10.8241,10.8241,3.0187,11.2824,11.2824,3.1128,610.7437,393.5074,616.9942,393.5009,860.3472,392.8705,866.4748,392.6234,398.8777,194.8804,398.8777,194.8804,0,11300,1,1,"-","-",0,0,0,0,0,0,7.0278,31.8599,639.5613,-59.854,31.9403,637.1013,-0.1704,0.3957,-0.9025,-0.0624,0.4478,-0.892,6322,"Fixation"
99663754885,613.8419,383.0657,868.4098,382.3582,10.7941,10.7941,3.0141,11.2507,11.2507,3.1156,609.7438,393.4886,615.9932,393.3622,859.5135,392.4883,865.469,392.2637,399.5842,194.7674,399.5842,194.7674,0,11699,1,1,"-","-",0,0,0,0,0,0,7.2918,31.8589,639.1165,-59.6896,32.0842,637.9813,-0.1677,0.399,-0.9015,-0.0584,0.4484,-0.8919,6322,"Fixation"
99663773968,612.7903,383.041,867.3736,381.9422,10.8656,10.8656,3.0129,11.3444,11.3444,3.1217,608.5367,393.2627,614.9928,393.358,858.3452,391.8858,864.6971,391.8525,400.3689,195.722,400.3689,195.722,0,4822,1,1,"-","-",0,0,0,0,0,0,7.5739,31.828,637.8845,-59.3508,32.1766,637.1314,-0.1705,0.3939,-0.9032,-0.0545,0.4413,-0.8957,6322,"Fixation"
99663788158,611.7218,382.9795,866.3043,381.6041,10.8697,10.8697,3.0116,11.2992,11.2992,3.1245,607.5169,393.2657,613.8412,393.1518,857.3243,391.771,863.4834,391.5048,398.0377,104.5695,398.0377,104.5695,0,2300,1,1,"-","-",0,0,0,0,0,0,7.8574,31.8243,637.2593,-59.0513,32.2389,637.1333,-0.1718,0.3914,-0.904,-0.0578,0.4483,-0.892,6322,"Fixation"
99663805084,610.6033,383.0005,865.2135,381.2833,10.8914,10.8914,3.0104,11.0694,11.0694,3.1153,606.2845,393.1616,612.8271,393.1489,856.1277,391.1162,862.2377,391.1567,398.3403,109.0197,398.3403,109.0197,0,3693,1,1,"-","-",0,0,0,0,0,0,8.1402,31.7671,635.8336,-58.7429,32.3837,637.3374,-0.1726,0.3867,-0.9059,-0.0644,0.4372,-0.8971,6322,"Fixation"
99663821524,609.4113,383.0885,864.0315,380.8886,10.9154,10.9154,3.0109,11.121,11.121,3.1109,605.1586,393.2711,611.2711,393.1628,855.0312,391.0052,861.074,390.9951,397.6085,108.1452,397.6085,108.1452,0,5366,1,1,"-","-",0,0,0,0,0,0,8.5039,31.771,636.2319,-58.4839,32.4447,637.8168,-0.1796,0.3862,-0.9048,-0.0634,0.4541,-0.8887,6322,"Fixation"
99663843783,608.3399,383.0494,862.8631,380.4888,10.8166,10.8166,3.0067,11.4027,11.4027,3.1202,604.0175,393.1197,610.1456,393.1591,853.5137,390.6143,859.9754,390.1187,397.2407,112.7523,397.2407,112.7523,0,32114,1,1,"-","-",0,0,0,0,0,0,8.8113,31.8069,636.5348,-58.0192,32.5498,636.5606,-0.1827,0.3847,-0.9048,-0.0693,0.4382,-0.8962,6323,"Fixation"
