"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
76745683427,545.6877,224.0554,818.8781,203.0855,14.0528,14.0528,3.2709,15.5806,15.5806,3.6366,542.0045,233.913,550.9969,234.0144,813.51,213.0252,822.6162,212.4564,599.0486,364.7642,599.0486,364.7642,0,2237,1,1,"-","-",0,0,0,0,0,0,20.8622,62.007,530.5557,-39.7483,66.7693,530.7905,-0.0989,0.3573,-0.9287,0.0686,0.352,-0.9335,13533,"Fixation"
76745700049,546.1785,223.9438,819.2092,203.2284,14.066,14.066,3.2686,15.8607,15.8607,3.6457,542.4795,233.5309,551.4927,233.9983,814.1373,213.1578,822.9997,212.456,600.1037,366.1822,600.1037,366.1822,0,2146,1,1,"-","-",0,0,0,0,0,0,20.7523,62.0466,530.515,-39.8564,66.7479,530.7326,-0.0987,0.3527,-0.9305,0.0782,0.3485,-0.934,13533,"Fixation"
76745716782,546.6745,223.7779,819.5232,203.2098,14.226,14.226,3.2734,15.9159,15.9159,3.6554,542.8864,233.6943,551.5678,233.9129,814.1898,213.1449,823.5497,212.4609,600.687,363.8155,600.687,363.8155,0,24568,1,1,"-","-",0,0,0,0,0,0,20.6974,62.0361,530.4922,-39.9204,66.7407,530.679,-0.1114,0.3632,-0.925,0.0776,0.3495,-0.9337,13534,"Fixation"
76745741370,546.6541,223.6456,819.9275,202.9034,14.1818,14.1818,3.2754,15.5797,15.5797,3.6491,543.2643,233.514,552.0102,233.5123,814.8146,212.8739,823.6031,212.4564,600.9491,364.7675,600.9491,364.7675,0,4549,1,1,"-","-",0,0,0,0,0,0,20.6046,62.0964,530.4561,-39.9915,66.7668,530.6293,-0.0901,0.3547,-0.9306,0.072,0.3572,-0.9313,13534,"Fixation"
76745750282,546.8742,223.6707,820.0229,203.0316,14.059,14.059,3.2719,15.4006,15.4006,3.6364,543.3749,233.5289,552.38,233.2659,814.9882,213.0017,823.9999,212.4723,601.6946,365.7531,601.6946,365.7531,0,4775,1,1,"-","-",0,0,0,0,0,0,20.55,62.1177,530.4228,-40.052,66.7443,530.5833,-0.0886,0.3475,-0.9335,0.0821,0.3552,-0.9312,13534,"Fixation"
76745766638,547.1461,223.5463,820.3514,202.9189,14.0687,14.0687,3.2694,15.5022,15.5022,3.6302,543.5223,233.4993,552.4981,233.1797,815.0104,213.0028,824.3252,212.3594,601.6034,366.2764,601.6034,366.2764,0,2159,1,1,"-","-",0,0,0,0,0,0,20.5191,62.127,530.3918,-40.088,66.7505,530.5406,-0.0954,0.351,-0.9315,0.074,0.3576,-0.9309,13534,"Fixation"
76745784096,547.2726,223.5528,820.4132,203.0183,14.0989,14.0989,3.2685,15.4965,15.4965,3.6248,543.7383,233.5013,552.512,233.1873,815.167,213.144,824.483,212.4617,599.4154,275.5162,599.4154,275.5162,0,3712,1,1,"-","-",0,0,0,0,0,0,20.4922,62.1231,530.3631,-40.1201,66.7184,530.501,-0.0959,0.3507,-0.9316,0.0783,0.3591,-0.93,13534,"Fixation"
76745800162,547.3666,223.5971,820.4804,203.0553,14.1525,14.1525,3.2701,15.5192,15.5192,3.6213,543.7442,233.5017,552.6155,233.3908,815.1744,213.1437,824.5031,212.4751,599.61,275.2215,599.61,275.2215,0,3999,1,1,"-","-",0,0,0,0,0,0,20.479,62.097,530.3366,-40.1204,66.7123,530.4644,-0.098,0.3538,-0.9302,0.0762,0.3573,-0.9309,13534,"Fixation"
76745817558,547.6776,223.6329,820.468,203.2128,14.157,14.157,3.2715,15.3902,15.3902,3.613,543.882,233.6723,552.6203,233.7467,815.1792,213.15,824.5265,212.4869,598.7797,274.7736,598.7797,274.7736,0,29958,1,1,"-","-",0,0,0,0,0,0,20.4621,62.0358,530.3119,-40.121,66.706,530.4304,-0.1102,0.3656,-0.9242,0.0797,0.35,-0.9333,13535,"Fixation"
76745847532,547.5579,223.7028,820.3967,203.3188,14.2213,14.2213,3.2753,15.2232,15.2232,3.5991,543.8912,233.6877,552.6792,233.7952,815.1735,213.2837,824.5591,212.4696,599.2936,274.2252,599.2936,274.2252,0,18118,1,1,"-","-",0,0,0,0,0,0,20.4536,62.0259,530.2891,-40.1217,66.6889,530.3989,-0.1027,0.3636,-0.9259,0.0844,0.348,-0.9337,13535,"Fixation"
