"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
369422153774,413.26,448.4308,631.6217,478.5364,10.2015,10.2015,3.1848,10.5807,10.5807,3.2383,412.0029,456.4959,416.9758,456.361,628.6854,486.011,633.6207,486.0091,691.1951,171.5477,691.1951,171.5477,0,2025,1,1,"-","-",0,0,0,0,0,0,67.7243,16.6857,714.1833,2.6555,7.7995,713.801,-0.0704,0.4119,-0.9085,0.0197,0.4259,-0.9046,22610,"Fixation"
369422170451,413.9744,448.7926,632.5969,478.8778,10.1305,10.1305,3.1785,10.4437,10.4437,3.2377,412.5602,456.9957,417.5972,456.9973,629.694,486.0273,634.6128,486.0269,690.2559,171.312,690.2559,171.312,0,1860,1,1,"-","-",0,0,0,0,0,0,67.55,16.5157,714.2105,2.3583,7.8045,714.7269,-0.0781,0.4239,-0.9023,0.023,0.4062,-0.9135,22610,"Fixation"
369422187129,415.0004,449.0869,633.47,479.1815,10.2377,10.2377,3.1796,10.4888,10.4888,3.2395,413.4359,457.0111,418.4294,457.0032,630.4935,486.5058,635.5873,486.1988,689.3666,175.7403,689.3666,175.7403,0,3351,1,1,"-","-",0,0,0,0,0,0,67.321,16.5193,714.5019,2.091,7.7043,714.5068,-0.0858,0.4064,-0.9097,0.024,0.4075,-0.9129,22611,"Fixation"
369422203728,415.8508,449.2235,634.3239,479.4194,10.2365,10.2365,3.18,10.2847,10.2847,3.2295,414.1838,457.1532,419.3123,457.0184,631.4013,486.8119,636.4799,486.9833,687.9981,173.6451,687.9981,173.6451,0,12906,1,1,"-","-",0,0,0,0,0,0,67.0253,16.4831,713.9599,1.8203,7.5394,714.3944,-0.0871,0.4024,-0.9113,0.0254,0.4269,-0.9039,22611,"Fixation"
369422220456,416.9019,449.4076,635.258,479.4671,10.1613,10.1613,3.1765,10.2143,10.2143,3.2168,415.0211,457.5047,419.9931,457.4983,632.4156,487.0002,637.5837,487.011,685.7126,167.8381,685.7126,167.8381,0,1899,1,1,"-","-",0,0,0,0,0,0,66.8389,16.3686,714.4052,1.5008,7.5003,713.7636,-0.1038,0.4156,-0.9036,0.0324,0.4303,-0.9021,22611,"Fixation"
369422237066,417.7725,449.4418,636.2793,479.6101,9.9901,9.9901,3.1642,10.3274,10.3274,3.2138,416.023,457.5147,420.9995,457.633,633.7135,487.0123,638.5692,487.011,686.1416,166.1591,686.1416,166.1591,0,2723,1,1,"-","-",0,0,0,0,0,0,66.5733,16.3558,714.793,1.1603,7.5126,715.0982,-0.0964,0.4187,-0.903,0.0401,0.4226,-0.9054,22611,"Saccade"
369422253787,419.0206,449.2902,637.504,479.4464,10.0435,10.0435,3.1549,10.4591,10.4591,3.2195,417.193,457.2839,422.7279,457.2153,634.6972,487.0017,639.6136,487.0042,683.2073,73.7554,683.2073,73.7554,0,3502,1,1,"-","-",0,0,0,0,0,0,65.8814,16.3888,712.0141,0.8564,7.5241,715.9449,-0.0842,0.4072,-0.9094,0.0279,0.4329,-0.901,22611,"Fixation"
369422270523,420.3313,449.1138,638.9567,479.509,10.0829,10.0829,3.15,10.3749,10.3749,3.2197,419.0178,457.3504,423.9792,457.35,636.0154,486.6558,641.0001,486.6584,683.9761,73.9422,683.9761,73.9422,0,2218,1,1,"-","-",0,0,0,0,0,0,65.4806,16.3743,712.6729,0.4495,7.6319,716.3004,-0.0724,0.4252,-0.9022,0.025,0.4073,-0.9129,22611,"Fixation"
369422287161,421.7888,449.2014,640.3259,479.4168,10.0966,10.0966,3.1465,10.372,10.372,3.2203,420.0235,457.353,425.1218,457.1554,637.6882,487.0063,642.6029,487.0079,683.365,71.1319,683.365,71.1319,0,26850,1,1,"-","-",0,0,0,0,0,0,65.1383,16.3977,712.4476,-0.0439,7.5346,717.0703,-0.092,0.4124,-0.9063,0.0381,0.4358,-0.8993,22612,"Fixation"
369422314023,422.9859,449.6005,641.9135,480.0238,9.8917,9.8917,3.1322,10.3793,10.3793,3.2201,421.3962,457.9917,426.4529,457.9867,638.693,487.0252,643.9472,487.3362,680.525,71.2286,680.525,71.2286,0,3516,1,1,"-","-",0,0,0,0,0,0,64.7373,16.1786,712.4928,-0.3973,7.4684,715.7508,-0.0849,0.4333,-0.8973,0.0181,0.4077,-0.9129,22612,"Fixation"
