"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
340945828555,577.2211,249.6325,823.214,254.7328,10.7106,10.7106,3.0408,12.0689,12.0689,3.373,574.5102,256.0123,580.5042,256.0115,820.5888,260.1884,826.4991,260.5064,673.7214,188.881,673.7214,188.881,0,11087,1,1,"-","-",0,0,0,0,0,0,16.7113,68.4362,635.9198,-50.2114,68.8258,650.5558,0.0358,0.3788,-0.9248,0.069,0.3582,-0.9311,2127,"Saccade"
340945845104,577.1065,249.704,823.0678,254.3816,10.7877,10.7877,3.0324,11.4289,11.4289,3.3519,574.3433,256.0157,580.362,256.0145,820.5904,260.1923,826.208,260.6148,672.0294,186.1241,672.0294,186.1241,0,19789,1,1,"-","-",0,0,0,0,0,0,16.7702,68.5069,636.5853,-50.2772,68.9564,651.9276,0.034,0.3745,-0.9266,0.0629,0.3775,-0.9239,2128,"Saccade"
340945864909,577.0146,249.7677,822.8396,254.4203,11.1884,11.1884,3.0454,11.5961,11.5961,3.3453,574.1375,256.1458,580.3525,256.0141,820.5932,260.193,826.0096,260.5015,672.7305,184.7746,672.7305,184.7746,0,2770,1,1,"-","-",0,0,0,0,0,0,16.7934,68.4657,636.369,-50.4277,69.2162,654.2316,0.033,0.3745,-0.9266,0.0714,0.3733,-0.925,2128,"Saccade"
340945878431,576.6013,249.8252,822.6424,254.6304,10.8925,10.8925,3.0414,11.7342,11.7342,3.3471,573.7618,256.211,579.8572,255.8585,820.1431,260.2875,825.9935,260.501,672.0175,188.0659,672.0175,188.0659,0,1952,1,1,"-","-",0,0,0,0,0,0,16.9178,68.51,636.6649,-50.3646,69.2026,654.2374,0.0323,0.3675,-0.9295,0.0718,0.3663,-0.9277,2128,"Saccade"
340945895097,575.2193,250.1406,820.4376,255.0309,11.4557,11.4557,3.067,12.0381,12.0381,3.3641,572.758,256.217,578.7776,256.3927,818.9884,260.4923,824.8482,260.8495,696.5038,191.3519,696.5038,191.3519,0,2098,1,1,"-","-",0,0,0,0,0,0,17.213,68.5033,637.2734,-50.045,69.1219,654.1948,0.0517,0.3661,-0.9291,0.1324,0.3542,-0.9257,2128,"Saccade"
340945911701,572.5418,250.789,815.8125,255.3713,11.7249,11.7249,3.1007,11.9555,11.9555,3.3727,570.5006,257.0158,576.8645,256.8502,816.7054,260.8719,822.8214,260.8669,865.2564,194.1966,865.2564,194.1966,0,2905,1,1,"-","-",0,0,0,0,0,0,17.7478,68.2411,636.4068,-49.3656,68.9454,653.0465,0.0845,0.367,-0.9264,0.2738,0.3336,-0.9021,2128,"Saccade"
340945928782,571.6088,251.1847,814.4887,255.5568,12.039,12.039,3.1426,11.7702,11.7702,3.3692,569.7779,257.2101,576.3512,257.0101,815.8699,260.863,821.9778,261.0111,888.7234,112.284,888.7234,112.284,0,51321,1,1,"-","-",0,0,0,0,0,0,17.8682,68.021,634.8012,-49.0572,68.8176,652.0118,0.1033,0.3525,-0.9301,0.3024,0.3248,-0.8962,2129,"Fixation"
340945980127,570.3323,251.541,813.9932,255.4807,12.0367,12.0367,3.1757,11.0768,11.0768,3.331,569.0011,257.5121,575.5104,257.02,815.5034,261.0143,821.2826,261.153,904.2616,117.9727,904.2616,117.9727,0,6986,1,1,"-","-",0,0,0,0,0,0,18.0483,67.8454,633.5476,-48.9493,68.8319,652.5187,0.1302,0.34,-0.9314,0.2974,0.3363,-0.8936,2129,"Fixation"
340945995044,569.9687,251.8436,813.7666,255.2883,12.2784,12.2784,3.2138,10.8518,10.8518,3.2891,568.9961,257.3733,575.5096,257.022,815.5085,261.0147,821.1558,261.1474,921.5628,130.144,921.5628,130.144,0,1886,1,1,"-","-",0,0,0,0,0,0,18.0156,67.7377,632.3725,-49.015,68.9492,653.6202,0.1517,0.3156,-0.9367,0.3045,0.3448,-0.8879,2129,"Fixation"
340946011680,569.9331,251.6573,813.7669,255.6078,12.1151,12.1151,3.2369,11.7289,11.7289,3.3004,568.8077,257.6741,575.0204,257.3567,815.3601,261.0166,821.1466,261.1531,918.7297,125.8522,918.7297,125.8522,0,2055,1,1,"-","-",0,0,0,0,0,0,18.1084,67.6646,632.4707,-49.0201,68.9851,653.975,0.1325,0.3485,-0.9279,0.3044,0.3302,-0.8935,2129,"Fixation"
