"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
97226435652,586.3191,290.0578,834.5619,270.263,10.6865,10.6865,2.6686,10.1744,10.1744,2.5589,584.0212,297.0219,591.8876,296.9983,831.9742,277.3553,838.9794,277.3431,695.1024,586.086,695.1024,586.086,0,2050,1,1,"-","-",0,0,0,0,0,0,12.5342,51.7554,572.6755,-47.6588,57.1905,579.7716,-0.0046,0.2252,-0.9743,0.1498,0.1993,-0.9684,22839,"Fixation"
97226452286,586.2399,289.9187,834.5933,270.1809,10.5835,10.5835,2.6621,10.0464,10.0464,2.5571,584.0169,297.0171,591.8855,296.9956,831.9658,277.3497,838.9794,277.344,694.3273,582.163,694.3273,582.163,0,1987,1,1,"-","-",0,0,0,0,0,0,12.5129,51.6653,571.6686,-47.7356,57.2844,580.7182,-0.0013,0.2309,-0.973,0.148,0.2038,-0.9678,22839,"Fixation"
97226468992,586.2991,289.9746,834.5618,270.1525,10.5626,10.5626,2.6551,10.0797,10.0797,2.5579,584.0116,297.0123,591.887,296.9925,831.968,277.3485,838.9784,277.3414,693.5215,580.685,693.5215,580.685,0,16158,1,1,"-","-",0,0,0,0,0,0,12.4926,51.5802,570.7169,-47.8087,57.3725,581.6061,-0.0042,0.2275,-0.9738,0.1495,0.2056,-0.9671,22839,"Fixation"
97226487070,586.2313,289.8905,834.4282,270.1199,10.4139,10.4139,2.6419,10.1387,10.1387,2.5622,584.0114,297.0112,591.8883,296.8899,832.1121,277.159,838.979,277.3357,694.2236,579.3992,694.2236,579.3992,0,5676,1,1,"-","-",0,0,0,0,0,0,12.473,51.5125,569.8301,-47.9332,57.5251,582.9073,-0.0012,0.2285,-0.9735,0.1594,0.203,-0.9661,22840,"Fixation"
97226502265,586.0584,289.9354,834.6181,270.0406,10.4638,10.4638,2.6328,10.0994,10.0994,2.5644,584.0094,297.0099,591.8752,296.883,831.984,277.0298,839.0799,277.1222,693.1531,579.2636,693.1531,579.2636,0,1962,1,1,"-","-",0,0,0,0,0,0,12.4575,51.4419,569.0381,-47.9667,57.6104,583.3514,0.0064,0.2256,-0.9742,0.1501,0.199,-0.9684,22840,"Fixation"
97226520214,586.0072,289.9439,834.6696,270.011,10.5464,10.5464,2.6287,10.0073,10.0073,2.5625,584.0037,297.0074,591.7155,296.7236,831.9836,277.0223,838.9914,277.0259,691.9001,580.2209,691.9001,580.2209,0,2198,1,1,"-","-",0,0,0,0,0,0,12.4705,51.4336,568.7288,-48.0135,57.6928,584.0546,0.0049,0.2212,-0.9752,0.1456,0.1983,-0.9693,22840,"Saccade"
97226535806,585.8882,289.8172,834.5538,269.882,10.3678,10.3678,2.6176,9.9208,9.9208,2.5578,584.0016,297.0041,591.4891,296.6316,831.8437,276.8805,838.696,277.1162,689.1339,489.2675,689.1339,489.2675,0,3077,1,1,"-","-",0,0,0,0,0,0,12.5056,51.478,569.0882,-48.0559,57.8152,585.2252,0.0051,0.225,-0.9743,0.1404,0.2041,-0.9688,22840,"Fixation"
97226552449,585.8327,289.7486,834.3462,269.8015,10.3504,10.3504,2.6081,10.0388,10.0388,2.5603,583.9937,296.9004,591.4874,296.5199,831.8281,276.8743,838.6862,277.1146,689.7266,489.5612,689.7266,489.5612,0,3411,1,1,"-","-",0,0,0,0,0,0,12.5137,51.5323,569.403,-48.1402,57.9213,586.2899,0.0076,0.2233,-0.9747,0.1495,0.2083,-0.9666,22840,"Fixation"
97226568949,585.9002,289.8189,834.4842,269.9285,10.3943,10.3943,2.6025,9.9649,9.9649,2.5589,583.9929,296.9008,591.4933,296.6353,831.7254,276.8656,838.8835,277.0031,689.4488,490.8227,689.4488,490.8227,0,3382,1,1,"-","-",0,0,0,0,0,0,12.519,51.5431,569.6762,-48.1519,57.9349,586.285,0.0046,0.2229,-0.9748,0.1458,0.1993,-0.969,22841,"Fixation"
97226586002,586.0228,289.8939,834.7416,269.9553,10.3167,10.3167,2.5946,10.0392,10.0392,2.561,583.9952,296.9969,591.4961,296.6318,831.6634,277.1227,838.8897,277.0066,687.9445,491.3709,687.9445,491.3709,0,3324,1,1,"-","-",0,0,0,0,0,0,12.5239,51.5547,569.9268,-48.1276,57.8815,586.0712,-9e-04,0.2218,-0.9751,0.1319,0.2046,-0.9699,22841,"Fixation"
