"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
361772749722,485.9015,468.3595,716.3855,475.0085,8.3492,8.3492,2.5937,8.2299,8.2299,2.5018,485.0378,474.9982,490.0046,474.5071,711.8623,480.852,717.1966,480.8078,623.0014,396.8136,623.0014,396.8136,0,1773,1,1,"-","-",0,0,0,0,0,0,45.302,11.0641,706.5437,-21.8177,9.1227,696.1599,-0.0879,0.343,-0.9352,0.0188,0.3194,-0.9474,5636,"Fixation"
361772767754,485.6896,468.41,716.2445,475.0038,8.5545,8.5545,2.6,8.2571,8.2571,2.5006,485.0188,474.991,489.9984,474.5071,711.8556,480.8529,716.9954,480.6671,623.7289,399.2427,623.7289,399.2427,0,8579,1,1,"-","-",0,0,0,0,0,0,45.3702,11.0809,707.5492,-21.8139,9.1544,697.0135,-0.0761,0.3415,-0.9368,0.0209,0.3157,-0.9486,5637,"Fixation"
361772786214,485.5766,468.4498,716.1123,474.9597,8.5006,8.5006,2.6012,8.2235,8.2235,2.4977,484.6052,474.6041,489.9946,474.5051,711.6724,481.0035,716.9803,480.6675,622.4133,400.3467,622.4133,400.3467,0,3474,1,1,"-","-",0,0,0,0,0,0,45.3413,11.1162,706.1259,-21.7798,9.1301,696.8485,-0.0824,0.3263,-0.9417,0.0228,0.3228,-0.9462,5637,"Fixation"
361772799705,485.5062,468.5164,716.0675,474.8944,8.5741,8.5741,2.6055,8.0274,8.0274,2.4846,484.6145,474.6146,489.993,474.5025,711.6737,481.0031,716.9756,480.6691,622.5733,399.0911,622.5733,399.0911,0,1997,1,1,"-","-",0,0,0,0,0,0,45.2592,11.0952,704.8649,-21.7755,9.1284,696.7292,-0.0784,0.3223,-0.9434,0.0253,0.3265,-0.9449,5637,"Fixation"
361772816366,485.4788,468.3542,716.0293,474.7683,8.453,8.453,2.6011,7.9422,7.9422,2.4691,484.4997,474.4913,489.9718,474.3531,711.6729,481.0009,716.9762,480.6644,622.6096,396.0806,622.6096,396.0806,0,1834,1,1,"-","-",0,0,0,0,0,0,45.1725,11.1092,703.201,-21.7718,9.1278,696.6106,-0.0811,0.3227,-0.943,0.0274,0.3336,-0.9423,5637,"Fixation"
361772833337,485.2723,468.1378,715.7787,474.5749,8.6669,8.6669,2.6096,7.9852,7.9852,2.4583,484.4959,474.4974,489.6393,474.0154,711.5865,480.2025,716.9738,480.5085,625.7918,398.403,625.7918,398.403,0,2035,1,1,"-","-",0,0,0,0,0,0,45.2389,11.1626,703.4647,-21.7411,9.26,696.0423,-0.0787,0.326,-0.9421,0.0402,0.3153,-0.9481,5637,"Saccade"
361772850127,484.8154,467.3612,715.2119,473.6936,8.3797,8.3797,2.6006,8.0886,8.0886,2.4548,484.2255,474.1376,489.4052,474.0003,711.0378,480.0129,716.4499,480.0104,627.2693,277.1085,627.2693,277.1085,0,2255,1,1,"-","-",0,0,0,0,0,0,45.3161,11.2186,703.5041,-21.5638,9.3517,695.3862,-0.0664,0.3612,-0.9301,0.041,0.3467,-0.9371,5637,"Fixation"
361772869500,484.5943,466.8817,714.7225,473.421,8.1725,8.1725,2.5809,7.9468,7.9468,2.444,483.8889,473.8491,489.3173,473.9992,710.8518,479.8522,716.1854,479.8116,635.2951,238.6943,635.2951,238.6943,0,4797,1,1,"-","-",0,0,0,0,0,0,45.2931,11.24,702.1699,-21.4921,9.4018,695.2009,-0.0666,0.3789,-0.923,0.0564,0.3511,-0.9347,5638,"Fixation"
361772883307,484.6398,466.6122,714.6081,472.9892,8.3366,8.3366,2.5748,8.1056,8.1056,2.4445,484.0143,473.6461,488.998,473.5039,710.8493,479.8438,715.9868,479.6514,637.2327,216.1979,637.2327,216.1979,0,2967,1,1,"-","-",0,0,0,0,0,0,45.4055,11.3644,703.475,-21.4916,9.4392,696.1384,-0.0745,0.3743,-0.9243,0.0562,0.3715,-0.9267,5638,"Fixation"
361772901505,484.6883,466.4063,714.5965,472.9898,8.4288,8.4288,2.5751,8.2322,8.2322,2.4523,484.0187,473.3609,489.1381,473.15,710.8475,479.7157,715.9898,479.4994,641.5359,220.2236,641.5359,220.2236,0,4057,1,1,"-","-",0,0,0,0,0,0,45.4093,11.4651,703.8641,-21.5177,9.4917,696.9792,-0.073,0.3683,-0.9268,0.0572,0.3638,-0.9297,5638,"Fixation"
361772916341,484.5154,466.4532,714.5232,472.8759,8.4355,8.4355,2.576,8.0887,8.0887,2.4519,484.0175,473.3552,489.1315,473.153,710.9858,479.5008,715.9807,479.362,650.8608,220.9579,650.8608,220.9579,0,2654,1,1,"-","-",0,0,0,0,0,0,45.4358,11.4719,704.2566,-21.5881,9.5662,698.6445,-0.063,0.3668,-0.9282,0.0653,0.3607,-0.9304,5638,"Fixation"
361772932903,484.4786,466.3951,714.5761,472.901,8.6662,8.6662,2.5898,8.0749,8.0749,2.4518,484.0251,473.3472,489.1299,473.1538,710.987,479.5015,715.9896,479.3639,654.5457,218.182,654.5457,218.182,0,2739,1,1,"-","-",0,0,0,0,0,0,45.4619,11.4798,704.6751,-21.6358,9.5863,700.1401,-0.0606,0.3703,-0.9269,0.0624,0.3602,-0.9308,5638,"Fixation"
361772949754,484.5166,466.5279,714.6812,472.8861,8.4135,8.4135,2.5873,8.032,8.032,2.4502,484.0285,473.3455,489.1296,473.1555,710.9896,479.5035,716.0046,479.4973,655.3758,217.6248,655.3758,217.6248,0,1910,1,1,"-","-",0,0,0,0,0,0,45.4879,11.4865,705.0846,-21.6789,9.5842,701.4502,-0.0626,0.3629,-0.9297,0.0563,0.3661,-0.9289,5638,"Fixation"
361772966389,484.6001,466.4035,714.82,472.9102,8.4752,8.4752,2.589,8.0076,8.0076,2.447,484.0293,473.3482,489.1309,473.1573,710.8476,479.719,716.2171,479.3833,654.7854,214.8466,654.7854,214.8466,0,3428,1,1,"-","-",0,0,0,0,0,0,45.5118,11.492,705.4611,-21.6639,9.5579,700.6251,-0.0674,0.3697,-0.9267,0.0502,0.3675,-0.9287,5639,"Fixation"
361772982987,484.6692,466.4734,714.8209,472.9138,8.3251,8.3251,2.5829,8.1388,8.1388,2.4502,484.0267,473.3476,488.9929,473.3503,710.8484,479.7242,716.5102,479.4986,656.5829,212.9999,656.5829,212.9999,0,2699,1,1,"-","-",0,0,0,0,0,0,45.6084,11.4826,706.6361,-21.6371,9.5091,698.3591,-0.0755,0.371,-0.9255,0.0591,0.3691,-0.9275,5639,"Fixation"
361772999746,484.5046,466.4415,714.8289,472.9446,8.5542,8.5542,2.5912,8.1183,8.1183,2.4503,484.0243,473.3454,488.9902,473.3502,710.848,479.7254,716.5095,479.4995,659.5113,211.8653,659.5113,211.8653,0,1960,1,1,"-","-",0,0,0,0,0,0,45.6795,11.5006,707.7263,-21.572,9.4802,696.2609,-0.0658,0.3743,-0.925,0.0589,0.3663,-0.9286,5639,"Fixation"
361773016293,484.4357,466.4548,714.7591,472.8755,8.5751,8.5751,2.5991,8.0668,8.0668,2.448,483.814,473.1978,488.9836,473.3466,710.8499,479.7159,716.0275,479.4941,659.6135,211.1332,659.6135,211.1332,0,1726,1,1,"-","-",0,0,0,0,0,0,45.6983,11.5196,707.514,-21.5208,9.4912,696.8874,-0.0682,0.369,-0.9269,0.0484,0.3707,-0.9275,5639,"Saccade"
361773033260,484.3241,466.3889,714.6685,472.8778,8.6973,8.6973,2.6122,8.1526,8.1526,2.4517,483.7961,473.1997,488.9664,473.3377,710.9906,479.5006,716.0012,479.3571,661.5436,210.1686,661.5436,210.1686,0,1826,1,1,"-","-",0,0,0,0,0,0,45.6905,11.5174,707.3129,-21.5861,9.5644,698.4626,-0.0627,0.3729,-0.9257,0.0575,0.3607,-0.9309,5639,"Saccade"
361773049678,484.2334,466.3953,714.5908,472.7928,8.4617,8.4617,2.6097,8.0362,8.0362,2.4489,483.6008,473.19,488.7729,473.199,710.8523,479.277,715.984,479.3412,661.2575,210.4181,661.2575,210.4181,0,1748,1,1,"-","-",0,0,0,0,0,0,45.7356,11.5362,707.1158,-21.586,9.6096,699.1953,-0.0689,0.3677,-0.9274,0.0575,0.3591,-0.9315,5639,"Saccade"
361773066459,484.1428,466.3446,714.6155,472.6339,8.4329,8.4329,2.6062,7.9345,7.9345,2.4423,483.5115,473.0278,488.6391,473.0184,710.8394,479.1463,715.7765,479.1958,660.6006,212.3114,660.6006,212.3114,0,5070,1,1,"-","-",0,0,0,0,0,0,45.7736,11.5884,707.1918,-21.6109,9.676,701.0586,-0.07,0.3607,-0.93,0.0491,0.3617,-0.931,5640,"Saccade"
361773082961,484.0888,466.3933,714.4044,472.5552,8.5966,8.5966,2.6121,7.9039,7.9039,2.435,483.4144,473.2016,488.6298,473.0188,710.5244,479.0136,715.7665,479.1994,660.4176,212.6289,660.4176,212.6289,0,3143,1,1,"-","-",0,0,0,0,0,0,45.7611,11.5553,706.7531,-21.5603,9.6936,700.9657,-0.0701,0.3627,-0.9293,0.0519,0.3623,-0.9306,5640,"Saccade"
361773099773,483.9026,466.3514,714.3998,472.6261,8.4596,8.4596,2.6105,8.001,8.001,2.4344,483.5022,473.5011,488.3425,473.0182,710.5206,479.0129,715.7669,479.2005,659.7155,211.3037,659.7155,211.3037,0,1939,1,1,"-","-",0,0,0,0,0,0,45.9119,11.5416,708.6283,-21.5564,9.692,700.8555,-0.0649,0.375,-0.9248,0.0523,0.3581,-0.9322,5640,"Saccade"
361773116310,485.0013,465.2329,714.9757,471.4367,8.5457,8.5457,2.6133,8.5198,8.5198,2.4621,483.6711,473.0037,488.9795,473.0077,710.5345,478.9977,715.8202,478.86,624.8751,93.7652,624.8751,93.7652,0,1841,1,1,"-","-",0,0,0,0,0,0,45.7236,11.5996,707.5653,-21.5565,9.7399,700.5337,-0.1081,0.4165,-0.9027,0.0166,0.4169,-0.9088,5640,"Fixation"
361773132883,485.6955,464.6736,715.432,470.9853,8.5772,8.5772,2.6157,8.2513,8.2513,2.4698,483.8688,472.8457,489.4677,472.9926,710.6793,478.9944,715.9792,478.514,572.8894,62.4249,572.8894,62.4249,0,1818,1,1,"-","-",0,0,0,0,0,0,45.4603,11.584,705.0586,-21.5895,9.786,700.1542,-0.1306,0.4371,-0.8899,-0.0027,0.4329,-0.9014,5640,"Fixation"
361773149680,485.7189,464.8858,715.1829,471.3061,8.5694,8.5694,2.6161,8.051,8.051,2.4655,484.0148,472.9966,489.474,472.9955,710.6795,478.9966,715.8287,478.8452,577.0082,71.3163,577.0082,71.3163,0,1821,1,1,"-","-",0,0,0,0,0,0,45.3337,11.5349,703.448,-21.5829,9.7441,700.6609,-0.1268,0.4298,-0.894,0.0082,0.4242,-0.9055,5640,"Fixation"
361773167776,485.6604,464.9312,715.3238,471.3051,8.5031,8.5031,2.6118,8.1106,8.1106,2.465,484.0108,473.0012,489.474,472.99,710.6771,478.9993,715.9672,478.9918,574.6712,71.315,574.6712,71.315,0,3131,1,1,"-","-",0,0,0,0,0,0,45.2368,11.5102,701.9343,-21.5928,9.7174,700.3289,-0.1234,0.4269,-0.8959,0.0037,0.4284,-0.9036,5641,"Fixation"
361773183117,485.7212,464.9825,715.2999,471.3201,8.5052,8.5052,2.6074,8.0068,8.0068,2.4587,484.0117,473.0065,489.4789,472.9952,710.6819,479.0008,715.9742,478.9983,573.2558,73.6535,573.2558,73.6535,0,3100,1,1,"-","-",0,0,0,0,0,0,45.1442,11.4853,700.5105,-21.5847,9.7118,700.0091,-0.1264,0.4236,-0.897,0.0056,0.4275,-0.904,5641,"Fixation"
361773199736,485.8079,465.0185,715.3722,471.3205,8.4827,8.4827,2.6016,7.8844,7.8844,2.4466,484.0162,473.0075,489.4779,472.9952,710.68,479.0011,715.9808,479.0001,569.95,75.644,569.95,75.644,0,2066,1,1,"-","-",0,0,0,0,0,0,45.0605,11.464,699.2198,-21.5748,9.7067,699.6658,-0.131,0.4208,-0.8976,0.0014,0.4276,-0.9039,5641,"Fixation"
361773216303,485.7811,465.01,715.4439,471.3214,8.4475,8.4475,2.5942,7.9053,7.9053,2.4373,484.0176,473.0045,489.4793,472.9901,710.6861,479.0017,716.0715,478.9987,568.86,77.2903,568.86,77.2903,0,1800,1,1,"-","-",0,0,0,0,0,0,44.9829,11.4456,698.0232,-21.565,9.696,698.8868,-0.1295,0.4204,-0.898,2e-04,0.4272,-0.9042,5641,"Fixation"
361773232888,485.7136,464.8692,715.4313,471.2965,8.5834,8.5834,2.5952,7.7987,7.7987,2.4237,484.0169,472.9973,489.3914,472.8036,710.6796,479.001,715.983,478.998,567.7868,77.4928,567.7868,77.4928,0,1809,1,1,"-","-",0,0,0,0,0,0,44.9541,11.4634,697.3747,-21.5425,9.6924,698.6108,-0.1285,0.4223,-0.8973,-0.0019,0.4285,-0.9035,5641,"Fixation"
361773249672,485.6426,464.7164,715.3829,471.1829,8.5532,8.5532,2.5939,8.1293,8.1293,2.4306,483.999,472.8984,489.3898,472.8019,710.6791,478.9987,715.9708,478.9865,567.8602,75.3935,567.8602,75.3935,0,1937,1,1,"-","-",0,0,0,0,0,0,44.9127,11.4668,696.6876,-21.5348,9.6918,698.4202,-0.1256,0.4271,-0.8955,2e-04,0.4339,-0.901,5641,"Fixation"
361773267109,485.5034,464.5696,715.1932,471.0868,8.5556,8.5556,2.5916,8.2678,8.2678,2.4442,483.7327,472.7149,489.3898,472.8059,710.6744,478.9967,715.8344,478.7289,568.7028,75.1068,568.7028,75.1068,0,7536,1,1,"-","-",0,0,0,0,0,0,44.823,11.46,694.6887,-21.5316,9.7379,698.9902,-0.1257,0.4287,-0.8947,0.0073,0.4318,-0.9019,5642,"Fixation"
361773283055,485.1937,464.519,715.1205,470.9835,8.4949,8.4949,2.5851,8.1639,8.1639,2.4495,483.5125,472.51,489.1804,472.8141,710.55,478.9854,715.8337,478.7175,569.8318,74.7234,569.8318,74.7234,0,3192,1,1,"-","-",0,0,0,0,0,0,44.7626,11.4572,692.783,-21.5078,9.7388,698.8156,-0.1203,0.4256,-0.8969,0.0075,0.4366,-0.8996,5642,"Saccade"
361773299726,486.4287,464.7199,716.3225,471.306,8.6054,8.6054,2.5843,8.4054,8.4054,2.4668,483.8869,472.8448,489.6914,472.7167,710.8771,478.8469,716.2326,478.8428,531.303,77.4612,531.303,77.4612,0,1991,1,1,"-","-",0,0,0,0,0,0,44.4779,11.3827,690.3642,-21.5974,9.7329,698.26,-0.1631,0.4181,-0.8936,-0.0414,0.4228,-0.9053,5642,"Saccade"
361773316311,488.909,465.1585,718.5163,471.7468,8.6774,8.6774,2.5864,8.0407,8.0407,2.4598,485.1032,473.0036,490.7721,472.8578,711.8628,479.1433,717.4646,479.0017,390.3499,85.5993,390.3499,85.5993,0,1833,1,1,"-","-",0,0,0,0,0,0,44.0424,11.3131,688.7701,-21.8667,9.6411,696.4635,-0.2311,0.4031,-0.8855,-0.1057,0.4171,-0.9027,5642,"Fixation"
361773332906,488.7837,465.0612,718.3077,471.6635,8.5364,8.5364,2.5793,8.0377,8.0377,2.4535,485.0946,473.0041,490.7877,472.8552,711.8632,479.1419,717.2514,478.8523,396.2848,90.3259,396.2848,90.3259,0,1853,1,1,"-","-",0,0,0,0,0,0,43.9395,11.2871,687.1752,-21.8178,9.6555,695.9027,-0.2247,0.4068,-0.8854,-0.0994,0.4165,-0.9037,5642,"Fixation"
361773349668,488.512,465.1183,718.2632,471.4846,8.719,8.719,2.5836,8.0341,8.0341,2.4484,485.0684,473.0062,490.4258,472.9965,711.756,479.1491,716.9761,478.9942,396.1374,87.0567,396.1374,87.0567,0,1755,1,1,"-","-",0,0,0,0,0,0,44.0106,11.2705,687.4159,-21.7746,9.6394,696.3118,-0.2208,0.4076,-0.8861,-0.1095,0.4315,-0.8954,5642,"Fixation"
361773366402,488.2564,465.0541,718.2886,471.6362,8.8345,8.8345,2.5943,7.8415,7.8415,2.4337,485.038,473.0036,490.2248,472.8456,711.5325,479.0036,716.83,478.8509,395.1662,94.3161,395.1662,94.3161,0,4741,1,1,"-","-",0,0,0,0,0,0,44.1191,11.3121,688.5893,-21.7188,9.6809,696.2569,-0.2137,0.4074,-0.8879,-0.1214,0.4169,-0.9008,5643,"Fixation"
361773383004,488.0608,465.0368,718.0856,471.4439,8.6797,8.6797,2.5952,8.1585,8.1585,2.439,484.7733,472.8483,489.9686,472.9926,711.5338,479.0008,716.8235,478.8478,396.0973,92.6409,396.0973,92.6409,0,1924,1,1,"-","-",0,0,0,0,0,0,44.2613,11.3304,689.6299,-21.7178,9.6817,696.2487,-0.2173,0.4087,-0.8864,-0.1097,0.4258,-0.8982,5643,"Fixation"
361773399768,488.1103,464.9037,717.9831,471.412,8.7622,8.7622,2.6011,8.224,8.224,2.4456,484.7593,472.8466,489.9724,472.89,711.1499,478.9941,716.827,478.7315,395.3983,93.0647,395.3983,93.0647,0,2120,1,1,"-","-",0,0,0,0,0,0,44.3181,11.3597,690.4919,-21.5994,9.6714,694.2281,-0.2205,0.4133,-0.8835,-0.1143,0.4235,-0.8986,5643,"Fixation"
361773416304,487.9691,464.8936,718.0136,471.3679,8.7287,8.7287,2.6043,8.2482,8.2482,2.4509,484.5523,472.9934,489.8332,472.7255,711.0516,478.991,716.831,478.7192,394.2598,94.0541,394.2598,94.0541,0,1760,1,1,"-","-",0,0,0,0,0,0,44.395,11.369,690.9062,-21.5122,9.6407,691.8656,-0.2223,0.4137,-0.8829,-0.1182,0.4246,-0.8976,5643,"Fixation"
361773432899,487.8792,464.84,717.9587,471.3322,8.5723,8.5723,2.5988,8.3456,8.3456,2.4591,484.5529,472.9946,489.8296,472.7278,711.0459,478.9953,716.8304,478.719,394.5678,95.1355,394.5678,95.1355,0,1829,1,1,"-","-",0,0,0,0,0,0,44.4217,11.3752,691.3137,-21.4425,9.6092,689.6516,-0.218,0.4165,-0.8826,-0.1143,0.4248,-0.898,5643,"Fixation"
361773449659,487.8308,464.9323,717.896,471.395,8.625,8.625,2.5966,8.2666,8.2666,2.4601,484.3407,473.1366,489.8204,472.7396,711.042,478.9978,716.8253,478.7261,394.8979,98.2143,394.8979,98.2143,0,1895,1,1,"-","-",0,0,0,0,0,0,44.408,11.341,690.5974,-21.3776,9.5793,687.605,-0.2212,0.4155,-0.8823,-0.1098,0.42,-0.9009,5643,"Fixation"
361773467918,487.7728,464.9838,717.8676,471.3961,8.6737,8.6737,2.5963,8.21,8.21,2.4566,484.0949,473.0081,489.7898,472.8525,711.0239,478.9994,716.8108,478.7433,394.9802,101.048,394.9802,101.048,0,3021,1,1,"-","-",0,0,0,0,0,0,44.3365,11.3146,688.8593,-21.3134,9.5499,685.6917,-0.2249,0.4117,-0.8831,-0.1083,0.4192,-0.9014,5644,"Fixation"
361773483101,487.5574,464.9899,717.5847,471.4121,8.8114,8.8114,2.6028,8.107,8.107,2.4489,484.0908,473.0027,489.6608,472.8584,711.0177,479.0001,716.2628,478.8455,395.8212,102.1536,395.8212,102.1536,0,2224,1,1,"-","-",0,0,0,0,0,0,44.2916,11.2983,687.8646,-21.2646,9.5494,686.7066,-0.2172,0.4106,-0.8856,-0.1087,0.4216,-0.9002,5644,"Fixation"
361773499735,487.5593,464.9509,717.5564,471.2786,8.6789,8.6789,2.6001,7.9202,7.9202,2.4325,484.0501,473.0116,489.6832,472.8549,710.8616,478.8481,716.2404,478.835,396.4819,101.1537,396.4819,101.1537,0,2091,1,1,"-","-",0,0,0,0,0,0,44.2147,11.2771,686.6282,-21.2452,9.5757,686.9112,-0.2178,0.4119,-0.8848,-0.1126,0.425,-0.8982,5644,"Fixation"
361773516304,488.0356,464.4431,717.6654,470.7606,8.6523,8.6523,2.5955,8.1397,8.1397,2.4304,484.0953,472.9998,489.8062,472.7282,710.8574,478.8397,716.4621,478.0159,393.9976,95.0535,393.9976,95.0535,0,1850,1,1,"-","-",0,0,0,0,0,0,44.0922,11.272,685.1017,-21.2461,9.6811,685.9226,-0.2396,0.4328,-0.8691,-0.1125,0.4298,-0.8959,5644,"Fixation"
361773532890,488.034,463.9934,717.652,470.4016,8.7569,8.7569,2.5961,8.0029,8.0029,2.4207,484.1527,472.6747,489.9289,472.1162,710.8652,478.2812,716.4654,478.004,393.2037,92.5273,393.2037,92.5273,0,1975,1,1,"-","-",0,0,0,0,0,0,43.9551,11.3781,683.3713,-21.2203,9.7508,685.0369,-0.2346,0.4306,-0.8715,-0.1113,0.4329,-0.8945,5644,"Fixation"
361773549685,487.9511,463.9109,717.7145,470.2782,8.7467,8.7467,2.595,8.3749,8.3749,2.4323,484.1535,472.6641,489.9222,472.1085,710.8595,478.2643,716.4626,477.9999,392.5193,86.613,392.5193,86.613,0,2272,1,1,"-","-",0,0,0,0,0,0,43.855,11.3546,681.8027,-21.1932,9.7419,684.2011,-0.2308,0.433,-0.8714,-0.1154,0.4388,-0.8912,5644,"Fixation"
