"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
341044223864,585.1392,249.7848,827.0459,250.821,12.5949,12.5949,3.5308,12.0698,12.0698,3.5286,583.005,254.6648,589.3901,254.8085,826.8191,255.3828,832.7716,255.3872,821.213,325.2692,821.213,325.2692,0,6992,1,1,"-","-",0,0,0,0,0,0,14.5665,69.6313,643.8287,-53.0524,71.7115,664.7252,0.0907,0.288,-0.9533,0.2208,0.2894,-0.9314,3112,"Saccade"
341044240267,584.9378,249.4609,826.93,250.4384,12.5176,12.5176,3.5278,12.0402,12.0402,3.5224,582.7824,254.2119,588.7974,254.2074,826.61,255.1695,832.4975,255.5048,818.0603,231.352,818.0603,231.352,0,15282,1,1,"-","-",0,0,0,0,0,0,14.6791,69.7862,643.9318,-52.9092,71.6226,663.7762,0.0791,0.2726,-0.9589,0.2102,0.3101,-0.9272,3112,"Saccade"
341044256853,584.4041,249.1607,826.7803,250.339,12.6434,12.6434,3.5314,12.098,12.098,3.5186,582.4987,254.0162,588.6084,254.1952,826.507,254.4861,832.6056,255.1898,819.8621,232.6124,819.8621,232.6124,0,3067,1,1,"-","-",0,0,0,0,0,0,14.736,69.7804,643.6212,-52.7648,71.564,661.9517,0.0957,0.2874,-0.953,0.2222,0.2838,-0.9328,3112,"Saccade"
341044273538,584.2415,248.8293,826.7857,249.8858,12.5328,12.5328,3.5283,11.915,11.915,3.5053,582.3452,254.0111,588.4966,253.4916,826.5209,254.4766,832.3709,254.8182,819.7695,231.1997,819.7695,231.1997,0,4971,1,1,"-","-",0,0,0,0,0,0,14.7611,69.8247,643.1465,-52.6878,71.5555,661.3757,0.0973,0.2855,-0.9534,0.2132,0.3004,-0.9297,3112,"Saccade"
341044290205,584.6979,250.3618,826.9935,251.4917,12.5471,12.5471,3.5267,12.1405,12.1405,3.5064,582.4909,254.5012,588.4929,254.0156,826.5061,255.5011,832.2114,255.6116,814.5905,332.4822,814.5905,332.4822,0,2686,1,1,"-","-",0,0,0,0,0,0,14.7464,69.7098,643.3481,-52.6758,71.3201,661.5324,0.0749,0.2126,-0.9743,0.2009,0.2563,-0.9455,3112,"Saccade"
341044606804,583.5492,236.9921,827.6363,240.1148,12.9621,12.9621,3.5469,12.3306,12.3306,3.5158,579.5939,243.2003,585.6609,243.0296,824.7692,245.3959,830.4872,245.5085,619.8963,98.9464,619.8963,98.9464,0,1862,1,1,"-","-",0,0,0,0,0,0,15.5234,72.7333,643.4339,-51.8583,73.6529,657.2728,-0.0306,0.3572,-0.9335,0.0547,0.3431,-0.9377,3115,"Fixation"
341044623402,582.2444,235.9731,827.128,239.295,9.0973,9.0973,3.5469,11.8174,11.8174,3.4935,578.6566,243.0168,585.0031,242.6627,824.0068,245.0021,829.9917,245.0167,620.1235,54.6862,620.1235,54.6862,0,18893,1,1,"-","-",0,0,0,0,0,0,15.7084,72.6635,642.1673,-51.6192,73.6807,656.4382,-0.0079,0.4096,-0.9122,0.0428,0.3624,-0.931,3115,"Fixation"
341044642312,581.1219,236.3415,826.4431,239.2862,9.6044,9.6044,3.5469,12.2817,12.2817,3.4992,578.0015,242.6572,584.207,242.7973,823.4903,244.5082,829.3602,244.829,634.9231,88.9065,634.9231,88.9065,0,7588,1,1,"-","-",0,0,0,0,0,0,15.8894,72.6266,641.5696,-51.4393,73.7444,656.1654,0.0193,0.3771,-0.926,0.0533,0.3448,-0.9372,3116,"Fixation"
341044657171,580.4077,235.9434,825.9385,238.8404,9.0389,9.0389,3.5469,12.1049,12.1049,3.4938,577.2092,242.7974,583.504,242.5046,822.7806,244.3862,828.7852,244.3838,630.742,70.7967,630.742,70.7967,0,3207,1,1,"-","-",0,0,0,0,0,0,16.068,72.5423,640.6461,-51.1966,73.7278,655.3262,0.0143,0.3986,-0.917,0.0434,0.3536,-0.9344,3116,"Fixation"
341044673460,579.8763,236.0358,825.2112,238.8391,8.4503,8.4503,3.5469,12.0959,12.0959,3.4883,576.5012,242.9933,582.4888,242.5053,822.169,244.1546,828.1368,244.2885,627.6658,74.824,627.6658,74.824,0,2026,1,1,"-","-",0,0,0,0,0,0,16.311,72.5656,641.0766,-50.9746,73.703,654.7046,-0.0051,0.398,-0.9174,0.0507,0.3443,-0.9375,3116,"Fixation"
341044690172,579.7165,236.2075,824.6746,238.6457,11.2066,11.2066,3.4707,12.1351,12.1351,3.4852,575.5998,242.7978,581.9832,242.3545,821.5021,244.0075,827.4981,244.015,618.1411,88.0713,618.1411,88.0713,0,1828,1,1,"-","-",0,0,0,0,0,0,16.4688,72.4702,639.8338,-50.741,73.6826,654.0103,-0.0337,0.3718,-0.9277,0.0442,0.3438,-0.938,3116,"Fixation"
341044706773,579.4104,236.1833,823.8915,238.0572,11.7646,11.7646,3.4352,11.9023,11.9023,3.47,574.9982,242.3676,581.513,242.03,820.9822,243.5011,826.9805,243.6561,615.8822,100.3946,615.8822,100.3946,0,1843,1,1,"-","-",0,0,0,0,0,0,16.5701,72.3835,638.1782,-50.5473,73.727,653.3503,-0.0444,0.3456,-0.9373,0.0569,0.3497,-0.9351,3116,"Fixation"
