"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
1142305053,561.1939,540.105,784.4948,536.7185,10.9733,10.9733,3.2557,11.0318,11.0318,3.216,561.6199,543.6005,567.2162,543.7993,784.5936,540.1932,790.5078,540.4997,911.6608,624.0312,911.6608,624.0312,0,3527,1,1,"-","-",0,0,0,0,0,0,21.7646,-9.1261,684.7908,-40.9264,-7.8605,659.6054,0.1232,0.2592,-0.9579,0.2441,0.259,-0.9345,9751,"Saccade"
1142321802,562.6795,539.4895,786.4026,536.4089,11.2295,11.2295,3.2711,11.48,11.48,3.2293,562.7954,543.2055,568.0025,543.362,785.4967,540.0102,791.2545,540.0126,858.5362,622.7426,858.5362,622.7426,0,5244,1,1,"-","-",0,0,0,0,0,0,21.5226,-9.0235,686.0867,-41.1697,-7.7704,659.8404,0.0934,0.2664,-0.9593,0.1864,0.2597,-0.9475,9751,"Saccade"
1142338422,567.38,537.1586,790.3918,534.2178,11.1973,11.1973,3.2826,11.4604,11.4604,3.2405,565.5055,542.5033,570.7875,542.2081,787.4968,539.0188,792.9943,539,651.8476,481.6366,651.8476,481.6366,0,1854,1,1,"-","-",0,0,0,0,0,0,20.7535,-8.7658,686.8667,-41.7833,-7.5096,661.3441,-0.0196,0.3293,-0.944,0.0721,0.3272,-0.9422,9751,"Saccade"
1142355020,569.5969,535.1246,791.6521,532.3838,11.0101,11.0101,3.2814,11.4689,11.4689,3.2514,566.4903,541.5034,572,541.5107,788.0215,538.0193,793.5027,537.4889,568.387,384.7224,568.387,384.7224,0,2053,1,1,"-","-",0,0,0,0,0,0,20.4216,-8.5145,686.3727,-42.0202,-7.1765,662.8155,-0.0841,0.3834,-0.9198,0.0312,0.3607,-0.9322,9751,"Saccade"
1142371782,569.7392,534.7035,791.9175,531.7446,11.2005,11.2005,3.2909,11.2414,11.2414,3.2521,566.5929,541.1941,571.9978,541.3662,788.5034,537.4924,793.5087,537.4963,564.1884,358.0166,564.1884,358.0166,0,1860,1,1,"-","-",0,0,0,0,0,0,20.4098,-8.4502,686.4626,-42.3454,-7.1477,666.873,-0.0894,0.3923,-0.9155,0.0293,0.3838,-0.9229,9751,"Saccade"
1142389648,569.6155,534.7523,792.2213,531.8987,11.1938,11.1938,3.2979,11.4672,11.4672,3.2678,566.4935,541.4989,571.9964,541.3743,788.4996,537.4912,793.5101,537.4936,559.0549,352.7108,559.0549,352.7108,0,3179,1,1,"-","-",0,0,0,0,0,0,20.4116,-8.49,686.0329,-42.5818,-7.1872,670.6016,-0.0852,0.3976,-0.9136,0.0122,0.3775,-0.9259,9752,"Saccade"
1142405186,569.4637,534.7506,792.2917,531.8946,11.1536,11.1536,3.3011,11.4852,11.4852,3.2847,566.496,541.4982,571.9965,541.5078,788.4979,537.4923,793.5116,537.4925,557.9439,346.8542,557.9439,346.8542,0,3050,1,1,"-","-",0,0,0,0,0,0,20.3997,-8.5043,685.647,-42.8,-7.224,674.0374,-0.0762,0.4012,-0.9128,0.0079,0.3795,-0.9252,9752,"Saccade"
1142421977,569.4115,534.7279,792.3081,531.8852,10.9461,10.9461,3.2923,11.3599,11.3599,3.2925,566.498,541.4981,571.9814,541.5089,788.4996,537.4951,793.972,537.3054,558.2155,255.1426,558.2155,255.1426,0,3573,1,1,"-","-",0,0,0,0,0,0,20.3936,-8.5011,685.3781,-42.9036,-7.2041,674.6303,-0.0736,0.4023,-0.9125,0.0201,0.3745,-0.927,9752,"Fixation"
1142438557,569.4127,534.7388,792.2935,531.9661,11.0433,11.0433,3.2925,11.3209,11.3209,3.2973,566.5012,541.4973,571.4942,541.504,788.4982,537.4931,793.9775,537.3105,556.6763,255.0406,556.6763,255.0406,0,3116,1,1,"-","-",0,0,0,0,0,0,20.5386,-8.5318,687.9054,-42.9369,-7.21,675.1442,-0.088,0.402,-0.9114,0.0211,0.3702,-0.9287,9752,"Fixation"
1142455057,569.3826,534.6782,792.2702,531.982,11.0055,11.0055,3.2927,11.6499,11.6499,3.319,566.5034,541.4989,571.4948,541.5027,788.4974,537.4939,793.9777,537.3052,556.5022,253.1955,556.5022,253.1955,0,3002,1,1,"-","-",0,0,0,0,0,0,20.6084,-8.5611,690.2574,-42.9668,-7.2144,675.6156,-0.0863,0.4061,-0.9098,0.0223,0.3694,-0.929,9752,"Fixation"
1142471616,569.3345,534.6175,792.3017,531.9355,10.9824,10.9824,3.2935,11.6264,11.6264,3.3359,566.5048,541.5,571.4972,541.5039,788.4968,537.4947,793.9886,537.0192,556.4543,252.2038,556.4543,252.2038,0,2775,1,1,"-","-",0,0,0,0,0,0,20.6727,-8.5883,692.4314,-42.992,-7.1778,675.9891,-0.0835,0.4102,-0.9082,0.0209,0.3641,-0.9311,9752,"Fixation"
1142500508,569.3325,534.6514,792.1714,531.6732,11.0418,11.0418,3.2991,11.2297,11.2297,3.3291,566.5066,541.5021,571.4986,541.5053,788.4935,537.4952,793.9921,537.0157,557.2563,247.7066,557.2563,247.7066,0,3001,1,1,"-","-",0,0,0,0,0,0,20.7325,-8.6139,694.4487,-43.0118,-7.1807,676.2999,-0.0833,0.4096,-0.9084,0.0279,0.3788,-0.9251,9753,"Fixation"
1142505166,569.2666,534.4822,792.3911,531.7481,11.0759,11.0759,3.3067,11.4259,11.4259,3.3341,566.5076,541.5045,571.5942,541.1956,788.4915,537.4973,793.9933,537.0141,557.0955,245.5144,557.0955,245.5144,0,4859,1,1,"-","-",0,0,0,0,0,0,20.757,-8.5849,695.7424,-43.0289,-7.1837,676.571,-0.0766,0.4113,-0.9083,0.0156,0.3751,-0.9268,9753,"Fixation"
1142521660,569.9498,534.1702,793.2121,531.4749,10.9595,10.9595,3.3062,11.3715,11.3715,3.3396,566.6055,541.177,571.9784,541.0152,789.5085,537.5031,794.2425,537.0219,551.4128,233.9465,551.4128,233.9465,0,2125,1,1,"-","-",0,0,0,0,0,0,20.674,-8.5054,695.3186,-43.5149,-7.2368,681.3707,-0.1027,0.4122,-0.9053,0.0043,0.394,-0.9191,9753,"Saccade"
1142538380,572.08,533.4186,794.9168,530.979,11.0663,11.0663,3.3098,11.3666,11.3666,3.3428,567.7994,540.7971,573.5074,540.4957,789.6469,537.0182,795.3865,536.6107,441.9855,213.5929,441.9855,213.5929,0,1843,1,1,"-","-",0,0,0,0,0,0,20.2149,-8.3485,693.2182,-43.6176,-7.0948,680.0931,-0.1472,0.4231,-0.894,-0.0553,0.3982,-0.9156,9753,"Fixation"
1142554936,572.3285,533.3352,795.224,530.7018,11.0535,11.0535,3.3137,11.2898,11.2898,3.3422,568.5054,540.4951,573.4977,540.496,790.1971,537.3836,795.5027,536.4924,443.9455,181.118,443.9455,181.118,0,1824,1,1,"-","-",0,0,0,0,0,0,20.1699,-8.3283,695.1773,-43.7785,-7.141,681.1201,-0.1414,0.4211,-0.8959,-0.0545,0.4221,-0.9049,9753,"Fixation"
1142571619,572.5099,533.3057,795.4881,530.7911,10.9808,10.9808,3.3145,11.2696,11.2696,3.3415,568.5057,540.4957,573.4987,540.4985,790.2124,537.3927,795.4995,536.4925,435.1069,173.1395,435.1069,173.1395,0,1897,1,1,"-","-",0,0,0,0,0,0,20.2223,-8.3504,696.9883,-43.8479,-7.1534,682.174,-0.1522,0.4231,-0.8932,-0.0693,0.4183,-0.9057,9753,"Fixation"
1142588443,572.5495,533.2464,795.6217,530.8381,11.0506,11.0506,3.3204,11.3007,11.3007,3.3456,568.504,540.4966,573.4961,540.4989,790.5929,537.1956,795.4998,536.4946,431.3473,169.2947,431.3473,169.2947,0,2464,1,1,"-","-",0,0,0,0,0,0,20.2717,-8.3708,698.6721,-44.1108,-7.1594,685.4163,-0.1549,0.4266,-0.8911,-0.0666,0.4114,-0.909,9754,"Fixation"
1142605086,572.62,533.2466,795.6761,530.8609,11.0457,11.0457,3.3249,11.2183,11.2183,3.3463,568.5003,540.4956,573.7815,540.5956,790.5938,537.1936,795.6481,536.6216,430.414,163.1533,430.414,163.1533,0,2077,1,1,"-","-",0,0,0,0,0,0,20.2266,-8.3831,698.5373,-44.2673,-7.1993,687.5107,-0.1509,0.4288,-0.8907,-0.0659,0.4148,-0.9075,9754,"Fixation"
1142621718,572.977,533.1566,795.7438,530.7404,10.9005,10.9005,3.3196,11.163,11.163,3.3439,568.4957,540.4966,573.9766,540.5076,790.9959,537.4964,796.3958,536.6055,432.3801,153.3927,432.3801,153.3927,0,2006,1,1,"-","-",0,0,0,0,0,0,20.164,-8.3559,697.3388,-44.4321,-7.2404,687.4835,-0.1659,0.4299,-0.8875,-0.037,0.4293,-0.9024,9754,"Fixation"
1142638351,573.0591,533.0858,796.0655,530.8735,10.9168,10.9168,3.3151,11.2408,11.2408,3.3456,568.493,540.4983,574.005,540.5017,791.0006,537.4956,796.5093,536.4853,429.4143,154.0846,429.4143,154.0846,0,1815,1,1,"-","-",0,0,0,0,0,0,20.1235,-8.34,696.0671,-44.4106,-7.2166,686.8851,-0.1698,0.4323,-0.8856,-0.0515,0.4181,-0.9069,9754,"Fixation"
1142655090,573.4059,533.1193,796.2895,530.8831,11.0185,11.0185,3.3151,10.9933,10.9933,3.3356,568.8095,540.6013,574.5068,540.4999,791.5028,537.5036,796.5134,536.4867,429.1667,152.354,429.1667,152.354,0,2383,1,1,"-","-",0,0,0,0,0,0,19.9434,-8.3296,693.965,-44.6281,-7.2416,689.1222,-0.1658,0.4322,-0.8864,-0.0503,0.419,-0.9066,9754,"Fixation"
