"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
360152471506,330.9193,445.669,549.1643,439.8578,12.9458,12.9458,3.9736,13.4885,13.4885,4.0073,328.0107,450.0142,333.2742,450.0116,546.0254,444.3586,551.3591,444.3425,638.8287,415.3577,638.8287,415.3577,0,2505,1,1,"-","-",0,0,0,0,0,0,89.5863,17.9469,688.6695,26.4836,19.6173,689.7597,-0.1552,0.3047,-0.9397,-0.0343,0.3138,-0.9489,25485,"Saccade"
360152488134,331.3475,447.7328,549.142,442.3292,12.7525,12.7525,3.952,13.4454,13.4454,4.0126,328.5012,452.5076,333.4777,452.4944,546.022,446.7237,551.0121,446.7131,632.4115,394.8933,632.4115,394.8933,0,12873,1,1,"-","-",0,0,0,0,0,0,89.7644,17.2805,690.8175,26.6192,18.9915,691.9668,-0.1599,0.3355,-0.9284,-0.0447,0.3091,-0.95,25486,"Saccade"
360152504788,331.7441,449.7263,549.219,444.6371,13.0087,13.0087,3.9499,13.2705,13.2705,4.0075,329.0133,454.0144,333.9841,454.0175,546.0154,449.0144,551.3579,449.364,637.6953,408.2082,637.6953,408.2082,0,3245,1,1,"-","-",0,0,0,0,0,0,89.8796,16.8899,692.8453,26.5701,18.2724,691.9683,-0.1527,0.3044,-0.9402,-0.0385,0.3208,-0.9464,25486,"Fixation"
360152522035,332.4327,451.5314,549.3549,446.7765,13.168,13.168,3.9592,13.4572,13.4572,4.0154,329.5939,455.8045,334.4956,455.483,546.357,451.3462,551.3565,451.3506,635.3191,412.285,635.3191,412.285,0,5031,1,1,"-","-",0,0,0,0,0,0,90.0191,16.4705,695.1526,26.5966,17.6953,693.9574,-0.1624,0.2938,-0.942,-0.0362,0.3237,-0.9455,25486,"Fixation"
360152538208,333.1316,453.014,549.5906,448.5801,12.6535,12.6535,3.9407,13.4384,13.4384,4.0245,330.5041,457.4961,335.4636,457.4728,546.7377,452.9983,551.4823,453,642.0524,402.2682,642.0524,402.2682,0,2617,1,1,"-","-",0,0,0,0,0,0,89.9751,15.9734,696.9368,26.6561,17.3005,697.4511,-0.1453,0.32,-0.9362,-0.0349,0.3155,-0.9483,25486,"Fixation"
360152554749,333.8805,454.88,549.9709,450.3963,12.9954,12.9954,3.945,13.261,13.261,4.0269,331.2742,459.014,336.3313,459.3604,547.0002,454.7304,551.5953,454.5698,639.1427,320.6785,639.1427,320.6785,0,4035,1,1,"-","-",0,0,0,0,0,0,89.872,15.498,697.9991,26.7644,16.9199,701.7367,-0.1404,0.31,-0.9403,-0.0482,0.3072,-0.9504,25486,"Fixation"
360152571629,334.6017,456.7714,550.335,452.3046,13.0747,13.0747,3.9562,13.3455,13.3455,4.0354,332.0148,461.0137,336.7167,461.0095,547.5054,456.4879,552.3969,456.5961,639.381,322.4298,639.381,322.4298,0,3360,1,1,"-","-",0,0,0,0,0,0,90.1261,15.0329,701.2664,26.6458,16.4071,703.693,-0.1509,0.3072,-0.9396,-0.0279,0.3069,-0.9513,25486,"Fixation"
360152589715,335.6197,458.6123,550.8288,454.2957,13.2421,13.2421,3.9783,13.4031,13.4031,4.0468,333.0158,463.0098,337.6193,462.6065,547.5172,458.4866,552.501,458.4924,635.5122,323.9374,635.5122,323.9374,0,19983,1,1,"-","-",0,0,0,0,0,0,90.3205,14.58,704.9762,26.6753,15.8586,704.9237,-0.1552,0.3063,-0.9392,-0.0583,0.3065,-0.9501,25487,"Saccade"
360152609719,337.0317,460.1759,551.6916,456.1155,12.7327,12.7327,3.9694,13.1659,13.1659,4.0451,334.508,464.4934,339.4834,464.4891,548.6447,460.3272,553.5018,460.4946,638.6025,317.5166,638.6025,317.5166,0,17562,1,1,"-","-",0,0,0,0,0,0,89.948,14.1004,705.9514,26.4326,15.3314,706.8706,-0.1361,0.316,-0.9389,-0.0441,0.3144,-0.9483,25487,"Saccade"
360152627298,304.6158,441.3141,579.8116,438.6076,7.4236,7.4236,3.9694,7.8776,7.8776,4.0451,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,5359,-1,-1,"-","-",0,0,0,0,0,0,89.948,14.1004,705.9514,26.4326,15.3314,706.8706,0,0,0,0,0,0,25487,"Saccade"
