"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
364416198736,441.3416,196.6864,679.0161,193.7945,7.1246,7.1246,3.5373,10.5441,10.5441,3.1935,0,0,0,0,0,0,0,0,0,0,0,0,0,5092,-1,-1,"-","-",0,0,0,0,0,0,52.2815,76.2592,560.2891,-7.3621,77.9149,562.8222,0,0,0,0,0,0,7142,"Blink"
364416216911,397.9187,207.7523,714.7204,201.6266,15.2581,15.2581,3.5765,5.0311,5.0311,3.1935,0,0,0,0,0,0,0,0,0,0,0,0,0,4933,-1,-1,"-","-",0,0,0,0,0,0,52.2815,76.2592,560.2891,-7.3621,77.9149,562.8222,0,0,0,0,0,0,7142,"Blink"
364416232088,414.6857,194.8258,684.4608,185.3651,5.9162,5.9162,3.5765,14.3416,14.3416,3.2545,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,-1,-1,"-","-",0,0,0,0,0,0,52.2815,76.2592,560.2891,-7.3621,77.9149,562.8222,0,0,0,0,0,0,7142,"Blink"
364416248698,421.454,187.8439,0,0,17.1361,17.1361,3.693,0,0,3.2545,417.4966,186.9938,425.0139,187.0198,0,0,0,0,0,0,0,0,0,1914,1,-1,"-","-",0,0,0,0,0,0,51.6026,76.6386,560.9675,-7.3621,77.9149,562.8222,0,0,0,0,0,0,7142,"Blink"
364416265364,421.454,187.8439,0,0,17.1361,17.1361,3.693,0,0,3.2545,417.4966,186.9938,425.0139,187.0198,0,0,0,0,-204.7859,-76.3232,-204.7859,-76.3232,0,1914,1,-1,"-","-",0,0,0,0,0,0,51.6026,76.6386,560.9675,-7.3621,77.9149,562.8222,0,0,0,0,0,0,7142,"Blink"
364416282030,421.454,187.8439,0,0,17.1361,17.1361,3.693,0,0,3.2545,417.4966,186.9938,425.0139,187.0198,0,0,0,0,-409.5718,-152.6463,-409.5718,-152.6463,0,1914,1,-1,"-","-",0,0,0,0,0,0,51.6026,76.6386,560.9675,-7.3621,77.9149,562.8222,0,0,0,0,0,0,7142,"Blink"
364416282066,420.7937,179.3162,677.3778,173.98,13.7824,13.7824,3.6409,13.2814,13.2814,3.1852,417.998,187.907,425.5356,187.5163,671.9179,183.3928,679.6608,183.2283,614.3577,228.9695,614.3577,228.9695,0,3257,1,1,"-","-",0,0,0,0,0,0,51.6148,76.6695,562.4144,-8.4757,77.8105,563.1462,-0.0983,0.3165,-0.9435,-0.0548,0.3403,-0.9387,7143,"Fixation"
364416298910,422.1122,179.4612,676.7551,174.4741,15.2302,15.2302,3.6618,13.516,13.516,3.212,418.0064,188.0191,425.9957,188.0181,672.0228,183.5017,679.5006,183.5043,599.2927,238.6184,599.2927,238.6184,0,23396,1,1,"-","-",0,0,0,0,0,0,51.4882,76.4885,561.629,-8.4792,77.8588,563.8193,-0.1573,0.3259,-0.9322,-0.0204,0.3237,-0.9459,7143,"Fixation"
364416322321,422.0261,179.9657,676.9505,174.7561,15.266,15.266,3.6799,14.0375,14.0375,3.2587,418.1197,188.3297,426.0031,188.1205,672.4791,183.5142,679.7148,183.6651,601.5394,254.475,601.5394,254.475,0,11061,1,1,"-","-",0,0,0,0,0,0,51.4322,76.3784,561.176,-8.5793,78.0268,565.1792,-0.1473,0.31,-0.9393,-0.0111,0.3141,-0.9493,7143,"Fixation"
364416333396,422.1847,180.0395,677.2382,174.8893,15.2207,15.2207,3.6928,14.088,14.088,3.3,418.3189,188.3274,426.011,188.1253,672.4872,183.5175,679.9061,183.9069,597.5587,258.389,597.5587,258.389,0,14587,1,1,"-","-",0,0,0,0,0,0,51.4172,76.3932,561.2822,-8.6137,78.0932,565.8758,-0.1495,0.3062,-0.9401,-0.021,0.3145,-0.949,7143,"Fixation"
364416349420,422.2804,180.1765,677.237,175.0541,15.2905,15.2905,3.7072,14.141,14.141,3.336,418.4998,188.5037,426.0186,188.1287,672.5212,183.7675,680.2309,183.7882,598.3575,263.4318,598.3575,263.4318,0,3667,1,1,"-","-",0,0,0,0,0,0,51.4485,76.4526,561.8704,-8.6534,78.0498,565.6814,-0.1492,0.3041,-0.9409,-0.0104,0.309,-0.951,7143,"Fixation"
364416365382,422.5183,180.1091,677.4048,175.2564,15.3977,15.3977,3.7245,13.9044,13.9044,3.3552,418.6135,188.5221,426.1316,188.3424,672.8126,183.9913,680.3864,184.0164,597.1474,259.9853,597.1474,259.9853,0,3381,1,1,"-","-",0,0,0,0,0,0,51.4725,76.5008,562.4258,-8.7097,78.0251,565.889,-0.1571,0.3143,-0.9362,-0.0076,0.3104,-0.9506,7143,"Fixation"
364416382166,422.602,180.2248,677.5311,175.2375,15.3493,15.3493,3.7371,13.899,13.899,3.3705,418.8688,188.6734,426.3784,188.5291,672.8212,183.9919,680.4965,184.0161,597.378,258.9376,597.378,258.9376,0,19738,1,1,"-","-",0,0,0,0,0,0,51.4627,76.5345,562.9675,-8.7224,78.0112,565.7908,-0.1486,0.3173,-0.9366,-0.0113,0.3115,-0.9502,7143,"Fixation"
364416401918,422.7271,180.2104,677.7366,175.2441,15.3867,15.3867,3.749,14.1778,14.1778,3.3959,418.8813,188.6642,426.6131,188.5145,673.1111,183.7899,680.6664,184.2194,597.41,258.7692,597.41,258.7692,0,2341,1,1,"-","-",0,0,0,0,0,0,51.4217,76.5185,562.8348,-8.781,78.0458,566.0399,-0.1488,0.3175,-0.9365,-0.0099,0.3113,-0.9503,7144,"Fixation"
