"start","end","duration","startx","starty","endx","endy"
2858612459,2858845659,233200,442.462678461538,146.226753846154,383.570370769231,55.7107692307692
2859045812,2859078855,33043,383.570370769231,55.7107692307692,438.8504225,52.5638
2859195505,2859229960,34455,438.8504225,52.5638,450.692011111111,49.7784933333333
2859362273,2859414397,52124,450.692011111111,49.7784933333333,545.484496,50.592048
2859562150,2859695548,133398,545.484496,50.592048,452.757046666667,37.2230295238095
2860030234,2860062220,31986,452.757046666667,37.2230295238095,491.182705714286,36.7323371428571
2860162178,2860195497,33319,491.182705714286,36.7323371428571,539.2326575,38.5736525
2860431257,2860495497,64240,539.2326575,38.5736525,624.077531111111,29.6997022222222
2860631217,2860695512,64295,624.077531111111,29.6997022222222,485.222011764706,32.0777011764706
2860962153,2861012089,49936,485.222011764706,32.0777011764706,405.319718333333,39.3080616666667
2861195391,2861278712,83321,405.319718333333,39.3080616666667,650.5992175,29.84232875
2861530924,2861562188,31264,650.5992175,29.84232875,656.498887272727,13.1829381818182
2861729075,2862262064,532989,656.498887272727,13.1829381818182,391.800052,123.565674
2862411967,2862447258,35291,391.800052,123.565674,359.5547,124.710571764706
2862712479,2862745472,32993,359.5547,124.710571764706,379.857706153846,143.734493846154
2862945633,2862978582,32949,379.857706153846,143.734493846154,360.759787692308,135.176858461538
2863178573,2863295366,116793,360.759787692308,135.176858461538,478.4199425,144.49848
2863422222,2863445699,23477,478.4199425,144.49848,495.549728,136.4261448
2863845411,2863928681,83270,495.549728,136.4261448,559.261857142857,120.07702
2864028795,2864062070,33275,559.261857142857,120.07702,581.313432,121.93824
2864462041,2864495288,33247,581.313432,121.93824,616.634398823529,117.846491764706
2864761933,2864795251,33318,616.634398823529,117.846491764706,636.671985263158,116.799716842105
2865095256,2865213019,117763,636.671985263158,116.799716842105,668.659517272727,119.4278
2865561913,2865595253,33340,668.659517272727,119.4278,694.76254625,100.87742125
2865845458,2866011899,166441,694.76254625,100.87742125,743.981071111111,127.326071111111
2866145299,2866178453,33154,743.981071111111,127.326071111111,739.98295375,107.832185
2866428908,2866478465,49557,739.98295375,107.832185,793.297451111111,84.6052888888889
2866611942,2866645157,33215,793.297451111111,84.6052888888889,795.994509090909,71.6297872727273
2866812489,2866845286,32797,795.994509090909,71.6297872727273,834.867632,59.7284392
2867245451,2867278449,32998,834.867632,59.7284392,881.602104444445,52.1196244444444
2867561802,2867595130,33328,881.602104444445,52.1196244444444,897.565112307692,64.7837307692308
2867795118,2867830008,34890,897.565112307692,64.7837307692308,926.52218375,65.005035
2868078378,2868112192,33814,926.52218375,65.005035,939.965257142857,51.2551057142857
2868212037,2868478345,266308,939.965257142857,51.2551057142857,334.833937777778,145.423302222222
2868622400,2868728411,106011,334.833937777778,145.423302222222,942.42984,91.904465
2868845157,2868878323,33166,942.42984,91.904465,939.591911666667,72.0957677777778
2869461770,2869495010,33240,939.591911666667,72.0957677777778,920.562065,57.23296
2869612043,2869728480,116437,920.562065,57.23296,364.41438,154.6555675
2869845157,2869878322,33165,364.41438,154.6555675,341.29985875,164.2649975
2870130296,2870161687,31391,341.29985875,164.2649975,334.236946,150.747002
2870311630,2870345039,33409,334.236946,150.747002,369.474687142857,163.20375
2870561698,2870595008,33310,369.474687142857,163.20375,394.861711,155.247156
2870913516,2870978223,64707,394.861711,155.247156,435.731128571429,140.927668571429
2871078230,2871112296,34066,435.731128571429,140.927668571429,462.21617,134.14849
2871261662,2871294881,33219,462.21617,134.14849,497.857697333333,125.979974666667
2871528410,2871578225,49815,497.857697333333,125.979974666667,558.1415925,135.413184166667
2871961645,2871994878,33233,558.1415925,135.413184166667,569.056125,123.3040675
2872122815,2872144905,22090,569.056125,123.3040675,592.806808,134.859228
2872461560,2872494877,33317,592.806808,134.859228,625.240183333333,112.657366666667
2872778261,2872811457,33196,625.240183333333,112.657366666667,620.1670475,113.51265
2872928245,2873011466,83221,620.1670475,113.51265,545.41294,141.966593333333
2873294881,2873394885,100004,545.41294,141.966593333333,696.321203333333,127.148683333333
2873578083,2873611506,33423,696.321203333333,127.148683333333,697.262109230769,114.98252
2873811471,2873844937,33466,697.262109230769,114.98252,768.319775714286,107.705741428571
2874061570,2874094768,33198,768.319775714286,107.705741428571,765.884191428572,95.1622428571429
2874194759,2874311461,116702,765.884191428572,95.1622428571429,848.983794285714,91.4357114285714
2874411459,2874630451,218992,848.983794285714,91.4357114285714,808.962142857143,98.3934714285714
2874728180,2874761663,33483,808.962142857143,98.3934714285714,826.281446666667,92.2315433333333
2874945030,2874978075,33045,826.281446666667,92.2315433333333,853.114962666667,92.3932493333333
2875211592,2875244938,33346,853.114962666667,92.3932493333333,882.815512380952,96.5987057142857
2875577956,2875611341,33385,882.815512380952,96.5987057142857,927.160191666667,102.184898333333
2875794759,2875928897,134138,927.160191666667,102.184898333333,416.638537142857,188.873962857143
2876028465,2876111347,82882,416.638537142857,188.873962857143,348.93788,173.892416363636
2876278021,2876311388,33367,348.93788,173.892416363636,355.63297,164.465863333333
2876494616,2876528771,34155,355.63297,164.465863333333,389.954171111111,162.584024444444
2876661425,2876694633,33208,389.954171111111,162.584024444444,413.971193333333,148.774585
2876877990,2876911952,33962,413.971193333333,148.774585,422.42694,150.906534
2877061274,2877230294,169020,422.42694,150.906534,491.5241,172.107094666667
2877461262,2877494632,33370,491.5241,172.107094666667,478.975984,157.25711
2877644828,2877677951,33123,478.975984,157.25711,540.545593333333,149.183375
2877861289,2877894634,33345,540.545593333333,149.183375,546.291149090909,171.082812727273
2878061307,2878094625,33318,546.291149090909,171.082812727273,568.449761052632,171.432202105263
2878394640,2878428037,33397,568.449761052632,171.432202105263,552.685550909091,157.298612727273
2878594631,2878627951,33320,552.685550909091,157.298612727273,582.698357777778,154.20618
2878761307,2878811229,49922,582.698357777778,154.20618,650.2380975,159.9416975
2879061304,2879094505,33201,650.2380975,159.9416975,647.972906486487,152.142807567568
