"start","end","duration","startx","starty","endx","endy"
79240183207,79240583170,399963,838.353454285714,453.77756,359.4364,28.0829428571429
79240683240,79240716496,33256,359.4364,28.0829428571429,348.55401375,23.663665
79240966449,79241033195,66746,348.55401375,23.663665,449.341891578947,50.4229831578947
79241333054,79241476336,143282,449.341891578947,50.4229831578947,493.860477777778,41.5132533333333
79241599836,79241733079,133243,493.860477777778,41.5132533333333,534.870158333333,13.6938816666667
79241916446,79241985572,69126,534.870158333333,13.6938816666667,598.578972727273,22.9409381818182
79242149757,79242183030,33273,598.578972727273,22.9409381818182,592.893308333333,28.7177666666667
79242366298,79242399683,33385,592.893308333333,28.7177666666667,554.30892,30.7623028571429
79242499857,79242533119,33262,554.30892,30.7623028571429,530.356595555556,31.41372
79242666280,79242883035,216755,530.356595555556,31.41372,722.695411428572,28.5257685714286
79242983928,79243083058,99130,722.695411428572,28.5257685714286,342.618468888889,41.4199377777778
79243216343,79243416374,200031,342.618468888889,41.4199377777778,502.618725454545,55.2167527272727
79243766206,79243849549,83343,502.618725454545,55.2167527272727,391.48018,20.4048418181818
79244016403,79244083056,66653,391.48018,20.4048418181818,367.211022857143,128.000831428571
79244416256,79244449548,33292,367.211022857143,128.000831428571,355.63665,140.820252
79244666162,79244699811,33649,355.63665,140.820252,380.955552195122,139.491460487805
79245366208,79245399730,33522,380.955552195122,139.491460487805,406.49529875,143.09681125
79245649433,79245682976,33543,406.49529875,143.09681125,444.56833,137.800936
79245999582,79246032791,33209,444.56833,137.800936,494.887396,142.388092
79246183298,79246249404,66106,494.887396,142.388092,571.193838181818,138.00386
79246416111,79246449449,33338,571.193838181818,138.00386,585.877792,128.653282
79246599610,79246632830,33220,585.877792,128.653282,642.1482725,126.0848925
79246749426,79246816087,66661,642.1482725,126.0848925,755.321447272727,114.997769090909
79246982912,79247016124,33212,755.321447272727,114.997769090909,796.029786666667,117.949288888889
79247149420,79247249447,100027,796.029786666667,117.949288888889,729.680284444445,127.796325555556
79247532661,79247566057,33396,729.680284444445,127.796325555556,689.334889565217,129.558629565217
79247932750,79247983124,50374,689.334889565217,129.558629565217,627.219817777778,127.505173333333
79248266078,79248299360,33282,627.219817777778,127.505173333333,658.791994285714,135.486637142857
79248399490,79248432698,33208,658.791994285714,135.486637142857,695.345228571429,131.30776
79248649301,79248683157,33856,695.345228571429,131.30776,724.484290909091,131.979167272727
79248849328,79248882792,33464,724.484290909091,131.979167272727,775.823214,133.780826
79249299532,79249332694,33162,775.823214,133.780826,790.407492222222,130.830088888889
79249616007,79249649283,33276,790.407492222222,130.830088888889,832.634107692308,127.402755384615
79249849294,79250082663,233369,832.634107692308,127.402755384615,349.12336625,148.50484125
79250332601,79250365983,33382,349.12336625,148.50484125,349.038973333333,162.196252666667
79250849193,79250899403,50210,349.038973333333,162.196252666667,442.111634117647,161.095608235294
79251165929,79251349195,183266,442.111634117647,161.095608235294,453.583396,158.647662666667
79251583257,79251615881,32624,453.583396,158.647662666667,487.312849090909,153.847852727273
79251782674,79251815990,33316,487.312849090909,153.847852727273,526.450962857143,151.050082857143
79252149160,79252182569,33409,526.450962857143,151.050082857143,569.561732727273,147.632427272727
79252349182,79252382557,33375,569.561732727273,147.632427272727,603.578676363636,156.27012
79252732413,79252765809,33396,603.578676363636,156.27012,633.0189325,155.9346
79252882571,79252932400,49829,633.0189325,155.9346,672.080965714286,134.651805714286
79253032517,79253065810,33293,672.080965714286,134.651805714286,688.674956,137.517608
79253215887,79253249102,33215,688.674956,137.517608,736.869198181818,136.210929090909
79253415845,79253449048,33203,736.869198181818,136.210929090909,767.680515,141.412666666667
79253632454,79253665706,33252,767.680515,141.412666666667,810.279725454546,138.128845454545
79253832472,79253865649,33177,810.279725454546,138.128845454545,849.63301,145.975336
79254015774,79254249090,233316,849.63301,145.975336,354.34232,164.9929
79254365695,79254399316,33621,354.34232,164.9929,348.573055555556,162.689542222222
79254532291,79254565657,33366,348.573055555556,162.689542222222,400.226247058824,166.079941176471
79254932279,79254965676,33397,400.226247058824,166.079941176471,427.074638333333,163.654831666667
79255149051,79255182399,33348,427.074638333333,163.654831666667,462.214038571429,171.544914285714
79255399164,79255432287,33123,462.214038571429,171.544914285714,500.591235,171.1739525
79255548948,79255582387,33439,500.591235,171.1739525,558.074575555556,167.572402222222
79255865665,79255899105,33440,558.074575555556,167.572402222222,586.24469375,167.25152625
79256148955,79256182439,33484,586.24469375,167.25152625,638.520125454545,166.816901818182
79256348955,79256448948,99993,638.520125454545,166.816901818182,608.530294285714,164.3575
79256549006,79256582457,33451,608.530294285714,164.3575,601.173945714286,166.91126
79256682464,79256715594,33130,601.173945714286,166.91126,646.447271666667,170.89375
79256899181,79256932314,33133,646.447271666667,170.89375,674.92012375,166.13295875
79257182274,79257332222,149948,674.92012375,166.13295875,741.657332380952,150.074235238095
79257665563,79257698984,33421,741.657332380952,150.074235238095,763.103696,167.410416
79257848927,79257883230,34303,763.103696,167.410416,797.99093875,167.717165
79258132211,79258165570,33359,797.99093875,167.717165,807.1063765,169.344631
79258815524,79258865433,49909,807.1063765,169.344631,852.0502325,155.7532
79258982261,79259132119,149858,852.0502325,155.7532,407.491497142857,171.035722857143
79259232194,79259265443,33249,407.491497142857,171.035722857143,359.927695555556,178.394326666667
79259399013,79259432157,33144,359.927695555556,178.394326666667,362.814025714286,186.950294285714
79259532041,79259565423,33382,362.814025714286,186.950294285714,400.252225714286,193.58246
79259665444,79259698868,33424,400.252225714286,193.58246,435.922565,200.091623333333
79259882177,79259932097,49920,435.922565,200.091623333333,521.3419175,200.092145
79260048782,79260082465,33683,521.3419175,200.092145,530.363567,191.514882
79260398822,79260432045,33223,530.363567,191.514882,582.458129411765,190.248195294118
79260698754,79260732024,33270,582.458129411765,190.248195294118,609.079177142857,197.231197142857
79260832042,79260882234,50192,609.079177142857,197.231197142857,686.361426666667,194.0428
79261015487,79261048660,33173,686.361426666667,194.0428,709.429421666667,186.035058333333
79261232221,79261298731,66510,709.429421666667,186.035058333333,816.741065454545,176.772336363636
79261465324,79261498753,33429,816.741065454545,176.772336363636,847.80968,178.062965555556
79261782207,79261882157,99950,847.80968,178.062965555556,415.79214,204.168365714286
79261982161,79262031969,49808,415.79214,204.168365714286,360.8996125,198.336535
79262148675,79262182181,33506,360.8996125,198.336535,358.598971428571,194.916674285714
79262282029,79262315606,33577,358.598971428571,194.916674285714,401.9415775,200.539025
79262515357,79262548662,33305,401.9415775,200.539025,431.045751111111,210.486248888889
79262682032,79262704256,22224,431.045751111111,210.486248888889,472.087598461539,210.262961538462
79262898842,79262931911,33069,472.087598461539,210.262961538462,501.236716,210.125336
79263082236,79263115374,33138,501.236716,210.125336,569.517850666667,201.216004
79263348583,79263382076,33493,569.517850666667,201.216004,598.3592725,197.05528
79263498761,79263548571,49810,598.3592725,197.05528,662.992083076923,205.248935384615
79263748546,79263815501,66955,662.992083076923,205.248935384615,727.30484,201.366114666667
79264048549,79264082014,33465,727.30484,201.366114666667,724.14411,210.453315
79264265195,79264382095,116900,724.14411,210.453315,803.3866475,210.04018
79264498691,79264531906,33215,803.3866475,210.04018,821.181224,208.707006666667
79264765201,79264915250,150049,821.181224,208.707006666667,389.707582222222,219.688211111111
79265048545,79265082254,33709,389.707582222222,219.688211111111,365.178881052632,221.589637894737
79265481915,79265515233,33318,365.178881052632,221.589637894737,408.782333636364,232.145497272727
79265865238,79265898645,33407,408.782333636364,232.145497272727,422.023298333333,235.69741
79266081922,79266115240,33318,422.023298333333,235.69741,492.962105,238.38607125
79266365043,79266398605,33562,492.962105,238.38607125,523.340040952381,243.271860952381
79266731821,79266765079,33258,523.340040952381,243.271860952381,560.090474,243.368284
79267081918,79267115136,33218,560.090474,243.368284,550.676331111111,234.802435555556
79267248424,79267281977,33553,550.676331111111,234.802435555556,585.520778181818,238.136489090909
79267448494,79267482644,34150,585.520778181818,238.136489090909,639.587811764706,238.325445882353
79267748423,79267782090,33667,639.587811764706,238.325445882353,668.519075555556,243.916622222222
79267915342,79267948330,32988,668.519075555556,243.916622222222,721.661809333333,232.859993333333
79268181866,79268231671,49805,721.661809333333,232.859993333333,768.55037,236.10931
79268348314,79268498525,150211,768.55037,236.10931,851.221788,217.393726666667
79268731701,79268848321,116620,851.221788,217.393726666667,428.390871111111,253.150213333333
79268981682,79269015001,33319,428.390871111111,253.150213333333,384.629725333333,254.061244
79269248286,79269281991,33705,384.629725333333,254.061244,406.394721666667,266.791086666667
79269464913,79269498446,33533,406.394721666667,266.791086666667,375.660612307692,265.518621538462
79269698350,79269731568,33218,375.660612307692,265.518621538462,408.023765333333,261.329217333333
79269964919,79269998357,33438,408.023765333333,261.329217333333,448.27743,260.823988333333
79270581754,79270631573,49819,448.27743,260.823988333333,496.7812125,250.704235
79270748161,79270781681,33520,496.7812125,250.704235,529.268895,254.8644125
79270898249,79270931575,33326,529.268895,254.8644125,557.767542857143,260.792318095238
