"start","end","duration","startx","starty","endx","endy"
4676523923,4676673599,149676,338.4568675,65.92996,477.7780975,34.3029325
4676796648,4676969087,172439,477.7780975,34.3029325,611.230243333333,11.8980783333333
4677140201,4677256939,116738,611.230243333333,11.8980783333333,414.260546666667,108.357742222222
4677398292,4677456795,58503,414.260546666667,108.357742222222,479.578413333333,112.377448888889
4677597201,4678029138,431937,479.578413333333,112.377448888889,770.422518181818,7.33828545454545
4678173469,4678240254,66785,770.422518181818,7.33828545454545,856.48656,6.39049428571429
4678340303,4678408131,67828,856.48656,6.39049428571429,908.4612,9.92775714285714
4678506927,4678608737,101810,908.4612,9.92775714285714,399.673741538462,75.2388692307692
4678806940,4678840250,33310,399.673741538462,75.2388692307692,361.91184,83.0063355555556
4678973475,4679023817,50342,361.91184,83.0063355555556,464.79186625,88.03888125
4679273487,4679340104,66617,464.79186625,88.03888125,565.213152857143,86.9367342857143
4679556812,4679773477,216665,565.213152857143,86.9367342857143,402.779737142857,34.7104714285714
4679873469,4679909712,36243,402.779737142857,34.7104714285714,344.575851111111,34.9923833333333
4680440144,4680590245,150101,344.575851111111,34.9923833333333,454.456758,43.087702
4680740109,4680806774,66665,454.456758,43.087702,539.446632,57.8697666666667
4681040125,4685823212,4783087,539.446632,57.8697666666667,376.103688571429,16.5155114285714
4685923356,4685956448,33092,376.103688571429,16.5155114285714,331.3410875,15.5645575
4686073123,4686106534,33411,331.3410875,15.5645575,311.74745,3.59381333333333
4686296270,4686910240,613970,311.74745,3.59381333333333,461.009722222222,3.07230222222222
4687039780,4687239755,199975,461.009722222222,3.07230222222222,552.099362857143,9.13261142857143
4687339752,4687373253,33501,552.099362857143,9.13261142857143,603.091098181818,18.2824272727273
4687539748,4687573105,33357,603.091098181818,18.2824272727273,568.574281666667,18.41606
4687756304,4687797660,41356,568.574281666667,18.41606,590.261354,33.571094
4687939766,4688006406,66640,590.261354,33.571094,699.240351764706,14.2905188235294
4688272984,4688911045,638061,699.240351764706,14.2905188235294,332.829846,15.195936
4689056298,4689099981,43683,332.829846,15.195936,326.368765714286,9.92458857142857
4689196190,4689223265,27075,326.368765714286,9.92458857142857,383.376092727273,17.9980172727273
4689572983,4689639623,66640,383.376092727273,17.9980172727273,474.681354,31.591498
4689790368,4689856182,65814,474.681354,31.591498,562.835278181818,41.7337963636364
