"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
77151294334,522.2801,171.4965,800.7712,133.9914,16.6032,16.6032,3.9343,14.7192,14.7192,3.393,497,186,508,186,784.3803,149.6372,794.9462,149.5441,-2,-91,-2,-91,0,2174,1,1,"-","-",0,0,0,0,0,0,30.6545,72.6309,530.0697,-33.4395,80.9234,531.2462,0,0,0,0,0,0,17589,"Fixation"
77151313399,521.8609,171.4298,800.1669,133.6603,17.622,17.622,3.9629,15.1794,15.1794,3.4198,497,186,508,186,784.6238,150.3014,795.0022,149.7333,-2,-91,-2,-91,0,3490,1,1,"-","-",0,0,0,0,0,0,30.6542,72.6302,530.0646,-33.4669,80.8149,531.155,0,0,0,0,0,0,17590,"Fixation"
77151327689,521.3824,171.1924,800.2772,133.6724,18.0771,18.0771,4.0054,14.7939,14.7939,3.4253,0,0,0,0,784.3252,150,794.8249,149.1171,-2,-91,-2,-91,0,20094,-1,1,"-","-",0,0,0,0,0,0,30.6542,72.6302,530.0646,-33.4085,80.904,531.0705,0,0,0,0,0,0,17590,"Fixation"
77151347799,509.9207,153.7338,799.4274,135.5683,10.1872,10.1872,4.0054,15.021,15.021,3.4394,0,0,0,0,783.6648,150.3444,794.2426,149.2564,-2,-91,-2,-91,0,6221,-1,1,"-","-",0,0,0,0,0,0,30.6542,72.6302,530.0646,-33.2649,80.8378,530.9922,0,0,0,0,0,0,17590,"Fixation"
77151361165,520.4454,171.8987,800.2631,134.3658,18.0399,18.0399,4.0387,14.3826,14.3826,3.4238,496,187,507,187,783.6468,150.3134,794.3386,150.4125,-2,-91,-2,-91,0,2344,1,1,"-","-",0,0,0,0,0,0,30.8769,72.4067,530.0599,-33.2694,80.7008,530.9196,0,0,0,0,0,0,17590,"Fixation"
77151377596,520.4433,171.7127,799.7896,134.2718,18.1249,18.1249,4.0695,14.5832,14.5832,3.4194,0,0,0,0,782.6937,150.393,793.6543,150.1085,-2,-91,-2,-91,0,2169,-1,1,"-","-",0,0,0,0,0,0,30.8769,72.4067,530.0599,-33.0828,80.7147,530.8523,0,0,0,0,0,0,17590,"Saccade"
77151394289,521.4334,172.482,799.0544,133.7189,15.5652,15.5652,3.9871,14.109,14.109,3.3957,495,187,506,187,782.6596,150.3283,792.6644,149.5826,542.0224,989.0523,542.0224,989.0523,0,1938,1,1,"-","-",0,0,0,0,0,0,31.0996,72.4061,530.0555,-32.9631,80.7744,530.7899,-0.1397,-0.1065,-0.9844,0,0,0,17590,"Saccade"
77151410899,518.8946,171.242,799.0168,134.107,18.4835,18.4835,4.0423,14.5509,14.5509,3.3949,495,187,505,187,782.0008,150.6587,792.7634,150.8342,-2,-91,-2,-91,0,4882,1,1,"-","-",0,0,0,0,0,0,31.2094,72.4087,530.0515,-32.8983,80.5865,530.7321,0,0,0,0,0,0,17590,"Saccade"
77151427622,520.6361,173.2495,798.6174,134.1641,14.6147,14.6147,3.9249,13.908,13.908,3.3671,494,187,505,187,781.6555,150.336,791.89,150.0731,542.0544,989.0512,542.0544,989.0512,0,7128,1,1,"-","-",0,0,0,0,0,0,31.3221,72.4051,530.0477,-32.7581,80.7011,530.6785,-0.1402,-0.1065,-0.9844,0,0,0,17591,"Saccade"
77151444498,505.7062,154.8887,797.5851,134.3002,14.0813,14.0813,3.807,14.6351,14.6351,3.3749,490.5803,173.0482,501.5679,172.6068,781.0001,150.3608,791.4941,150.6199,-2,-91,-2,-91,0,3755,1,1,"-","-",0,0,0,0,0,0,32.0856,75.562,530.0442,-32.6382,80.6289,530.6289,0,0,0,0,0,0,17591,"Saccade"
