"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
870085720,510.7616,508.9412,730.9943,502.4907,11.0442,11.0442,3.3843,11.5035,11.5035,3.6018,509.0103,513.005,514.3878,512.6162,728.5001,506.5099,733.3538,506.3547,636.5678,552.9886,636.5678,552.9886,0,4333,1,1,"-","-",0,0,0,0,0,0,38.0192,-0.2401,704.6949,-27.7368,1.6981,725.4301,-0.0357,0.2524,-0.967,0.0526,0.2894,-0.9558,7029,"Saccade"
870102279,510.9244,508.6773,731.2225,501.9686,11.13,11.13,3.3873,11.4094,11.4094,3.599,509.2194,512.3989,514.4964,512.4969,728.5015,506.0148,733.5104,505.492,638.495,555.9691,638.495,555.9691,0,2757,1,1,"-","-",0,0,0,0,0,0,37.9409,-0.1326,704.1158,-27.7414,1.9038,724.918,-0.0366,0.2463,-0.9685,0.0436,0.2801,-0.959,7029,"Saccade"
870118741,511.0771,508.2891,731.4952,501.7021,10.9257,10.9257,3.378,11.3042,11.3042,3.5903,509.2185,511.812,514.485,512,728.4919,505.4948,733.5141,505.4906,629.2958,557.0854,629.2958,557.0854,0,2095,1,1,"-","-",0,0,0,0,0,0,37.9169,0.0278,703.6368,-27.7193,1.9817,724.3658,-0.0474,0.2361,-0.9706,0.027,0.2808,-0.9594,7029,"Saccade"
870135354,511.2724,508.1872,731.5122,501.395,11.0339,11.0339,3.3762,11.2225,11.2225,3.5774,509.4968,511.4832,514.7337,511.9967,728.5023,505.497,733.6536,505.3388,632.1356,463.2629,632.1356,463.2629,0,1792,1,1,"-","-",0,0,0,0,0,0,37.8238,0.0769,703.3557,-27.6931,2.0009,723.0833,-0.0435,0.2326,-0.9716,0.0307,0.2939,-0.9554,7029,"Fixation"
870152012,511.4524,508.1796,731.6379,501.6487,11.0546,11.0546,3.3749,11.4752,11.4752,3.5853,509.6001,511.8086,514.9858,512.0058,729.363,505.3252,733.672,505.3499,642.9294,464.2792,642.9294,464.2792,0,2057,1,1,"-","-",0,0,0,0,0,0,37.7136,0.0274,702.28,-28.0041,2.0384,727.702,-0.0426,0.2425,-0.9692,0.0494,0.275,-0.9602,7029,"Fixation"
870168731,511.5245,508.2499,731.6866,501.7411,11.0472,11.0472,3.3746,11.446,11.446,3.5928,510.0116,512.0083,514.9908,512.0111,729.5164,505.4906,734.0001,505.4875,654.9422,461.7875,654.9422,461.7875,0,1774,1,1,"-","-",0,0,0,0,0,0,37.7241,-0.0029,703.6292,-28.19,2,730.6085,-0.0337,0.2456,-0.9688,0.0612,0.2789,-0.9584,7029,"Fixation"
870185413,511.6195,508.4385,731.6394,501.9837,10.9262,10.9262,3.3687,11.3163,11.3163,3.5908,510.0127,512.0119,514.9923,512.014,729.0212,506.0119,734.0001,505.4381,651.5665,462.9615,651.5665,462.9615,0,2941,1,1,"-","-",0,0,0,0,0,0,37.7906,-0.0038,704.8774,-28.0869,1.9256,729.9012,-0.0405,0.2347,-0.9712,0.049,0.2789,-0.9591,7030,"Fixation"
870202068,511.595,508.5958,731.6993,502.3818,11.0121,11.0121,3.3685,11.4854,11.4854,3.6004,509.7904,512.199,515.0093,512.3251,729.3621,506.3584,733.9866,506.0152,654.8234,463.0286,654.8234,463.0286,0,2944,1,1,"-","-",0,0,0,0,0,0,37.807,-0.0776,704.612,-28.2028,1.7881,731.6091,-0.0449,0.2396,-0.9698,0.0553,0.2831,-0.9575,7030,"Fixation"
870219068,511.8327,508.8741,731.7836,502.7167,10.985,10.985,3.3661,11.5734,11.5734,3.6134,510.204,512.5982,515.51,512.495,729.509,506.4939,734.3502,506.3406,663.2228,463.4874,663.2228,463.4874,0,3686,1,1,"-","-",0,0,0,0,0,0,37.6324,-0.1618,703.8784,-28.2854,1.7174,731.7121,-0.0312,0.2411,-0.97,0.0658,0.2767,-0.9587,7030,"Fixation"
870235450,512.0546,509.0591,731.9094,502.9414,10.7413,10.7413,3.3517,11.5295,11.5295,3.6214,510.5067,512.4843,515.5022,512.483,729.6354,506.6204,734.5071,506.4888,664.49,468.6089,664.49,468.6089,0,3919,1,1,"-","-",0,0,0,0,0,0,37.649,-0.1434,705.0106,-28.3251,1.6749,731.6087,-0.0372,0.2264,-0.9733,0.0668,0.2715,-0.9601,7030,"Fixation"
870251966,512.3407,509.3165,732.2185,503.2479,10.6942,10.6942,3.3362,11.1209,11.1209,3.6039,510.6067,513.1777,515.9821,513.0126,729.6477,507.332,734.6288,506.6034,663.8514,465.6457,663.8514,465.6457,0,2875,1,1,"-","-",0,0,0,0,0,0,37.5026,-0.3241,703.8704,-28.3148,1.5462,730.8101,-0.0347,0.2471,-0.9684,0.0522,0.2783,-0.9591,7030,"Fixation"
870268705,512.5296,509.6906,732.4837,503.4311,11.1064,11.1064,3.3463,11.0857,11.0857,3.5883,510.7907,513.1981,515.9962,513.3163,730.0001,507.5084,734.7361,507.0049,661.8733,467.7127,661.8733,467.7127,0,2699,1,1,"-","-",0,0,0,0,0,0,37.467,-0.372,703.7559,-28.4187,1.4591,731.6702,-0.0416,0.2342,-0.9713,0.0501,0.285,-0.9572,7030,"Fixation"
