"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
1452188766,578.2187,514.4298,789.4482,511.8218,10.6066,10.6066,3.2673,11.1949,11.1949,3.4233,576.4915,519.501,581.9702,519.3621,785.0166,517.0083,789.9809,517.0085,577.3901,535.226,577.3901,535.226,0,2049,1,1,"-","-",0,0,0,0,0,0,18.1244,-2.216,709.2637,-43.558,-1.4787,702.2814,-0.0552,0.274,-0.9601,0.0382,0.2914,-0.9558,12408,"Fixation"
1452205371,577.1392,514.8963,788.2435,511.5477,10.3541,10.3541,3.2515,11.4594,11.4594,3.4357,575.3736,520.0068,580.6169,520.0167,783.4912,516.5033,788.7718,516.5973,570.8394,536.4119,570.8394,536.4119,0,2364,1,1,"-","-",0,0,0,0,0,0,18.4748,-2.3866,708.5707,-43.1278,-1.3426,701.8463,-0.065,0.2807,-0.9576,0.0274,0.2798,-0.9597,12408,"Fixation"
1452222050,575.8302,515.186,787.1687,510.9358,10.2595,10.2595,3.2334,11.2346,11.2346,3.433,574.2218,520.2158,579.3399,520.0247,782.6754,516.0134,787.9782,516.0083,581.7586,538.9924,581.7586,538.9924,0,7459,1,1,"-","-",0,0,0,0,0,0,18.8387,-2.4192,708.65,-42.8582,-1.1826,701.3207,-0.0605,0.2688,-0.9613,0.0441,0.283,-0.9581,12409,"Fixation"
1452238759,574.9182,515.2684,786.3275,510.1491,10.4604,10.4604,3.2304,11.1701,11.1701,3.4272,573.5054,520.5055,578.5001,520.508,781.7817,515.2021,786.9908,515.3061,585.2342,533.5607,585.2342,533.5607,0,17319,1,1,"-","-",0,0,0,0,0,0,19.0925,-2.5373,709.4688,-42.5831,-0.9595,701.36,-0.0507,0.2915,-0.9552,0.0376,0.285,-0.9578,12409,"Fixation"
1452256100,574.2869,515.3049,785.6304,509.2496,10.698,10.698,3.2419,11.1234,11.1234,3.4195,572.7907,520.2046,577.7844,520.2068,781.2034,514.3898,786.506,514.5057,588.3687,536.3478,588.3687,536.3478,0,4136,1,1,"-","-",0,0,0,0,0,0,19.3267,-2.4502,710.2329,-42.3969,-0.7212,700.8716,-0.0579,0.2677,-0.9618,0.0479,0.2898,-0.9559,12409,"Fixation"
1452272011,573.9039,514.6727,785.2924,508.0363,10.2956,10.2956,3.2281,11.0205,11.0205,3.4088,572.2263,519.5989,577.5031,519.4964,781.0099,513.0103,785.9819,513.011,588.9824,538.4887,588.9824,538.4887,0,2152,1,1,"-","-",0,0,0,0,0,0,19.427,-2.2506,709.28,-42.3805,-0.2984,702.3573,-0.0609,0.2648,-0.9624,0.0459,0.2757,-0.9601,12409,"Saccade"
1452289170,573.68,513.5083,785.2294,506.3507,10.5628,10.5628,3.2313,11.091,11.091,3.4035,572.0134,518.6591,577.214,518.6031,780.489,511.5065,785.7758,511.3909,584.9256,442.6845,584.9256,442.6845,0,2352,1,1,"-","-",0,0,0,0,0,0,19.4894,-1.9761,708.8276,-42.245,0.1627,701.8848,-0.0614,0.2813,-0.9576,0.0273,0.2838,-0.9585,12409,"Saccade"
1452305770,573.9316,510.5027,785.2808,502.812,10.1654,10.1654,3.2124,10.775,10.775,3.3827,572.5007,516.5093,577.5004,516.5033,780.793,508.7967,785.7975,508.5973,588.5981,306.6399,588.5981,306.6399,0,2177,1,1,"-","-",0,0,0,0,0,0,19.3952,-1.3444,709.6019,-42.3657,0.9763,703.0946,-0.0499,0.3414,-0.9386,0.0348,0.3346,-0.9417,12409,"Saccade"
1452322082,575.0863,506.8094,785.5699,498.594,10.2657,10.2657,3.2007,10.8293,10.8293,3.3688,573.0045,513.5063,578.5111,513.5027,781.0165,505.344,786.1969,505.204,586.5446,199.6348,586.5446,199.6348,0,17748,1,1,"-","-",0,0,0,0,0,0,19.1117,-0.4475,707.4643,-42.4625,1.9884,703.1696,-0.0745,0.3805,-0.9218,0.0362,0.3877,-0.9211,12410,"Saccade"
1452340256,575.7259,504.2153,786.5134,495.6464,10.4584,10.4584,3.2012,10.7651,10.7651,3.3525,573.6742,511.0175,578.9731,511.3437,781.4938,502.5104,786.984,502.5046,579.5768,179.8413,579.5768,179.8413,0,4950,1,1,"-","-",0,0,0,0,0,0,18.9198,0.2434,706.5901,-42.5513,2.7997,701.5467,-0.0792,0.3953,-0.9151,0.0172,0.3992,-0.9167,12410,"Saccade"
