"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
341537549187,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-90.9998,-2,-90.9998,0,960,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8045,"Blink"
341537565682,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-90.9999,-2,-90.9999,0,818,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8045,"Blink"
341537582361,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,637,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8045,"Blink"
341537598929,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,695,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8045,"Blink"
341537615671,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,700,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8045,"Blink"
341537633988,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,939,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8046,"Blink"
341537649212,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,889,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8046,"Blink"
341537665681,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,820,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8046,"Blink"
341537682226,0,0,0,0,0,0,3.0881,0,0,3.3861,0,0,0,0,0,0,0,0,-2,-91,-2,-91,0,644,-1,-1,"-","-",0,0,0,0,0,0,12.7316,73.8693,621.0732,-56.8351,77.8278,630.6067,0,0,0,0,0,0,8046,"Blink"
341537698932,559.3825,222.2945,810.2272,208.1486,12.4702,12.4702,3.1417,12.5852,12.5852,3.4025,552.8759,229.3308,559.1525,229.1647,805.9847,214.5059,812.1388,215.155,448.4964,57.9437,448.4964,57.9437,0,2091,1,1,"-","-",0,0,0,0,0,0,21.9567,73.9,621.6988,-44.8555,78.8234,630.9432,-0.1824,0.3877,-0.9035,-0.0305,0.3872,-0.9215,8046,"Fixation"
341537715605,553.1138,223.8841,804.0961,208.8008,12.445,12.445,3.1834,12.3816,12.3816,3.4062,546.2867,231.1671,552.989,231.0236,799.7498,215.2088,805.8236,215.7379,452.6481,41.9669,452.6481,41.9669,0,1906,1,1,"-","-",0,0,0,0,0,0,23.5845,73.293,620.6586,-43.2359,78.7359,631.6067,-0.1929,0.4052,-0.8936,-0.0406,0.3883,-0.9206,8046,"Fixation"
341537732548,547.1263,225.6108,798.4247,209.0201,12.6731,12.6731,3.2299,12.3273,12.3273,3.4065,540.8363,232.8548,547.002,233.0063,793.7771,215.3861,799.9869,216.0166,451.6482,34.1342,451.6482,34.1342,0,3655,1,1,"-","-",0,0,0,0,0,0,25.1218,72.9468,621.7756,-41.6708,78.6806,631.6525,-0.1811,0.4141,-0.892,-0.0554,0.3904,-0.919,8047,"Fixation"
341537749011,542.056,227.2511,793.0238,209.5219,12.666,12.666,3.2669,12.1497,12.1497,3.3981,535.5101,234.5089,542.132,234.2913,788.3433,216.0043,794.451,216.157,450.981,37.1264,450.981,37.1264,0,2001,1,1,"-","-",0,0,0,0,0,0,26.4229,72.473,621.0192,-40.2452,78.6416,632.1461,-0.1828,0.4029,-0.8968,-0.06,0.3867,-0.9202,8047,"Fixation"
341537765659,537.4086,228.7321,787.9923,210.1641,12.3895,12.3895,3.2848,12.1426,12.1426,3.3891,530.8389,235.8598,537.0076,236.0079,783.0449,216.4924,789.7302,216.8602,448.674,36.9173,448.674,36.9173,0,2112,1,1,"-","-",0,0,0,0,0,0,27.7497,72.1991,622.0968,-38.8034,78.2579,630.3463,-0.1996,0.4072,-0.8913,-0.0594,0.3846,-0.9212,8047,"Fixation"
341537782229,533.2097,230.4126,783.7314,210.9127,12.4533,12.4533,3.3022,12.4192,12.4192,3.3954,526.5026,237.9879,532.9947,237.5114,778.8553,216.865,785.1394,217.1697,447.3255,38.6197,447.3255,38.6197,0,1948,1,1,"-","-",0,0,0,0,0,0,28.828,71.6882,621.7938,-37.6311,78.152,630.2101,-0.201,0.4171,-0.8864,-0.0616,0.3685,-0.9276,8047,"Fixation"
341537798962,529.3138,231.912,779.3745,211.1014,12.6336,12.6336,3.3256,12.2393,12.2393,3.3921,522.6542,239.0081,529.0133,239.0055,774.7703,217.2186,780.8478,217.8509,447.1136,40.0813,447.1136,40.0813,0,1930,1,1,"-","-",0,0,0,0,0,0,29.8633,71.3883,622.0397,-36.5627,78.1047,630.9301,-0.2013,0.4014,-0.8935,-0.0595,0.3816,-0.9224,8047,"Fixation"
341537815591,526.0738,233.2076,776.0839,211.2196,12.4911,12.4911,3.3375,11.8916,11.8916,3.3723,519.505,240.0146,525.9858,240.0283,770.991,217.6473,777.1529,218.1532,444.9966,42.3105,444.9966,42.3105,0,1826,1,1,"-","-",0,0,0,0,0,0,30.6593,71.0947,621.7962,-35.5893,78.0471,631.2505,-0.1914,0.383,-0.9037,-0.0888,0.3943,-0.9147,8047,"Fixation"
341537835529,523.2228,234.3592,772.6567,211.5755,12.439,12.439,3.3445,12.1407,12.1407,3.368,516.5027,241.9732,522.9971,241.3693,767.7807,218.1953,774.1372,218.1681,444.2874,37.9274,444.2874,37.9274,0,6028,1,1,"-","-",0,0,0,0,0,0,31.4277,70.6299,621.5014,-34.7372,77.9136,630.779,-0.2049,0.4167,-0.8856,-0.0719,0.3895,-0.9182,8048,"Fixation"
341537849120,520.9109,235.4303,770.2037,212.1736,12.5305,12.5305,3.3544,12.0085,12.0085,3.3566,514.4998,242.9942,520.9958,242.5076,765.235,218.5971,771.8271,218.8647,445.9273,37.4078,445.9273,37.4078,0,2715,1,1,"-","-",0,0,0,0,0,0,31.9368,70.3167,621.2261,-34.0209,77.6017,629.4367,-0.1881,0.4179,-0.8888,-0.0703,0.3872,-0.9193,8048,"Fixation"
341537865677,519.9026,236.657,768.7414,212.9102,12.2845,12.2845,3.3507,11.9384,11.9384,3.3439,513.5043,244.0001,519.8524,243.7266,763.7844,219.2075,770.0035,219.6588,445.5406,37.9514,445.5406,37.9514,0,2068,1,1,"-","-",0,0,0,0,0,0,32.2328,70.0632,621.5511,-33.598,77.442,629.6392,-0.1909,0.4108,-0.8915,-0.0796,0.3873,-0.9185,8048,"Fixation"
341537882237,519.7721,237.8178,768.1483,213.9699,12.4409,12.4409,3.3565,11.8371,11.8371,3.3273,513.3516,245.0083,519.497,245.0062,763.0515,220.4973,769.6105,220.8686,443.8582,35.7103,443.8582,35.7103,0,1928,1,1,"-","-",0,0,0,0,0,0,32.358,69.8924,622.6866,-33.389,76.9709,628.5036,-0.1983,0.4106,-0.89,-0.0811,0.3943,-0.9154,8048,"Fixation"
341537898974,520.1959,238.89,768.1458,215.1813,12.4078,12.4078,3.3597,12.0421,12.0421,3.3238,513.6538,246.0085,519.9988,245.6546,763.5076,221.5009,769.8103,221.8586,445.238,40.527,445.238,40.527,0,2915,1,1,"-","-",0,0,0,0,0,0,32.2649,69.7018,622.917,-33.4721,76.701,628.4425,-0.1974,0.3945,-0.8974,-0.0599,0.3843,-0.9213,8048,"Fixation"
341537915602,520.9562,239.378,769.0217,215.7606,12.4002,12.4002,3.3629,12.0101,12.0101,3.3192,514.8278,246.7254,520.9976,246.3607,764.0144,222.4871,770.3418,222.9967,444.8055,35.9373,444.8055,35.9373,0,1794,1,1,"-","-",0,0,0,0,0,0,32.0277,69.6193,623.8424,-33.6009,76.4009,628.2833,-0.1807,0.4109,-0.8936,-0.0869,0.4043,-0.9105,8048,"Fixation"
341537933926,524.1378,239.7711,771.4079,216.9889,12.3702,12.3702,3.365,12.0929,12.0929,3.3196,516.8559,246.8447,523.0005,246.503,765.8506,222.8678,772.1433,223.2961,422.0658,44.1649,422.0658,44.1649,0,4734,1,1,"-","-",0,0,0,0,0,0,31.5477,69.6927,624.8079,-34.081,76.3103,628.2763,-0.2446,0.3924,-0.8867,-0.1015,0.374,-0.9218,8049,"Fixation"
341537949122,526.1853,239.7571,773.0892,217.615,12.6996,12.6996,3.3832,12.1375,12.1375,3.3233,519.1626,246.8568,525.4354,246.2888,769,227,775,227,420.7106,28.4383,420.7106,28.4383,0,3245,1,1,"-","-",0,0,0,0,0,0,30.9428,69.7591,625.1688,-34.9428,75.4248,629.5142,-0.2248,0.3872,-0.8942,-0.1059,0.4416,-0.8909,8049,"Fixation"
341537965658,529.1073,239.5218,775.531,218.1157,12.3515,12.3515,3.3824,11.9666,11.9666,3.3189,521.997,246.6448,527.9984,246.4951,772,227,778,227,429.1526,16.5692,429.1526,16.5692,0,2064,1,1,"-","-",0,0,0,0,0,0,30.3052,69.9271,626.6596,-35.802,75.562,630.6597,-0.2391,0.4035,-0.8832,-0.0606,0.4356,-0.8981,8049,"Fixation"
341537982222,532.0201,239.3693,778.3744,218.6093,12.3829,12.3829,3.3846,12.0212,12.0212,3.319,524.9899,246.4844,530.9959,246.0212,775,227,781,227,435.9395,19.2425,435.9395,19.2425,0,1872,1,1,"-","-",0,0,0,0,0,0,29.5796,70.1618,628.0128,-36.6591,75.689,631.7196,-0.2325,0.3934,-0.8895,-0.0379,0.4295,-0.9022,8049,"Fixation"
341537998947,534.9511,239.0047,781.48,219.1535,12.4876,12.4876,3.3915,12.1806,12.1806,3.3281,527.5054,246.0017,533.8363,245.7352,778,227,784,227,432.9536,19.8096,432.9536,19.8096,0,1882,1,1,"-","-",0,0,0,0,0,0,28.8684,70.2519,627.9198,-37.5141,75.8065,632.6999,-0.246,0.3918,-0.8866,-0.0292,0.4212,-0.9065,8049,"Fixation"
341538015601,537.3979,239.0212,784.0142,219.6002,12.5196,12.5196,3.3994,12.1746,12.1746,3.3362,529.9939,245.4985,536.1285,245.1635,780,226,786,226,431.8502,63.8279,431.8502,63.8279,0,1849,1,1,"-","-",0,0,0,0,0,0,28.2693,70.4746,628.6354,-38.1007,76.1814,633.6058,-0.2447,0.3543,-0.9026,-0.0284,0.381,-0.9242,8049,"Saccade"
341538182225,550.429,235.781,796.112,221.2297,12.8249,12.8249,3.3603,12.1586,12.1586,3.303,542.1548,242.147,548.5035,242.0013,792,223,798,223,407.253,393.4224,407.253,393.4224,0,1808,1,1,"-","-",0,0,0,0,0,0,25.0183,71.3115,628.4318,-41.3519,77.081,634.4331,-0.2842,0.3512,-0.8921,-0.0161,0.0557,-0.9983,8051,"Saccade"
341538198943,552.331,234.0081,799.0224,220.1511,12.7185,12.7185,3.3839,11.9786,11.9786,3.3076,544.6485,241.0047,550.841,240.7343,795,222,801,222,410.6895,359.9889,410.6895,359.9889,0,2966,1,1,"-","-",0,0,0,0,0,0,24.3969,71.6804,628.8715,-42.203,77.4408,635.1964,-0.2578,0.3898,-0.884,-0.0092,0.0628,-0.998,8051,"Saccade"
341538215604,555.1518,232.7922,801.6046,219.0347,12.2534,12.2534,3.3807,12.1016,12.1016,3.3184,547.0047,239.9876,553.1472,239.2925,797,221,803,221,390.586,342.1154,390.586,342.1154,0,1839,1,1,"-","-",0,0,0,0,0,0,23.8032,72.0746,629.4742,-42.7846,77.794,635.9009,-0.2855,0.3885,-0.8761,-0.0384,0.0776,-0.9962,8051,"Saccade"
341538232447,557.5622,231.9,804.3272,218.0082,12.4608,12.4608,3.389,11.7205,11.7205,3.3072,549.8394,238.8513,555.9901,238.5165,798.4936,224.5129,804.8445,224.8571,359.2628,27.5198,359.2628,27.5198,0,4009,1,1,"-","-",0,0,0,0,0,0,23.0713,72.3891,630.0095,-43.176,76.7094,635.0867,-0.2595,0.3845,-0.8859,-0.1139,0.4027,-0.9082,8052,"Saccade"
341538249010,558.1484,231.0373,805.6361,217.332,12.8827,12.8827,3.4161,12.2513,12.2513,3.3236,551.1619,237.8457,557.6053,237.5309,800.1463,223.285,806.5894,223.8777,397.9326,51.4857,397.9326,51.4857,0,2039,1,1,"-","-",0,0,0,0,0,0,22.6579,72.5736,629.3304,-43.5524,76.867,633.9594,-0.2065,0.3757,-0.9034,-0.0851,0.3824,-0.9201,8052,"Saccade"
341538265663,557.5793,229.2778,804.6019,215.8389,12.7931,12.7931,3.4336,12.396,12.396,3.3446,552.1518,236.1578,558.502,236.0168,800.9887,222.0201,807.1422,222.1604,529.6893,59.2151,529.6893,59.2151,0,2076,1,1,"-","-",0,0,0,0,0,0,22.3988,72.9668,629.0667,-43.747,77.2814,634.0911,-0.1203,0.3883,-0.9136,0.0076,0.3706,-0.9288,8052,"Fixation"
341538282226,559.6329,227.9079,806.3675,214.1341,12.4931,12.4931,3.4328,12.2576,12.2576,3.3547,554.4984,235.003,560.8537,234.7254,802.998,220.6514,809.2158,220.8011,539.2166,51.5502,539.2166,51.5502,0,1822,1,1,"-","-",0,0,0,0,0,0,21.7681,73.2591,628.7986,-44.2811,77.6267,633.9434,-0.1038,0.3983,-0.9114,0.0177,0.3817,-0.9241,8052,"Fixation"
341538298953,562.414,226.8974,808.8517,212.6139,12.7573,12.7573,3.4447,12.022,12.022,3.352,557.1606,233.7327,563.5988,233.2073,805.995,219.0069,811.996,219.014,550.2744,65.6772,550.2744,65.6772,0,1893,1,1,"-","-",0,0,0,0,0,0,21.0339,73.5596,628.2202,-45.1065,78.1811,634.7254,-0.1037,0.3711,-0.9228,0.0438,0.3713,-0.9275,8052,"Fixation"
341538315597,565.6913,225.7393,812.0371,211.1739,12.5018,12.5018,3.4414,12.1505,12.1505,3.3569,560.2631,232.5096,566.652,232.0267,808.9702,217.4935,815.0023,217.6607,547.3683,70.114,547.3683,70.114,0,1855,1,1,"-","-",0,0,0,0,0,0,20.2097,73.8367,627.8762,-45.9466,78.635,635.3039,-0.1135,0.3669,-0.9233,0.0342,0.3724,-0.9274,8052,"Fixation"
341538333245,568.9612,224.1494,815.2923,209.4637,12.4156,12.4156,3.4357,11.9713,11.9713,3.351,563.8376,230.8637,569.8595,230.8575,812.3525,215.995,818.7965,215.8679,552.7074,67.287,552.7074,67.287,0,6460,1,1,"-","-",0,0,0,0,0,0,19.3512,74.3518,629.0806,-46.8217,78.9315,634.166,-0.107,0.3796,-0.9189,0.0528,0.372,-0.9267,8053,"Fixation"
341538349048,572.5953,222.5582,819.1509,207.9258,12.5606,12.5606,3.4374,12.5035,12.5035,3.373,567.1524,229.2793,573.6416,229.0212,816.0138,213.9962,822.1789,214.1549,550.7983,74.6773,550.7983,74.6773,0,2912,1,1,"-","-",0,0,0,0,0,0,18.3897,74.7087,628.2909,-47.7639,79.4328,634.2104,-0.1095,0.3704,-0.9224,0.0409,0.3602,-0.932,8053,"Fixation"
341538365701,576.2844,220.9131,823.1086,206.4124,12.4811,12.4811,3.4349,12.4318,12.4318,3.3875,570.8556,227.8447,577.1628,227.2852,820.0179,212.4743,826.2139,212.8016,550.1007,74.7974,550.1007,74.7974,0,2071,1,1,"-","-",0,0,0,0,0,0,17.4344,75.1244,628.2607,-48.8282,79.8034,634.1101,-0.1129,0.3735,-0.9207,0.0447,0.3625,-0.9309,8053,"Fixation"
341538382239,580.2535,219.9291,827.1273,205.9733,12.2645,12.2645,3.4226,12.5069,12.5069,3.4034,574.8455,226.8547,581.0036,226.6544,824.0107,212.0092,830.1461,212.288,548.4541,72.4863,548.4541,72.4863,0,1891,1,1,"-","-",0,0,0,0,0,0,16.4153,75.4097,628.8508,-49.8971,79.9538,634.2671,-0.1162,0.3852,-0.9155,0.0439,0.3606,-0.9317,8053,"Fixation"
341538398947,584.2129,219.8669,831.0718,206.128,12.204,12.204,3.4101,12.3678,12.3678,3.4087,578.8337,226.8575,585.0015,226.6525,828.2371,212.6012,834.6062,212.8677,549.8915,66.0347,549.8915,66.0347,0,1850,1,1,"-","-",0,0,0,0,0,0,15.3718,75.4704,629.3586,-50.991,79.6956,633.4623,-0.1135,0.3899,-0.9138,0.0602,0.3753,-0.9249,8053,"Fixation"
341538415592,588.0938,219.7926,835.2818,206.4364,12.1721,12.1721,3.3982,12.5452,12.5452,3.4205,582.7205,226.8501,588.9962,226.5063,832.2453,212.7997,838.8278,212.8723,550.3381,69.698,550.3381,69.698,0,1771,1,1,"-","-",0,0,0,0,0,0,14.3295,75.4936,629.3853,-51.9597,79.4724,631.9089,-0.1086,0.3899,-0.9144,0.0604,0.3675,-0.9281,8053,"Fixation"
341538433642,591.4901,218.9754,838.9726,206.0979,12.0122,12.0122,3.381,12.3835,12.3835,3.4216,585.9931,225.8927,592.1516,225.2873,836.1592,212.2827,842.4978,212.3564,550.5523,76.1028,550.5523,76.1028,0,4579,1,1,"-","-",0,0,0,0,0,0,13.4895,75.842,629.8848,-52.9242,79.5461,631.3984,-0.1155,0.3709,-0.9215,0.0702,0.3591,-0.9307,8054,"Fixation"
341538449225,595.1309,216.9475,842.5461,204.8959,12.0754,12.0754,3.3698,12.5021,12.5021,3.4287,588.9987,224.0114,595.3476,224.0135,839.7608,211.2106,845.9751,211.0377,547.2472,69.3253,547.2472,69.3253,0,3185,1,1,"-","-",0,0,0,0,0,0,12.6621,76.2227,629.5834,-53.8666,79.8681,631.4317,-0.1496,0.3998,-0.9043,0.0696,0.3591,-0.9307,8054,"Fixation"
341538465658,597.3491,215.3741,845.4597,203.8296,12.111,12.111,3.3609,12.7081,12.7081,3.4438,591.2961,222.163,597.9946,222.0136,842.5,210.0162,848.9811,210.0217,547.4465,77.1841,547.4465,77.1841,0,1996,1,1,"-","-",0,0,0,0,0,0,11.9772,76.5357,627.9829,-54.5403,80.0292,630.3972,-0.1302,0.3748,-0.9179,0.0692,0.3569,-0.9316,8054,"Fixation"
341538482224,599.4755,213.6884,847.9547,202.7155,11.5822,11.5822,3.3279,12.3817,12.3817,3.4404,593.8339,220.8542,600.0028,220.5132,845.0024,209.0066,851.1339,209.2868,544.1834,69.7412,544.1834,69.7412,0,1816,1,1,"-","-",0,0,0,0,0,0,11.387,76.9769,628.5431,-55.1936,80.3151,630.8179,-0.1236,0.3936,-0.9109,0.0572,0.3675,-0.9283,8054,"Fixation"
341538498945,600.7912,212.3011,849.1726,202.0921,11.2495,11.2495,3.2843,12.59,12.59,3.4479,594.8461,219.7267,601.1762,219.1545,846.3578,208.3377,852.6126,208.8616,541.5211,63.5219,541.5211,63.5219,0,1881,1,1,"-","-",0,0,0,0,0,0,11.0957,77.2873,628.4007,-55.5579,80.4426,630.6836,-0.1375,0.4025,-0.905,0.0673,0.3691,-0.927,8054,"Saccade"
341538715607,594.9725,207.6749,844.6185,198.6954,11.389,11.389,3.3379,12.3533,12.3533,3.4458,592.6097,214.5402,598.9794,214.3486,843.5037,205.0149,849.9726,205.0242,748.6758,89.6545,748.6758,89.6545,0,1864,1,1,"-","-",0,0,0,0,0,0,11.6411,78.3357,626.2314,-54.573,81.0103,627.7323,0.0699,0.3847,-0.9204,0.1672,0.3494,-0.9219,8056,"Fixation"
341538734001,595.5466,209.1124,844.4246,199.5916,12.97,12.97,3.3758,12.5356,12.5356,3.4479,592.637,216.0146,599.0004,215.5136,843.157,206.1405,849.1547,206.1574,690.3349,88.3775,690.3349,88.3775,0,3360,1,1,"-","-",0,0,0,0,0,0,11.6327,77.9747,626.1226,-54.5227,80.8682,628.9324,0.0402,0.375,-0.9261,0.142,0.3613,-0.9216,8057,"Fixation"
341538748954,595.1175,210.2605,843.7546,200.7735,12.9132,12.9132,3.4028,12.7934,12.7934,3.4635,592.1695,217.1557,598.827,216.8552,842.9919,207.0162,848.9841,207.0259,731.7336,87.7607,731.7336,87.7607,0,2840,1,1,"-","-",0,0,0,0,0,0,11.6946,77.4973,624.9151,-54.5768,80.7835,630.0705,0.0454,0.3816,-0.9232,0.1743,0.3471,-0.9215,8057,"Fixation"
341538765654,595.1607,211.229,843.0867,201.7827,12.8948,12.8948,3.4251,12.3331,12.3331,3.4537,592.1438,217.8539,598.2135,217.7913,842.0032,208.0094,848.1484,208.1601,708.8847,87.7235,708.8847,87.7235,0,2173,1,1,"-","-",0,0,0,0,0,0,11.8011,77.4334,626.119,-54.3695,80.5517,630.4659,0.0263,0.3707,-0.9284,0.1598,0.3513,-0.9225,8057,"Fixation"
