"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
341624178033,616.0809,212.4514,868.0145,219.6775,12.2912,12.2912,3.3427,12.5777,12.5777,3.4646,612.1425,219.1586,618.6181,219.1778,865.3574,225.0172,871.7752,225.3979,631.3351,219.9987,631.3351,219.9987,0,2870,1,1,"-","-",0,0,0,0,0,0,6.4083,76.199,618.9794,-60.5549,75.9587,630.0197,-0.0064,0.3722,-0.9281,0.1013,0.3303,-0.9384,8911,"Saccade"
341624194792,616.2134,212.2501,868.2341,219.3493,12.1147,12.1147,3.329,12.4928,12.4928,3.4612,612.3522,219.0122,619.1823,218.8105,865.4962,225.0139,871.9802,225.0285,635.4207,219.5185,635.4207,219.5185,0,2023,1,1,"-","-",0,0,0,0,0,0,6.2945,76.1057,617.6892,-60.5096,75.8939,629.0753,0.0086,0.3686,-0.9296,0.0972,0.3372,-0.9364,8911,"Fixation"
341624211402,616.2963,212.112,868.2757,219.3033,11.8474,11.8474,3.304,12.4519,12.4519,3.4562,612.5039,219.0034,619.2085,218.5987,865.7058,224.8695,872.0001,225.0115,637.6578,220.1848,637.6578,220.1848,0,1979,1,1,"-","-",0,0,0,0,0,0,6.2637,76.0416,616.9337,-60.5261,75.8988,628.9339,0.0088,0.3698,-0.9291,0.1016,0.3349,-0.9368,8911,"Fixation"
341624228146,616.6128,212.2472,868.3954,219.2,12.2597,12.2597,3.3037,12.5367,12.5367,3.4573,612.6837,218.7563,619.2197,218.6026,865.9552,224.6557,872.0104,224.999,637.1579,223.1276,637.1579,223.1276,0,18402,1,1,"-","-",0,0,0,0,0,0,6.2381,76.064,616.8548,-60.6417,76.0319,629.7823,-0.0013,0.3516,-0.9361,0.1022,0.3345,-0.9368,8912,"Fixation"
341624246564,616.6238,211.5226,868.362,219.0309,11.6437,11.6437,3.2732,12.7309,12.7309,3.4679,612.9791,218.3702,619.5087,218.0209,865.9928,224.4972,872.2154,224.8042,638.8179,131.9835,638.8179,131.9835,0,22740,1,1,"-","-",0,0,0,0,0,0,6.1618,76.1831,616.8029,-60.6825,76.0887,629.8694,0.0125,0.3684,-0.9296,0.1107,0.3334,-0.9363,8912,"Fixation"
341624269325,616.7577,211.6232,868.6747,218.8169,11.9599,11.9599,3.2643,12.7258,12.7258,3.475,613.1357,218.1593,619.5053,218.0134,866.1632,224.1494,872.7568,224.4052,640.6572,135.9926,640.6572,135.9926,0,5770,1,1,"-","-",0,0,0,0,0,0,6.1476,76.2823,617.3723,-60.6465,76.0223,628.5129,0.011,0.3544,-0.935,0.1152,0.3244,-0.9389,8912,"Fixation"
341624278118,616.8717,211.5586,868.8804,218.5582,11.948,11.948,3.2562,12.7638,12.7638,3.4828,613.0071,218.0133,619.6016,217.8098,866.5034,224.0108,872.7686,224.2139,641.1918,138.2259,641.1918,138.2259,0,2086,1,1,"-","-",0,0,0,0,0,0,6.1485,76.2861,617.0418,-60.6936,76.0683,628.5241,0.0046,0.3465,-0.938,0.1125,0.3292,-0.9375,8912,"Fixation"
341624295102,617.191,211.2285,868.9765,218.1767,12.3133,12.3133,3.2676,12.3941,12.3941,3.4703,613.3472,218.0079,619.7789,217.3893,866.6237,223.6879,872.9876,224.0159,641.1591,138.2561,641.1591,138.2561,0,2480,1,1,"-","-",0,0,0,0,0,0,6.0844,76.3793,617.3448,-60.7009,76.0896,628.1344,4e-04,0.3542,-0.9352,0.1151,0.3346,-0.9353,8912,"Fixation"
341624311409,617.2795,211.1846,869.1858,218.0701,12.4057,12.4057,3.281,12.5193,12.5193,3.4665,613.1594,217.7394,619.7912,217.2133,866.7669,223.3901,872.9962,224.0038,640.5006,142.5305,640.5006,142.5305,0,2479,1,1,"-","-",0,0,0,0,0,0,6.1025,76.3782,616.8749,-60.7362,76.1502,628.2941,-0.0081,0.3414,-0.9399,0.1085,0.3329,-0.9367,8912,"Fixation"
341624328194,617.0276,210.7361,869.2773,217.9891,12.0166,12.0166,3.2726,12.9398,12.9398,3.4852,613.1446,217.1628,619.779,217.2056,866.7541,223.2121,872.822,223.848,640.7565,142.6425,640.7565,142.6425,0,13302,1,1,"-","-",0,0,0,0,0,0,6.1016,76.3994,616.4349,-60.7904,76.2942,629.1135,0.0041,0.3522,-0.9359,0.0995,0.3298,-0.9388,8913,"Fixation"
