"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
18188375073,0,0,345.2232,909.6994,0,0,2.4288,3.7074,3.7074,1.5733,0,0,0,0,0,0,0,0,0,0,0,0,0,15425,-1,-1,"-","-",0,0,0,0,0,0,111.8241,-80.4444,530.0022,71.2205,-84.6714,530,0,0,0,0,0,0,13527,"-"
18188394406,138.7275,877.164,320.1568,894.7636,5.2437,5.2437,2.4288,5.6594,5.6594,1.5289,134.0233,874.3402,142.6538,871.6509,314.8408,892.2081,326.1575,891.9862,0,0,0,0,0,2594,1,1,"-","-",0,0,0,0,0,0,111.8134,-80.4257,530.0021,71.2211,-84.6711,530,0,0,0,0,0,0,13527,"-"
18188408452,138.9219,875.4731,319.944,886.4742,4.1207,4.1207,2.4288,8.7084,8.7084,1.5289,134.0209,874.3411,142.6532,871.6561,314.9567,892.3567,326.1585,891.9909,776.4254,773.8761,776.4254,773.8761,0,9102,1,1,"-","-",0,0,0,0,0,0,111.8137,-80.4264,530.0019,71.2076,-84.6886,530,0,0,0,-0.0326,0.3916,-0.9196,13527,"Saccade"
18188424921,135.8467,888.81,319.5144,884.2891,8.7907,8.7907,2.3668,12.9082,12.9082,1.5289,134.021,874.3407,142.7994,871.7924,315.0053,892.6617,326.1594,891.9951,811.6583,569.1134,811.6583,569.1134,0,1830,1,1,"-","-",0,0,0,0,0,0,111.798,-80.441,530.0018,71.2019,-84.7232,530,0,0,0,-0.0051,0.506,-0.8625,13527,"Saccade"
18188441575,136.8677,860.9886,320.0523,887.7907,37.7183,37.7183,2.3668,4.9789,4.9789,1.5289,134.0234,874.3397,142.6608,871.6573,314.715,892.5106,326.1612,891.9998,742.8875,523.7772,742.8875,523.7772,0,1996,1,1,"-","-",0,0,0,0,0,0,111.8126,-80.4263,530.0016,71.2351,-84.7058,530,-0.1829,0.6793,-0.7107,-0.0424,0.329,-0.9434,13527,"Saccade"
18188458183,135.4164,874.7799,319.8665,883.8281,7.2014,7.2014,2.3668,11.2321,11.2321,1.5289,133.5588,874.3809,142.6915,871.6634,314.7218,892.5115,326.1666,892.0071,795.7986,438.9271,795.7986,438.9271,0,2481,1,1,"-","-",0,0,0,0,0,0,111.8629,-80.4299,530.0015,71.2337,-84.7068,530,0,0,0,-0.0284,0.5262,-0.8499,13527,"Saccade"
18188481085,140.1316,876.5333,320.1661,886.3494,7.0432,7.0432,2.3668,8.6655,8.6655,1.5289,133.5646,874.3796,142.7078,871.6644,314.7247,892.5114,326.1403,892.2055,774.0282,667.7213,774.0282,667.7213,0,38546,1,1,"-","-",0,0,0,0,0,0,111.8605,-80.4298,530.0014,71.2363,-84.729,530,0,0,0,-0.0504,0.4081,-0.9115,13528,"Saccade"
18188519646,138.478,877.9148,321.7321,883.124,6.8796,6.8796,2.3668,13.6038,13.6038,1.8298,133.5611,874.3797,142.7987,871.7992,314.8639,892.7861,326.0546,892.3637,685.9403,317.759,685.9403,317.759,0,9595,1,1,"-","-",0,0,0,0,0,0,111.8511,-80.4444,530.0013,71.2295,-84.778,530,0,0,0,-0.1147,0.5797,-0.8067,13528,"Saccade"
18188529254,135.4111,874.1708,320.6554,886.6418,11.8594,11.8594,2.4477,10.9707,10.9707,1.8298,134.022,874.3417,142.6917,871.6669,314.9349,892.6271,326.0618,892.3638,745.3119,672.6404,745.3119,672.6404,0,2119,1,1,"-","-",0,0,0,0,0,0,111.8093,-80.4274,530.0012,71.2206,-84.7605,530,0,0,0,-0.0715,0.4018,-0.9129,13528,"Saccade"
18188541506,0,0,320.5982,896.5654,0,0,2.4477,4.992,4.992,1.8298,0,0,0,0,314.9238,892.6156,326.0568,892.3542,-2,-91,-2,-91,0,1781,-1,1,"-","-",0,0,0,0,0,0,111.8093,-80.4274,530.0012,71.2224,-84.7581,530,0,0,0,0,0,0,13528,"Saccade"
