"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
356429248416,467.7489,374.5924,705.5809,365.6723,9.0153,9.0153,2.7087,9.4602,9.4602,2.7779,467,382,472,382,702.9957,371.3692,708.2233,371.3995,698.8077,338.4637,698.8077,338.4637,0,1867,1,1,"-","-",0,0,0,0,0,0,50.1551,38.2339,699.5561,-18.9016,40.5017,685.1125,-0.0178,0.3643,-0.9311,0.0579,0.2825,-0.9575,25784,"Fixation"
356429265048,467.6776,374.2719,705.5489,365.3936,8.8503,8.8503,2.707,9.2329,9.2329,2.7714,467,381,472,381,702.671,371.0211,708.3416,371.0162,702.9741,362.7308,702.9741,362.7308,0,1938,1,1,"-","-",0,0,0,0,0,0,50.2512,38.6018,700.8963,-18.8386,40.5341,683.8942,-0.0114,0.3248,-0.9457,0.054,0.2769,-0.9594,25784,"Fixation"
356429281818,467.547,374.1448,705.5378,365.2118,8.7971,8.7971,2.7035,9.2126,9.2126,2.7642,466,381,471,381,702.6663,371.0157,708.3297,371.0051,685.3002,355.3447,685.3002,355.3447,0,2408,1,1,"-","-",0,0,0,0,0,0,50.6355,38.6701,702.1376,-18.806,40.4716,682.8006,-0.0651,0.3276,-0.9426,0.0537,0.2864,-0.9566,25784,"Fixation"
356429303907,467.4854,373.9785,705.4937,364.9777,8.855,8.855,2.7047,9.28,9.28,2.7617,466,381,471,381,702.6628,371.0149,708.2026,370.8081,686.7977,343.5957,686.7977,343.5957,0,4326,1,1,"-","-",0,0,0,0,0,0,50.7184,38.7335,703.2881,-18.7763,40.4767,682.4043,-0.0617,0.3386,-0.9389,0.0521,0.294,-0.9544,25785,"Fixation"
356429315094,467.5577,374.0871,705.2042,364.988,8.8341,8.8341,2.7052,9.4019,9.4019,2.7666,466,381,471,381,702.6612,371.0163,708.001,370.6659,688.1334,345.2328,688.1334,345.2328,0,5564,1,1,"-","-",0,0,0,0,0,0,50.7953,38.7922,704.3544,-18.7659,40.538,683.0899,-0.0658,0.3323,-0.9409,0.0632,0.2894,-0.9551,25785,"Fixation"
356429331917,467.235,374.1999,705.1714,365.1035,8.9187,8.9187,2.711,9.3256,9.3256,2.7672,466,381,471,381,702.5278,371.0122,707.8321,370.8696,693.9253,346.018,693.9253,346.018,0,5243,1,1,"-","-",0,0,0,0,0,0,50.8666,38.8467,705.3426,-18.7452,40.5586,683.9194,-0.0458,0.328,-0.9435,0.0562,0.2891,-0.9557,25785,"Saccade"
356429348754,467.2144,374.2808,705.0433,365.1591,8.99,8.99,2.7203,9.4475,9.4475,2.7756,466,381,471,381,702.5218,371.0146,707.6281,371.0172,694.0491,253.6111,694.0491,253.6111,0,2866,1,1,"-","-",0,0,0,0,0,0,50.9327,38.8971,706.2586,-18.7669,40.6499,685.8186,-0.0443,0.3238,-0.9451,0.0574,0.2911,-0.955,25785,"Fixation"
356429365300,467.1039,374.4191,704.8735,365.3356,9.1595,9.1595,2.7379,9.4981,9.4981,2.7858,466,381,471,381,702.3745,371.0183,707.6303,371.0183,696.7394,257.8909,696.7394,257.8909,0,3428,1,1,"-","-",0,0,0,0,0,0,50.9939,38.9439,707.1075,-18.7706,40.7022,686.7175,-0.0372,0.3166,-0.9478,0.0636,0.2814,-0.9575,25785,"Fixation"
356429381797,466.8754,374.4815,704.8226,365.4285,9.1971,9.1971,2.755,9.4904,9.4904,2.7936,466,381,471,381,702.1475,371.1598,707.6236,371.0194,700.0195,258.7791,700.0195,258.7791,0,2731,1,1,"-","-",0,0,0,0,0,0,51.0506,38.9872,707.8943,-18.7273,40.6602,686.3617,-0.0228,0.3148,-0.9489,0.0597,0.2801,-0.9581,25785,"Fixation"
356429404487,466.7863,374.5275,704.6605,365.3369,8.9993,8.9993,2.7586,9.2971,9.2971,2.7881,466,381,471,381,701.6789,371.0241,707.4766,371.0119,699.7218,261.5686,699.7218,261.5686,0,27683,1,1,"-","-",0,0,0,0,0,0,51.1032,39.0273,708.6235,-18.5865,40.5667,684.4454,-0.0171,0.3131,-0.9496,0.0511,0.2805,-0.9585,25786,"Fixation"
356429432184,466.3018,374.1961,703.9064,364.9841,8.9477,8.9477,2.7591,9.4605,9.4605,2.7917,465,381,470,381,701.2235,370.8069,706.8418,370.8573,693.6961,255.4033,693.6961,255.4033,0,7686,1,1,"-","-",0,0,0,0,0,0,51.4501,39.0645,709.2985,-18.405,40.5664,683.5327,-0.05,0.3302,-0.9426,0.0626,0.2895,-0.9551,25786,"Fixation"
356429448433,465.7028,374.0756,703.4429,364.7264,8.9626,8.9626,2.7609,9.5732,9.5732,2.8026,465,380,470,380,700.9931,370.3704,706.0137,370.501,701.415,277.7127,701.415,277.7127,0,2856,1,1,"-","-",0,0,0,0,0,0,51.4955,39.3974,709.9233,-18.3178,40.8266,685.9742,-0.0117,0.2802,-0.9599,0.0589,0.2823,-0.9575,25786,"Fixation"
356429464998,465.2776,373.942,702.8574,364.4235,9.0839,9.0839,2.7695,9.611,9.611,2.8133,464,380,469,380,700.1594,370.1543,705.629,370.0214,692.3947,282.9943,692.3947,282.9943,0,1860,1,1,"-","-",0,0,0,0,0,0,51.8362,39.4295,710.5016,-18.1352,40.9102,685.7065,-0.0479,0.2849,-0.9574,0.0574,0.2796,-0.9584,25786,"Fixation"
356429481726,464.5378,373.8187,702.2453,364.0719,9.1442,9.1442,2.7803,9.3321,9.3321,2.808,463,380,468,380,699.6623,370.0163,704.8447,369.8637,689.349,274.5368,689.349,274.5368,0,1685,1,1,"-","-",0,0,0,0,0,0,52.1742,39.4592,711.0366,-17.985,41.0325,687.0322,-0.0643,0.2912,-0.9545,0.0549,0.292,-0.9549,25786,"Fixation"
356429498508,463.8983,373.8023,701.6694,363.8659,8.8685,8.8685,2.7741,9.4889,9.4889,2.8118,463,380,468,380,698.9934,369.6564,704.5043,369.5049,699.6301,279.0992,699.6301,279.0992,0,6702,1,1,"-","-",0,0,0,0,0,0,52.2106,39.4867,711.5325,-17.8249,41.1023,686.4737,-0.0246,0.2966,-0.9547,0.0593,0.2827,-0.9574,25787,"Fixation"
356429515136,463.2653,373.6853,700.9577,363.5578,9.0869,9.0869,2.7816,9.4088,9.4088,2.8099,462,379,467,379,698.2049,369.3969,703.7791,369.208,696.2441,323.3047,696.2441,323.3047,0,2467,1,1,"-","-",0,0,0,0,0,0,52.5436,39.8115,711.9905,-17.5849,41.1321,685.6347,-0.0484,0.2385,-0.9699,0.0563,0.284,-0.9572,25787,"Fixation"
356429531974,462.5385,373.5962,700.2969,363.357,8.9959,8.9959,2.783,9.3561,9.3561,2.8053,461,379,466,379,697.6597,369.0177,703.1244,369.1493,693.0806,328.3842,693.0806,328.3842,0,3280,1,1,"-","-",0,0,0,0,0,0,52.8744,39.8351,712.414,-17.4063,41.1822,685.4155,-0.0654,0.2427,-0.9679,0.0596,0.2826,-0.9574,25787,"Fixation"
356429548395,461.8959,373.6539,699.5791,363.1029,9.0667,9.0667,2.7831,9.3898,9.3898,2.8032,459.477,381,465.9972,380.0145,696.8551,368.8634,702.337,369.0104,687.7407,268.7196,687.7407,268.7196,0,1829,1,1,"-","-",0,0,0,0,0,0,52.5876,38.9974,705.4721,-17.1696,41.2068,685.1231,-0.0744,0.3291,-0.9414,0.0545,0.2887,-0.9559,25787,"Fixation"
356429564956,461.1194,373.6796,698.8366,362.9115,8.9566,8.9566,2.7777,9.44,9.44,2.8028,460,379,465,379,696.0141,368.6686,701.8321,368.8651,695.0636,336.6716,695.0636,336.6716,0,1762,1,1,"-","-",0,0,0,0,0,0,52.723,39.4973,706.3717,-16.9282,41.1395,683.2009,-0.0409,0.2371,-0.9706,0.0583,0.289,-0.9556,25787,"Saccade"
356429581768,460.658,373.7659,698.2198,362.9951,9.0776,9.0776,2.7807,9.5749,9.5749,2.8107,459,379,464,379,695.7926,368.7985,701.001,368.6554,686.8304,348.1834,686.8304,348.1834,0,1730,1,1,"-","-",0,0,0,0,0,0,53.0825,39.5438,707.2046,-16.8101,41.2339,684.5607,-0.0743,0.2287,-0.9707,0.0636,0.2822,-0.9572,25787,"Saccade"
356429603456,459.9734,374.0555,697.8084,362.9253,9.0217,9.0217,2.7768,9.5572,9.5572,2.8143,459,379,465,379,695.0034,368.4956,700.9645,368.652,707.8145,364.572,707.8145,364.572,0,3566,1,1,"-","-",0,0,0,0,0,0,52.6044,39.2951,702.7869,-16.6299,41.1241,682.0293,-0.0025,0.2164,-0.9763,0.0636,0.2764,-0.9589,25788,"Saccade"
356429615023,460.2702,373.8217,697.7568,362.6857,9.0464,9.0464,2.7705,9.5009,9.5009,2.8141,457.4201,381,463.9932,380.5145,694.9918,368.6469,700.5046,368.5061,672.9744,271.7513,672.9744,271.7513,0,3531,1,1,"-","-",0,0,0,0,0,0,52.5034,38.4207,696.3656,-16.5572,41.1119,681.8275,-0.0996,0.3266,-0.9399,0.0522,0.2902,-0.9555,25788,"Saccade"
356429631842,460.5423,373.0509,697.905,361.8297,9.0708,9.0708,2.7678,9.3588,9.3588,2.806,459,378,464,378,694.7926,368.2059,700.3379,368.0185,671.7504,356.9915,671.7504,356.9915,0,3073,1,1,"-","-",0,0,0,0,0,0,52.3864,39.3187,697.93,-16.4962,41.2236,681.4743,-0.069,0.2065,-0.976,0.0317,0.3126,-0.9493,25788,"Fixation"
356429648384,460.6849,372.7563,697.7308,361.3934,9.3019,9.3019,2.7794,9.3523,9.3523,2.7997,458,378,463,378,694.6519,368.0132,699.9748,368.0122,617.5678,334.3579,617.5678,334.3579,0,1790,1,1,"-","-",0,0,0,0,0,0,52.7892,39.4003,699.379,-16.4443,41.3036,682.3193,-0.1354,0.2203,-0.966,0.0259,0.3323,-0.9428,25788,"Fixation"
356429664943,460.4523,372.7502,697.5808,361.3918,9.1792,9.1792,2.7831,9.3264,9.3264,2.7946,458,378,463,378,694.5231,368.0085,699.6288,368.0153,616.1268,330.972,616.1268,330.972,0,1843,1,1,"-","-",0,0,0,0,0,0,52.8906,39.476,700.722,-16.4246,41.4265,684.3392,-0.122,0.2223,-0.9673,0.0205,0.3335,-0.9425,25788,"Fixation"
356429681634,460.2599,372.8676,697.4422,361.3651,9.1243,9.1243,2.7839,9.4094,9.4094,2.7956,458,378,463,378,694.3768,368.0105,699.6282,368.0138,623.8396,334.5343,623.8396,334.5343,0,1746,1,1,"-","-",0,0,0,0,0,0,52.9846,39.5461,701.9667,-16.4282,41.4886,685.371,-0.1111,0.2163,-0.97,0.0241,0.3356,-0.9417,25788,"Fixation"
356429704095,459.9659,372.8347,697.2226,361.3918,9.1045,9.1045,2.7806,9.5001,9.5001,2.8007,458,378,464,378,693.8584,367.8611,699.4745,368.0073,651.7171,334.3303,651.7171,334.3303,0,3522,1,1,"-","-",0,0,0,0,0,0,52.5344,39.317,697.9308,-16.3084,41.4517,684.4009,-0.0642,0.2209,-0.9732,0.0177,0.3292,-0.9441,25789,"Fixation"
356429715169,459.8029,372.9936,696.9788,361.476,9.0585,9.0585,2.7764,9.7415,9.7415,2.8176,458,378,463,378,693.8475,367.8663,699.3405,368.0129,642.8365,341.2379,642.8365,341.2379,0,3254,1,1,"-","-",0,0,0,0,0,0,52.7893,39.4003,699.3798,-16.2809,41.4336,684.1248,-0.0846,0.2094,-0.9742,0.0279,0.3244,-0.9455,25789,"Fixation"
356429731716,459.922,373.0027,697.086,361.4333,8.8705,8.8705,2.7598,9.6437,9.6437,2.8255,458,378,464,378,693.8535,367.865,699.4766,368.0093,650.7904,341.8849,650.7904,341.8849,0,2006,1,1,"-","-",0,0,0,0,0,0,52.354,39.182,695.5332,-16.2796,41.3788,683.2112,-0.0623,0.2095,-0.9758,0.0258,0.3263,-0.9449,25789,"Fixation"
356429748375,460.1058,373.079,697.303,361.5952,8.9517,8.9517,2.7519,9.5449,9.5449,2.8266,458,378,463,378,694.1646,368.1472,699.6244,368.0162,631.5844,345.4944,631.5844,345.4944,0,1878,1,1,"-","-",0,0,0,0,0,0,52.6216,39.2752,697.1576,-16.3452,41.3367,683.1976,-0.1029,0.2014,-0.9741,0.0267,0.3253,-0.9453,25789,"Fixation"
356429764997,460.2924,373.1746,697.5091,361.5798,8.9757,8.9757,2.7479,9.3896,9.3896,2.82,458,378,463,378,694.5233,368.0143,699.7709,368.2042,625.5404,345.4933,625.5404,345.4933,0,1884,1,1,"-","-",0,0,0,0,0,0,52.7352,39.36,698.6631,-16.4449,41.3978,684.3326,-0.114,0.1952,-0.9741,0.0292,0.3283,-0.9441,25789,"Fixation"
