"start","end","duration","startx","starty","endx","endy"
97556652876,97556702166,49290,633.065611111111,279.666577777778,630.706784615385,207.803576923077
97556886228,97556919394,33166,630.706784615385,207.803576923077,573.206654545455,79.5083545454546
97557272910,97557302828,29918,573.206654545455,79.5083545454546,393.340414285714,55.0106095238095
97557636007,97557672246,36239,393.340414285714,55.0106095238095,354.21179,32.7211
97557819432,97557852781,33349,354.21179,32.7211,513.509193333333,55.7924533333333
97558335979,97558372404,36425,513.509193333333,55.7924533333333,502.723091304348,74.2890565217391
97558735988,97558769512,33524,502.723091304348,74.2890565217391,641.208735,59.4869625
97559419265,97559452669,33404,641.208735,59.4869625,558.858929411765,55.4017235294118
97559719295,97559752640,33345,558.858929411765,55.4017235294118,360.432334285714,119.667585714286
97560319291,97560435855,116564,360.432334285714,119.667585714286,435.956070588235,130.911725
97561552523,97561585924,33401,435.956070588235,130.911725,477.968932142857,137.963653571429
97562502577,97562535751,33174,477.968932142857,137.963653571429,434.451410526316,125.96425
97563152387,97563185844,33457,434.451410526316,125.96425,547.349674358974,128.943697435897
97563819072,97563852399,33327,547.349674358974,128.943697435897,649.621117647059,125.922758823529
97564972139,97565002468,30329,649.621117647059,125.922758823529,731.660142553191,164.388440425532
97565769143,97565802574,33431,731.660142553191,164.388440425532,815.400204651163,163.42278372093
97566502525,97566535603,33078,815.400204651163,163.42278372093,871.69554,170.234615
97566852266,97566902331,50065,871.69554,170.234615,381.745033333333,150.912461111111
97567185572,97567218904,33332,381.745033333333,150.912461111111,412.097303225806,135.560480645161
97567718914,97567752283,33369,412.097303225806,135.560480645161,478.179432352941,146.289514705882
97568302463,97568452162,149699,478.179432352941,146.289514705882,520.252788461538,147.930526923077
97569285485,97569302285,16800,520.252788461538,147.930526923077,586.148158064516,112.925648387097
97569818772,97569835378,16606,586.148158064516,112.925648387097,585.460394736842,128.843321052632
97570118846,97570135382,16536,585.460394736842,128.843321052632,623.890137037037,147.357840740741
97570568904,97570602195,33291,623.890137037037,147.357840740741,687.145880882353,172.168657352941
97571718673,97571752034,33361,687.145880882353,172.168657352941,731.761512,184.292452
97572152022,97572185336,33314,731.761512,184.292452,824.580709677419,191.124119354839
97572685362,97572835240,149878,824.580709677419,191.124119354839,396.34415,183.095141666667
97573018638,97573051923,33285,396.34415,183.095141666667,349.8045,160.695673333333
97573285305,97573318672,33367,349.8045,160.695673333333,431.433553125,176.283296875
97573835249,97573868631,33382,431.433553125,176.283296875,526.940395454545,175.543061363636
97574585205,97574618535,33330,526.940395454545,175.543061363636,641.1162,163.995621428571
97574835110,97574870470,35360,641.1162,163.995621428571,718.94464375,203.563615625
97575385208,97575418518,33310,718.94464375,203.563615625,815.494444230769,210.732067307692
97577135004,97577172434,37430,815.494444230769,210.732067307692,869.038254545455,212.640072727273
97577334972,97577385399,50427,869.038254545455,212.640072727273,409.618022222222,212.065355555556
97577518413,97577551797,33384,409.618022222222,212.065355555556,352.539747058824,191.760764705882
97577818403,97577851773,33370,352.539747058824,191.760764705882,460.183656666667,194.94917
97578334970,97578372330,37360,460.183656666667,194.94917,523.795043137255,192.494394117647
97579201718,97579234997,33279,523.795043137255,192.494394117647,620.038875,196.435926388889
97580418304,97580451533,33229,620.038875,196.435926388889,708.311577419355,213.53055483871
97581472146,97581501561,29415,708.311577419355,213.53055483871,782.533822222222,225.681848148148
97581934859,97581972488,37629,782.533822222222,225.681848148148,852.69823125,224.46409375
97582218172,97582251524,33352,852.69823125,224.46409375,497.327844444444,218.9411
97582384914,97582418390,33476,497.327844444444,218.9411,364.357223529412,199.872523529412
97582684844,97582718161,33317,364.357223529412,199.872523529412,384.15131875,164.32624375
97582972200,97583001464,29264,384.15131875,164.32624375,413.04245,198.175357407407
97583884855,97583918291,33436,413.04245,198.175357407407,531.848524489796,198.091683673469
97584718054,97584801460,83406,531.848524489796,198.091683673469,564.373593548387,204.904606451613
97585301557,97585334618,33061,564.373593548387,204.904606451613,634.756559322034,224.138793220339
97586301595,97586334615,33020,634.756559322034,224.138793220339,719.923109090909,235.260483333333
97587417926,97587451283,33357,719.923109090909,235.260483333333,800.917717073171,243.3167
97588117910,97588151148,33238,800.917717073171,243.3167,894.26295625,250.7388625
97588401232,97588473485,72253,894.26295625,250.7388625,383.869526315789,239.903568421053
97588768546,97588801210,32664,383.869526315789,239.903568421053,369.72929047619,221.885904761905
97589134482,97589172440,37958,369.72929047619,221.885904761905,469.397646808511,218.684925531915
97589934355,97589972075,37720,469.397646808511,218.684925531915,574.628888679245,215.020728301887
97590834362,97590872705,38343,574.628888679245,215.020728301887,640.9488,227.287137313433
97591972133,97592001211,29078,640.9488,227.287137313433,717.129715555556,244.940068888889
97593484306,97593517553,33247,717.129715555556,244.940068888889,769.266005172414,249.159151724138
97594469950,97594501020,31070,769.266005172414,249.159151724138,867.356168181818,272.017404545455
97595217498,97595267623,50125,867.356168181818,272.017404545455,440.57354,259.66552
97595417516,97595450789,33273,440.57354,259.66552,380.711329166667,245.948741666667
97596234109,97596272574,38465,380.711329166667,245.948741666667,480.072547916667,245.6284
97597050782,97597084104,33322,480.072547916667,245.6284,559.782230434783,249.37492173913
97597450795,97597484079,33284,559.782230434783,249.37492173913,626.568718918919,249.391372972973
97598084060,97598117425,33365,626.568718918919,249.391372972973,696.613790243902,255.267487804878
97598784077,97598817303,33226,696.613790243902,255.267487804878,769.790483870968,258.193974193548
97599317298,97599350642,33344,769.790483870968,258.193974193548,855.99837027027,268.498337837838
97599950658,97600000951,50293,855.99837027027,268.498337837838,400.846814285714,274.993221428571
97600217305,97600250537,33232,400.846814285714,274.993221428571,352.207290909091,274.139936363636
97600417342,97600450570,33228,352.207290909091,274.139936363636,445.980694827586,273.209387931034
97601400608,97601433871,33263,445.980694827586,273.209387931034,587.688683098592,249.990008450704
97602600500,97602633752,33252,587.688683098592,249.990008450704,650.648322641509,260.658166037736
97603500489,97603533773,33284,650.648322641509,260.658166037736,595.998444776119,258.855607462687
97604633612,97604667208,33596,595.998444776119,258.855607462687,671.17652,273.479922352941
97606074055,97606100626,26571,671.17652,273.479922352941,722.666927027027,285.043656756757
97606700354,97606733608,33254,722.666927027027,285.043656756757,822.75288,282.698579130435
97608633498,97608673617,40119,822.75288,282.698579130435,879.28455,300.933164285714
97609116803,97609150147,33344,879.28455,300.933164285714,720.4843,302.145588888889
97609283444,97609316789,33345,720.4843,302.145588888889,413.639505555556,301.440816666667
97609600446,97609633362,32916,413.639505555556,301.440816666667,365.563008823529,288.159982352941
97610183471,97610283479,100008,365.563008823529,288.159982352941,423.762538461538,283.572907692308
97610916646,97610950036,33390,423.762538461538,283.572907692308,450.379688297872,296.260072340426
97612500181,97612533223,33042,450.379688297872,296.260072340426,538.208383050847,282.17966440678
97613499964,97613533244,33280,538.208383050847,282.17966440678,624.084407317073,269.498136585366
97614199977,97614233147,33170,624.084407317073,269.498136585366,713.539804347826,295.296276086957
97614983207,97615016542,33335,713.539804347826,295.296276086957,789.600307142857,295.230710714286
97615472537,97615499845,27308,789.600307142857,295.230710714286,860.309292307692,305.732292307692
97616133116,97616183229,50113,860.309292307692,305.732292307692,397.393662365591,307.738925806452
97617716439,97617749653,33214,397.393662365591,307.738925806452,480.1219725,303.667395
97618399977,97618432985,33008,480.1219725,303.667395,569.167931147541,293.581955737705
