"start","end","duration","startx","starty","endx","endy"
9266616765,9266650703,33938,591.530594736842,177.032363157895,369.359096,128.72224
9267050226,9267083413,33187,369.359096,128.72224,473.228041935484,99.5681451612903
9267583412,9267616729,33317,473.228041935484,99.5681451612903,636.57781,79.184035
9267933349,9267966930,33581,636.57781,79.184035,704.966688888889,72.0518555555556
9268099996,9268216783,116787,704.966688888889,72.0518555555556,793.662408695652,61.1633739130435
9268599999,9268633337,33338,793.662408695652,61.1633739130435,834.292072727273,71.1163363636364
9268800011,9268833376,33365,834.292072727273,71.1163363636364,871.4576875,58.640675
9268950070,9269000061,49991,871.4576875,58.640675,374.219938461538,84.6304307692308
9269200027,9269233263,33236,374.219938461538,84.6304307692308,365.302418181818,114.090909090909
9269583598,9269683823,100225,365.302418181818,114.090909090909,410.490346153846,105.456038461538
9269883335,9269916645,33310,410.490346153846,105.456038461538,791.20155,81.8752416666667
9270099842,9270133214,33372,791.20155,81.8752416666667,841.04883,71.55405
9270283317,9270316589,33272,841.04883,71.55405,732.001525,70.905425
9270433248,9270466670,33422,732.001525,70.905425,577.493676470588,98.4864647058824
9270733247,9270766813,33566,577.493676470588,98.4864647058824,516.42506,98.18996
9270916491,9270950192,33701,516.42506,98.18996,417.799076923077,100.5102
9271149959,9271183324,33365,417.799076923077,100.5102,733.937515384615,84.6285846153846
9271383591,9271449961,66370,733.937515384615,84.6285846153846,665.421490909091,83.7188727272727
9271616504,9271649960,33456,665.421490909091,83.7188727272727,652.762425,68.83975
9271833129,9271866792,33663,652.762425,68.83975,376.634536363636,145.5671
9272033146,9272066705,33559,376.634536363636,145.5671,359.321832352941,170.269223529412
9272616476,9272649878,33402,359.321832352941,170.269223529412,435.134378846154,173.562546153846
9273499767,9273533140,33373,435.134378846154,173.562546153846,507.751753571429,180.432678571429
9273983193,9274016361,33168,507.751753571429,180.432678571429,607.919353571429,172.783153571429
9274466577,9274499709,33132,607.919353571429,172.783153571429,668.754269565217,168.731317391304
