"start","end","dur","x","y","pupil"
163121098801,163121430436,331635,823.226986363636,125.914686363636,167.259737253182
163121463849,163121563825,99976,468.660128571429,112.831557142857,171.624882284286
163121597134,163121780388,183254,343.293208333333,40.4230583333333,164.996509194167
163121880401,163122047096,166695,329.6946,37.2487454545455,159.92319564
163122080379,163122530330,449951,441.032696428571,45.3198035714286,153.6627862925
163122563802,163122913707,349905,324.83235,36.5663863636364,154.097050338636
163122946944,163123464312,517368,488.205971875,53.488825,156.391999013125
163123497017,163124197292,700275,602.586269767442,48.5343023255814,167.901857510233
163124363692,163124646976,283284,360.141855555556,30.8928944444444,169.450367496667
163124713629,163124813614,99985,594.167828571429,45.9258857142857,166.181267574286
163124846979,163124963693,116714,623.304175,47.3676625,156.08567859375
163124996905,163125180373,183468,757.252966666667,48.3263916666667,154.715263423333
163125213615,163125346851,133236,338.588722222222,64.2733555555556,155.037683536667
163125430194,163125546801,116607,345.61495,68.4979625,151.38645881
163125580251,163126096915,516664,495.1415375,88.564696875,155.36786854875
163126130186,163126297162,166976,370.660718181818,163.568563636364,153.9455729
163126446824,163127080244,633420,380.054469230769,169.560315384615,149.495419973846
163127113470,163127646714,533244,463.384278787879,151.803809090909,148.199667478788
163127746729,163128013502,266773,531.918617647059,149.792788235294,155.839382357059
163128046737,163128413367,366630,600.335139130435,164.824243478261,156.736471403478
163128446717,163128946720,500003,693.793570967742,161.627158064516,152.215998108065
163128980266,163129713375,733109,813.168042222222,153.198837777778,163.41712725
163129746721,163129896694,149973,861.77947,161.74818,171.167108973
163129946596,163130180048,233452,342.046446666667,175.961766666667,170.551177692
163130263446,163130563569,300123,378.289515789474,168.648726315789,164.001142052632
163130596660,163131213209,616549,466.682297368421,180.163460526316,163.784158149211
163131313225,163131563296,250071,571.09115,186.18163125,162.0050575525
163131596631,163132196799,600168,494.077186486486,176.376332432432,155.825441017297
163132229810,163132779897,550087,575.357864705882,168.730302941176,154.132187633824
163132929796,163133363281,433485,663.437237037037,177.832025925926,156.026015016667
163133396803,163133829826,433023,767.833666666667,170.707040740741,147.710699498889
163133863248,163134029689,166441,868.629445454545,163.076827272727,143.491027676364
163134079753,163134296740,216987,342.318071428571,169.536814285714,147.564761932143
163134413107,163135196387,783280,404.612091666667,195.846235416667,145.846937791667
163135229706,163135713005,483299,460.77685,196.897003333333,150.027350853333
163135779773,163136329687,549914,553.447858823529,193.741891176471,156.302409226765
163136363041,163137046341,683300,610.330357142857,188.78140952381,153.128485475238
163137079742,163137679790,600048,669.605462162162,194.338502702703,147.863268654324
163137812982,163138329562,516580,803.1343,184.1802,146.727136859375
163138363076,163138579640,216564,886.01525,178.60505,140.262009152143
163138629558,163138996260,366702,357.070630434783,193.940152173913,147.551416752609
163139079697,163139329462,249765,411.2250375,205.80765625,147.091342345625
163139362977,163139662991,300014,477.752452631579,217.800684210526,150.033194403158
163139696268,163140212852,516584,562.259021875,224.1917875,145.01866877875
163140246096,163140712753,466657,663.726606896552,208.295737931034,143.968501988966
163140812686,163141462847,650161,708.8922075,212.1407475,145.721648437
163141496140,163141862885,366745,694.1104,219.121734782609,155.06560636
