"start","end","dur","x","y","pupil"
425530648448,425530982335,333887,605.67979,348.903785,125.9937579835
425531015148,425531115117,99969,605.839157142857,177.0543,120.579514582857
425531164900,425531291946,127046,439.2184375,31.132325,114.8686371725
425531331572,425531648223,316651,371.30078,66.131375,117.291203669
425531731639,425532081480,349841,502.923736363636,165.164772727273,120.953976021818
425532115092,425532748164,633072,537.805860526316,137.922263157895,123.286812543421
425532782853,425532948155,165302,612.218672727273,123.198309090909,128.368903742727
425532982119,425533464742,482623,679.15786,127.969756666667,131.955499663333
425533499788,425533981407,481619,784.204533333333,146.605073333333,128.108609995667
425534015220,425534464787,449567,826.463810714286,132.049082142857,128.002490903929
425534498060,425534598998,100938,732.249,40.9333857142857,132.836683567143
425534715083,425534864780,149697,565.05566,75.98265,133.053561911
425534900491,425535281386,380895,416.008979166667,146.53975,136.968819566667
425535314916,425535699293,384377,409.267408333333,190.704529166667,134.136329138333
425535764886,425536131296,366410,545.231908695652,184.705830434783,133.145735525652
425536164652,425536364651,199999,653.479684615385,140.864361538462,133.652935394615
425536401640,425536664649,263009,551.984752941176,178.565011764706,136.387579155882
425536848087,425538247859,1399772,370.229651764706,246.517134117647,133.428368728471
425538281281,425538547879,266598,420.969982352941,237.614905882353,126.980862600588
425538581273,425539231180,649907,519.4490475,233.14913,124.919840104
425539264521,425539515516,250995,585.40758125,267.551375,126.667919535625
425539597897,425539747787,149890,591.11502,168.81761,126.805990082
425539781165,425539947738,166573,603.756236363636,254.543990909091,133.247955462727
425539981123,425540464357,483234,660.433036666667,264.545316666667,130.171587446667
425540497862,425540714783,216921,715.164957142857,260.766585714286,125.983376634286
425540747776,425541081117,333341,748.490433333333,230.212923809524,127.410502100952
425541114689,425541347905,233216,780.947746666667,273.170346666667,127.603549564
425541497870,425541664387,166517,776.259945454545,197.023772727273,126.509654973636
425541814441,425541914447,100006,817.048542857143,230.929171428571,123.586537185714
425542064359,425543064276,999917,831.914352459016,236.4571,120.506870134754
425543199251,425543431307,232056,880.049466666667,166.21812,114.949155086
425543464268,425543564280,100012,885.142428571429,78.1924428571429,118.740970431429
425543630975,425544380852,749877,356.685886956522,234.754160869565,124.324062101739
425544530921,425544697601,166680,398.324272727273,238.936545454545,127.376401891818
425544730921,425545547484,816563,448.52094,266.941804,124.8194703982
425545580857,425546114323,533466,530.89563030303,257.641175757576,122.893526240909
425546147488,425546330800,183312,572.262408333333,292.404066666667,122.913124906667
425546480729,425546580735,100006,605.497742857143,228.206142857143,122.824043432857
425546614402,425546864134,249732,623.43563125,270.1552375,127.78357802875
425546897600,425547480771,583171,579.398030555556,301.121333333333,125.662236838056
425547514174,425547880754,366580,698.033034782609,300.257217391304,126.840752902609
425548014051,425548114186,100135,731.6134,180.850814285714,118.079441318571
425548147402,425548397487,250085,742.1098,261.52675,121.769831715
425548430800,425548680595,249795,775.668525,289.4848125,117.81770627125
425548714211,425548880618,166407,764.396190909091,295.923327272727,119.214377583636
425548914073,425549564019,649946,827.7367125,247.6437625,120.2496081495
425549597356,425549864020,266664,861.794947058823,256.141764705882,116.92874773
425549997343,425550147257,149914,883.00526,244.1413,112.604506799
425550263995,425550463869,199874,402.932523076923,279.073638461538,123.130092059231
425550497412,425551530553,1033141,370.809236507937,274.444014285714,121.757749442063
425551563866,425552097856,533990,420.609709090909,277.444787878788,121.810711300909
