"start","end","duration","startx","starty","endx","endy"
360575055564,360575088854,33290,885.1897,477.42192,925.132066666667,537.242691666667
360575272107,360575305548,33441,925.132066666667,537.242691666667,675.35309,293.29571
360575455391,360575488889,33498,675.35309,293.29571,461.4356,174.543825
360575605428,360575638732,33304,461.4356,174.543825,335.724151515152,125.138881818182
360576172135,360576422046,249911,335.724151515152,125.138881818182,376.96175,116.673625
360576538726,360576571977,33251,376.96175,116.673625,483.106285185185,155.956225925926
360577005486,360577041612,36126,483.106285185185,155.956225925926,509.842623529412,113.128764705882
360577305636,360577338612,32976,509.842623529412,113.128764705882,506.187533333333,71.4726555555555
360577471988,360577505560,33572,506.187533333333,71.4726555555555,561.098058333333,44.6193166666667
360577688791,360577722056,33265,561.098058333333,44.6193166666667,485.854206666667,21.6675466666667
360577955328,360577988655,33327,485.854206666667,21.6675466666667,624.156621212121,49.3270636363636
360578505318,360578538651,33333,624.156621212121,49.3270636363636,672.15141,104.91603
360578688864,360578755242,66378,672.15141,104.91603,737.242614285714,113.188557142857
360579088792,360579122117,33325,737.242614285714,113.188557142857,794.82674,81.60829
360579938530,360579971887,33357,794.82674,81.60829,506.195678571429,91.8270857142857
360580188656,360580221958,33302,506.195678571429,91.8270857142857,799.823136666667,100.186783333333
360580705171,360580738519,33348,799.823136666667,100.186783333333,785.033370833333,131.7022125
360581122237,360581222187,99950,785.033370833333,131.7022125,777.58478,109.685195
360581538539,360581571779,33240,777.58478,109.685195,728.782375,78.40739375
360581821843,360582021831,199988,728.782375,78.40739375,-2,-91
360582856780,360582969893,113113,-2,-91,752.558338709677,117.806970967742
360583473530,360583573401,99871,752.558338709677,117.806970967742,747.610006818182,90.0905454545454
360584290248,360584323452,33204,747.610006818182,90.0905454545454,803.015414285714,74.6258857142857
360584423469,360584456726,33257,803.015414285714,74.6258857142857,837.430376744186,45.1942697674419
360585156737,360585190146,33409,837.430376744186,45.1942697674419,814.166747058823,116.207044117647
360585740044,360585873395,133351,814.166747058823,116.207044117647,805.223355555556,124.045711111111
360586006682,360586040022,33340,805.223355555556,124.045711111111,817.879517391304,90.8857434782609
360586406884,360586440032,33148,817.879517391304,90.8857434782609,376.012975,95.5922625
360586956623,360586989978,33355,376.012975,95.5922625,498.24066,131.63636
360587139929,360587290008,150079,498.24066,131.63636,555.667030769231,118.823917948718
360587923305,360587956495,33190,555.667030769231,118.823917948718,440.02599,92.20501
360588106740,360588139885,33145,440.02599,92.20501,366.392074074074,58.3862777777778
360588573139,360588606717,33578,366.392074074074,58.3862777777778,485.464068421053,102.602473684211
360588906537,360588956480,49943,485.464068421053,102.602473684211,540.736775,88.2911333333333
360589139919,360589173185,33266,540.736775,88.2911333333333,645.2811875,91.7053791666667
360589556499,360589589837,33338,645.2811875,91.7053791666667,737.255305128205,88.659958974359
360590223255,360590256364,33109,737.255305128205,88.659958974359,731.094088888889,110.937033333333
360590389836,360590473154,83318,731.094088888889,110.937033333333,770.13948125,117.40381875
360590739723,360590773122,33399,770.13948125,117.40381875,389.331716666667,130.994404166667
360591156390,360591189915,33525,389.331716666667,130.994404166667,460.442142857143,109.180728571429
360591289884,360591323208,33324,460.442142857143,109.180728571429,373.316408823529,126.760670588235
360591873014,360591989732,116718,373.316408823529,126.760670588235,356.823459090909,149.4058
360592339663,360592373033,33370,356.823459090909,149.4058,412.235765714286,206.500425714286
360592939670,360592973028,33358,412.235765714286,206.500425714286,399.68614375,146.919309375
360593489767,360593522985,33218,399.68614375,146.919309375,456.958989473684,119.639644736842
360594139635,360594172911,33276,456.958989473684,119.639644736842,494.365283333333,156.348391666667
360594356241,360594389627,33386,494.365283333333,156.348391666667,589.71712972973,177.555156756757
360594989615,360595023095,33480,589.71712972973,177.555156756757,651.040509090909,163.323418181818
360595189638,360595272913,83275,651.040509090909,163.323418181818,698.896992424242,164.447836363636
360596356118,360596389638,33520,698.896992424242,164.447836363636,772.053190277778,153.618101388889
360597572770,360597606183,33413,772.053190277778,153.618101388889,884.149102857143,148.569877142857
360598172783,360598222842,50059,884.149102857143,148.569877142857,376.382784210526,156.951721052632
360598522715,360598572656,49941,376.382784210526,156.951721052632,398.411137209302,171.257620930233
360599272630,360599306059,33429,398.411137209302,171.257620930233,455.144676923077,195.699069230769
360599506057,360599572656,66599,455.144676923077,195.699069230769,508.8368675,198.8204375
360600222751,360600255874,33123,508.8368675,198.8204375,569.798581818182,167.228103030303
360600789346,360600822724,33378,569.798581818182,167.228103030303,662.274445833333,181.686866666667
360601605942,360601639287,33345,662.274445833333,181.686866666667,737.101193333333,176.247233333333
360601872531,360601905935,33404,737.101193333333,176.247233333333,801.860490410959,183.211530136986
360603105815,360603139172,33357,801.860490410959,183.211530136986,864.735034375,220.620415625
360603655763,360603689273,33510,864.735034375,220.620415625,883.552955555556,220.9914
360604272392,360604322466,50074,883.552955555556,220.9914,441.909,185.616136363636
360604489138,360604522468,33330,441.909,185.616136363636,378.562902777778,183.783169444444
360605105800,360605205688,99888,378.562902777778,183.783169444444,435.134428571429,199.02677755102
360605989147,360606022653,33506,435.134428571429,199.02677755102,498.00612295082,212.849381967213
360607022329,360607055612,33283,498.00612295082,212.849381967213,577.199548684211,217.356592105263
360608305726,360608388974,83248,577.199548684211,217.356592105263,648.370647619048,223.01505
360609072160,360609105558,33398,648.370647619048,223.01505,719.580992,206.428962
360609922211,360609955484,33273,719.580992,206.428962,801.440303030303,223.810033333333
360610488935,360610538770,49835,801.440303030303,223.810033333333,874.2554625,279.5093
360610655368,360610688935,33567,874.2554625,279.5093,889.014007692308,263.307438461538
360610888923,360610955361,66438,889.014007692308,263.307438461538,373.54041875,182.32779375
360611205437,360611272022,66585,373.54041875,182.32779375,360.673014285714,194.731157142857
360611372027,360611422222,50195,360.673014285714,194.731157142857,374.111492857143,209.320157142857
