"start","end","dur","x","y","pupil"
432232270425,432232503617,233192,860.403293333333,216.74816,139.188770968
432232546161,432232670539,124378,520.152944444444,127.783422222222,144.912274908889
432232720258,432232870550,150292,391.80086,111.53947,139.306315062
432232903577,432233320252,416675,405.749230769231,37.0224807692308,133.308572983846
432233353683,432233620247,266564,537.590052941177,46.2654470588235,137.698267474118
432233653665,432233953948,300283,616.20864375,63.57105,146.019598731875
432234203952,432235578087,1374135,-2,-90.8634516129032,109.715983451935
432235611117,432236046755,435638,399.262962962963,35.7673222222222,163.347706501111
432236078014,432236948895,870881,530.174971698113,53.3991867924528,162.81687687717
432236977818,432237610967,633149,593.312176923077,54.9684384615385,168.51918068
432237646317,432238361091,714774,397.338165909091,135.291440909091,167.202563689545
432238394339,432238777689,383350,482.953929166667,140.077791666667,156.4814702575
432238810998,432239244436,433438,576.65817037037,139.173425925926,149.391395742222
432239277728,432240160898,883170,674.498331481482,124.343172222222,143.217906558519
432240194257,432240794249,599992,746.449313513514,110.938648648649,147.741581921351
432240827481,432241261148,433667,834.536955555556,120.759092592593,146.093928125556
432241294245,432241460902,166657,892.480309090909,116.249590909091,140.244416983636
432241527487,432242227495,700008,363.903404651163,135.099381395349,153.456019565814
432242260774,432242960860,700086,437.003125581395,151.355288372093,152.785288089302
432242994144,432243377436,383292,507.618870833333,155.062945833333,159.786582472083
432243410726,432243645989,235263,442.86902,155.72042,154.708274929333
432243677712,432244810600,1132888,581.311650724638,150.770142028986,146.357368741449
432244845778,432245527368,681590,648.691902380952,147.153169047619,137.310004598571
432245560668,432245927245,366577,657.912604347826,118.943,133.236913996087
432245960663,432246244096,283433,727.301638888889,110.960333333333,133.844222517222
432246277409,432246660833,383424,806.017479166667,142.078908333333,128.72477524875
432246693882,432247127237,433355,895.07332962963,130.548174074074,122.323873693333
432247193888,432247727246,533358,389.584827272727,168.203821212121,125.146323768182
432247760547,432248093877,333330,480.608880952381,168.6998,127.046763779524
432248127126,432248660630,533504,573.171560606061,157.930036363636,126.895110029394
432248693916,432249160603,466687,641.22584137931,159.964227586207,130.138722624828
432249193754,432249610455,416701,558.359634615385,165.504457692308,130.710685880385
432249645159,432249845167,200008,630.882861538461,145.597261538462,131.193765876154
432249877427,432250645973,768546,718.284489361702,151.614021276596,129.336730362766
432250677060,432251277068,600008,804.125502702703,156.343191891892,125.690545578919
432251310346,432251826996,516650,890.464528125,144.314134375,123.640546355312
432251877291,432252044569,167278,433.115290909091,150.417954545455,131.664624605455
432252077206,432252560339,483133,386.765656666667,186.141206666667,130.659194482667
432252593626,432253026995,433369,402.499862962963,177.365174074074,126.68920629
432253076944,432253610211,533267,433.685463636364,183.143963636364,124.90757939303
432253645047,432254593502,948455,493.735212068965,188.326829310345,125.936732700862
432254626865,432255076971,450106,591.867396428571,197.726246428571,127.244981624286
432255110082,432255460137,350055,667.445095454545,172.24465,127.414330808182
432255493518,432256110083,616565,755.685310526316,172.170210526316,122.702481424474
432256145269,432256693385,548116,801.855126470588,183.706917647059,122.547478595588
432256726738,432257293366,566628,879.141488571429,172.038194285714,121.593049979429
432257326752,432257509966,183214,921.334558333333,162.191758333333,123.223162860833
432257560232,432257726738,166506,480.714545454545,192.663990909091,126.433711687273
432257760064,432258193376,433312,375.663025925926,194.937311111111,128.791347061852
432258245697,432258909963,664266,833.933857894737,205.248986842105,124.794165732632
432258943954,432259509979,566025,894.8202,182.240868571429,120.044639995143
432259576952,432260326630,749678,404.896434782609,200.128913043478,129.971689212826
432260359910,432260676569,316659,500.98565,205.94491,132.2286333645
432260709866,432261026493,316627,576.983765,191.14891,130.50761997
432261059921,432261609827,549906,652.685441176471,213.932705882353,128.216139783235
432261646397,432262544954,898557,738.04112,183.577676363636,123.041879236364
432262576564,432263026363,449799,827.150775,197.247075,123.269848556786
432263059883,432264244270,1184387,907.091815277778,206.41875,125.106644838611
432264293012,432264459789,166777,509.965509090909,210.017645454545,129.091259921818
432264493027,432265046339,553312,393.374758823529,222.461776470588,131.281198763824
432265076449,432265359648,283199,455.428394444444,203.943094444444,122.137640621667
432265392963,432265709591,316628,443.54423,203.701335,120.6428920545
432265743071,432266226265,483194,525.922536666667,215.65582,119.889553437
432266259667,432266559573,299906,890.271352631579,189.737384210526,117.467685386316
432266626249,432266759663,133414,406.615533333333,200.541533333333,123.786917566667
432266792881,432267459523,666642,411.861053658537,229.026751219512,125.01948606
432267492941,432267892870,399929,524.027336,224.81078,121.973215008
432267926429,432268476221,549792,618.65985,222.229361764706,122.965780949706
432268509468,432268859540,350072,709.110968181818,209.912868181818,122.324257018182
432268892741,432269209477,316736,782.56262,208.046465,122.203969756
432269242878,432269846136,603258,876.795037837838,208.657367567568,117.507158008108
432270026111,432270759452,733341,396.712037777778,247.052495555556,126.586880388889
432270792891,432271226000,433109,495.189614814815,240.55787037037,123.626378630741
432271259436,432271359414,99978,543.931585714286,228.305742857143,121.500488821429
432271392617,432271726000,333383,633.914571428571,209.187938095238,125.257018965714
432271759417,432272376055,616638,709.038189473684,224.904431578947,128.346956963158
432272409221,432272759317,350096,614.059881818182,236.270463636364,131.642133094091
432272792651,432273459274,666623,693.900446341463,188.468504878049,133.665770180488
432273492658,432273892483,399825,803.547732,197.582516,131.4329497208
432273925877,432274292505,366628,857.732904347826,193.34217826087,129.822700589565
432274345210,432274992589,647379,418.0960925,123.9284225,134.42450980125
432275025862,432275359171,333309,505.096185714286,119.857619047619,128.296758398095
432275392463,432275759167,366704,608.477060869565,112.280282608696,131.27503886
432275792513,432276059174,266661,687.045517647059,115.576458823529,129.179050125882
432276092525,432276392385,299860,765.980026315789,89.4603157894737,126.299280862632
432276459163,432276645425,186262,749.465058333333,-15.786525,128.0301063575
432276692382,432277025735,333353,364.496933333333,3.039,135.839289697143
432277059074,432277259029,199955,484.035084615385,14.5152461538462,137.672878463846
432277292394,432277592416,300022,582.5749,12.6413210526316,137.221632196316
432277625756,432277808966,183210,689.322075,20.3042333333333,140.2152458725
432277847595,432277975842,128247,755.8272,28.4310666666667,141.659840993333
432278008983,432278225649,216666,394.057221428571,33.3082214285714,144.303721125714
432278259046,432278559074,300028,623.661821052632,29.9271368421053,143.845564481579
432278592387,432278692379,99992,434.5409,48.0427714285714,146.516726035714
432278725630,432279259102,533472,400.210245454545,94.4609151515152,143.430445702727
432279292245,432279443221,150976,441.50247,124.27796,143.771447382
432279475915,432279625628,149713,560.24448,104.65432,139.263948126
432279658916,432279845468,186552,691.734641666667,96.0699666666667,133.853541699167
432279875865,432280025611,149746,781.34863,119.36325,136.317811731
432280059379,432280358910,299531,878.942715789474,112.716189473684,133.033588245263
432280425507,432280692256,266749,425.226347058824,140.443711764706,138.322151689412
432280725494,432280945025,219531,481.084271428571,155.0478,138.370040171429
432280975569,432281225508,249939,570.860375,135.8316875,136.357509305
432281258901,432281492175,233274,656.94288,114.172926666667,134.497651698
432281525488,432281925488,4e+05,562.047248,126.228316,136.5723637296
432281958936,432282192152,233216,622.074406666667,142.98564,134.936933517333
432282225490,432282492150,266660,772.630705882353,133.512776470588,130.711085201765
432282525500,432282908726,383226,880.754116666667,133.641520833333,128.761455194167
432282958841,432283158805,199964,423.293638461538,155.880507692308,130.303610292308
432283192136,432283345931,153795,382.02296,165.79212,131.369610616
432283375432,432283525377,149945,532.72304,157.13134,129.178560194
432283558868,432283946146,387278,702.57215,156.622891666667,127.815820798333
432283975444,432284225383,249939,826.62711875,157.82460625,124.372855041875
432284258946,432284443981,185035,892.166216666667,153.845375,123.3854926
432284492041,432285108607,616566,402.343676315789,157.846542105263,126.376077913421
432285146342,432285325363,179021,498.3182,172.816575,125.375961858333
432285358724,432285544519,185795,602.652716666667,185.049933333333,122.242058664167
432285575558,432285808610,233052,701.04926,176.783993333333,123.245967194667
432285846121,432286346440,500319,794.712177419355,168.087432258065,114.853770439355
432286375305,432286808609,433304,888.477348148148,166.0377,112.81468928963
432286858651,432287058591,199940,423.787553846154,187.382276923077,121.235812436154
432287091891,432287275522,183631,383.771541666667,181.961941666667,123.433517713333
432287345610,432287725253,379643,409.4506375,193.9614125,126.43671802375
432287758764,432288042018,283254,798.073827777778,203.137527777778,123.174832101667
432288075359,432288591881,516522,859.766171875,185.902103125,128.03605502125
432288658533,432289475347,816814,411.410658,197.603202,135.5209160016
432289508357,432290208334,699977,411.093676744186,170.078388372093,130.94614632
432290243220,432290725004,481784,491.368473333333,203.007366666667,128.025062631667
432290758549,432291345589,587040,589.614466666667,210.227541666667,126.174083054444
432291375055,432291708326,333271,687.500447619048,204.428028571429,126.060142062857
432291891644,432292225002,333358,786.887857142857,199.978352380952,125.756540632857
432292258297,432292943973,685676,867.907535714286,186.611916666667,115.895537520238
432293041763,432293774951,733188,400.496144444444,223.941113333333,134.68987719
432293808233,432294374935,566702,473.337868571429,226.918208571429,137.057636240857
432294408283,432294508098,99815,542.092057142857,243.623385714286,136.62645886
432294545451,432294924880,379429,603.343454166667,235.525083333333,133.904211310833
432294958179,432296646302,1688123,685.91547745098,209.649135294118,130.416418722647
432296674771,432297207968,533197,802.085718181818,209.951833333333,132.517437338182
432297243263,432297958052,714789,894.090411363636,218.867811363636,128.964686179545
432298024604,432299241395,1216791,396.759012162162,243.698752702703,134.923069790135
432299291275,432299745041,453766,840.666153571429,207.889982142857,128.990876422143
432299774975,432300046572,271597,914.006847058823,231.185188235294,124.836966127059
432300107853,432300845233,737380,405.674275555556,242.275611111111,128.351899654889
432300874564,432301324491,449927,478.515192857143,229.066032142857,127.810576674643
432301357903,432301945527,587624,587.3632,239.121319444444,125.717430072778
432301974860,432302957838,982978,693.68008,249.051061666667,122.061123805167
432302991133,432303474767,483634,802.531373333333,241.107063333333,115.496990835667
432303507718,432303944202,436484,901.799351851852,227.937144444444,108.296229637037
