"start","end","duration","startx","starty","endx","endy"
4361131036,4363347429,2216393,-2,-91.0165227272727,687.105894444444,101.624372222222
4363630838,4363830858,200020,687.105894444444,101.624372222222,683.799614285714,78.0499428571429
4363930877,4363964173,33296,683.799614285714,78.0499428571429,812.728372727273,115.557590909091
4364130865,4364180784,49919,812.728372727273,115.557590909091,936.59552,99.44878
4364330846,4365180702,849856,936.59552,99.44878,518.44056,-169.22757
4365330923,4365764042,433119,518.44056,-169.22757,659.413136363636,39.6327272727273
4365930764,4366330750,399986,659.413136363636,39.6327272727273,763.137881818182,-119.973018181818
4366497421,4367297502,800081,763.137881818182,-119.973018181818,480.0137875,-123.8075625
4367414010,4367447343,33333,480.0137875,-123.8075625,466.412914285714,-149.043414285714
4367547327,4367814144,266817,466.412914285714,-149.043414285714,-2,-93.8139727272727
4368163898,4368230621,66723,-2,-93.8139727272727,-2,-91.6926523809524
4368564006,4369030638,466632,-2,-91.6926523809524,392.202876923077,-138.432584615385
4369230836,4369447210,216374,392.202876923077,-138.432584615385,379.787611111111,-31.8418444444444
4369580559,4369613844,33285,379.787611111111,-31.8418444444444,341.814675,-57.500775
4369730639,4369947197,216558,341.814675,-57.500775,372.347426666667,-95.44356
4370180430,4370747209,566779,372.347426666667,-95.44356,279.741133333333,686.208491666667
4370930723,4371397198,466475,279.741133333333,686.208491666667,577.534914285714,-153.790857142857
4371497203,4371880428,383225,577.534914285714,-153.790857142857,-2,-91.09970625
4372130521,4372398935,268414,-2,-91.09970625,-2,-90.8734
4372547080,4373997138,1450058,-2,-90.8734,-2,-91.6522538461538
4374197118,4374797490,600372,-2,-91.6522538461538,-2,-92.31108
4374946953,4374980305,33352,-2,-92.31108,-2,-91.6471375
4375097155,4375130539,33384,-2,-91.6471375,-2,-92.2674
4375346962,4375380200,33238,-2,-92.2674,-2,-91.024795
4375697310,4376030249,332939,-2,-91.024795,510.1813,-122.4513625
4376146791,4376413684,266893,510.1813,-122.4513625,660.9281,-158.387690909091
4376580177,4376930316,350139,660.9281,-158.387690909091,-2,-91.7308
4377213469,4378796827,1583358,-2,-91.7308,-2,-91.540356
4379613369,4380413335,799966,-2,-91.540356,-2,-93.3962571428572
4380513432,4382563144,2049712,-2,-93.3962571428572,762.00958125,-136.0260125
4382813222,4387429952,4616730,762.00958125,-136.0260125,886.227018181818,-90.5025636363636
4387596397,4389096305,1499908,886.227018181818,-90.5025636363636,-2,-93.4232625
4389213022,4389312866,99844,-2,-93.4232625,-2,-95.9856428571429
4389412842,4389479569,66727,-2,-95.9856428571429,-2,-92.15375
4389662792,4389862799,200007,-2,-92.15375,537.365271428571,-89.8530857142857
4389962809,4391629487,1666678,537.365271428571,-89.8530857142857,-2,-91.7564555555556
4391762634,4391929486,166852,-2,-91.7564555555556,-2,-94.5347083333333
4392112805,4400397167,8284362,-2,-94.5347083333333,-1.6599,-91.4203
4400495863,4409878565,9382702,-1.6599,-91.4203,564.4827,33.9342111111111
4410011949,4422461165,12449216,564.4827,33.9342111111111,750.342533333333,-12.9996666666667
