"start","end","duration","startx","starty","endx","endy"
366080352766,366080388965,36199,881.499971428571,277.354842857143,881.83906,183.470626666667
366080636071,366080669466,33395,881.83906,183.470626666667,563.7578875,168.9263
366080786227,366080819527,33300,563.7578875,168.9263,390.290075862069,142.245237931034
366081286231,366081352683,66452,390.290075862069,142.245237931034,470.582923529412,133.889982352941
366081619403,366081652718,33315,470.582923529412,133.889982352941,470.307819444444,149.170752777778
366082235960,366082352722,116762,470.307819444444,149.170752777778,530.488493975904,157.672731325301
366083719245,366083752570,33325,530.488493975904,157.672731325301,543.021496774194,162.545690322581
366084252561,366084369243,116682,543.021496774194,162.545690322581,594.559990789474,176.491548684211
366085619254,366085652520,33266,594.559990789474,176.491548684211,679.776921052632,178.365968421053
366085952437,366086069082,116645,679.776921052632,178.365968421053,674.93065,165.5621125
366086186110,366086219177,33067,674.93065,165.5621125,531.612304166667,171.0080375
366086602479,366086719416,116937,531.612304166667,171.0080375,491.379085714286,154.463078571429
366086935748,366086969504,33756,491.379085714286,154.463078571429,500.175935897436,159.399507692308
366087602458,366087719161,116703,500.175935897436,159.399507692308,561.92428,164.481424
366088535705,366088568959,33254,561.92428,164.481424,592.979104347826,174.429141304348
366089319190,366089352318,33128,592.979104347826,174.429141304348,655.42120212766,181.890119148936
366090119027,366090252218,133191,655.42120212766,181.890119148936,694.581697142857,173.152017142857
366090819058,366090852190,33132,694.581697142857,173.152017142857,724.833944444444,168.602033333333
366090985721,366091085687,99966,724.833944444444,168.602033333333,804.128058823529,159.757194117647
366091352178,366091385658,33480,804.128058823529,159.757194117647,849.060441666667,173.1070375
366091768844,366091818913,50069,849.060441666667,173.1070375,388.07518125,167.41855
366092335450,366092486481,151031,388.07518125,167.41855,479.750523076923,175.879384615385
366092902138,366092935486,33348,479.750523076923,175.879384615385,547.347180952381,190.936219047619
366093268723,366093302122,33399,547.347180952381,190.936219047619,813.331503846154,174.833776923077
366093718820,366093752050,33230,813.331503846154,174.833776923077,705.087044615385,168.525370769231
366094818773,366094851950,33177,705.087044615385,168.525370769231,533.317577777778,166.020566666667
366095135339,366095351951,216612,533.317577777778,166.020566666667,703.737727777778,168.549044444444
366095935331,366096101998,166667,703.737727777778,168.549044444444,694.860717391304,173.068726086957
366096468591,366096502135,33544,694.860717391304,173.068726086957,555.254833333333,166.994633333333
366096735237,366096768603,33366,555.254833333333,166.994633333333,442.804138235294,165.147288235294
366097318948,366097351931,32983,442.804138235294,165.147288235294,592.322508,169.478664
366097751814,366097785326,33512,592.322508,169.478664,472.271253333333,163.39676
366098018629,366098135211,116582,472.271253333333,163.39676,755.370225396825,176.439182539683
366099168478,366099201881,33403,755.370225396825,176.439182539683,836.38469,170.667835
366099518527,366099568468,49941,836.38469,170.667835,433.777775,185.284854166667
366099951697,366100051694,99997,433.777775,185.284854166667,561.678983673469,195.735555102041
366100851701,366100885210,33509,561.678983673469,195.735555102041,610.67146875,179.40649375
366101135083,366101251716,116633,610.67146875,179.40649375,656.189524637681,187.906792753623
366102385470,366102501632,116162,656.189524637681,187.906792753623,732.183264864865,192.260928378378
366103718254,366103851574,133320,732.183264864865,192.260928378378,787.05168,189.479316
366104251562,366104284948,33386,787.05168,189.479316,849.0973125,187.625020833333
366104668224,366104734865,66641,849.0973125,187.625020833333,393.861225,186.9963625
366105384941,366105418321,33380,393.861225,186.9963625,454.43501,185.626905
366105734841,366105768092,33251,454.43501,185.626905,766.064244,178.834708
366106168124,366106284963,116839,766.064244,178.834708,764.07052,170.551193333333
366106518161,366106551425,33264,764.07052,170.551193333333,838.254524137931,174.734055172414
366107018418,366107134716,116298,838.254524137931,174.734055172414,402.47959375,171.989975
366107651307,366107768087,116780,402.47959375,171.989975,508.500156756757,181.514451351351
366108367964,366108401663,33699,508.500156756757,181.514451351351,587.144896969697,198.261242424242
