"start","end","dur","x","y","pupil"
96045267367,96045372602,105235,449.832171428571,241.158628571429,88.2648502085714
96045404492,96045617093,212601,441.625806666667,206.893,89.0128085286667
96045650458,96045850474,200016,490.338292307692,-36.1131615384615,92.1507124130769
96045883792,96046050462,166670,565.670027272727,-68.3553818181818,96.2977524618182
96046083874,96046717104,633230,356.699730769231,-33.113,107.712606024103
96046750468,96047171086,420618,436.401965384615,-11.7355846153846,110.170631166154
96047200395,96047770425,570030,496.090619444444,-41.5601472222222,107.421194194167
96047800421,96048316981,516560,537.933696875,-59.043534375,104.04343002375
96048350327,96048833551,483224,635.730506666667,-54.28299,103.198460003333
96048870901,96049067040,196139,746.413869230769,-32.7284384615385,104.873671662308
96049100430,96049417024,316594,647.574055,-40.309655,101.502324736
96049450347,96050233565,783218,743.513775,-34.0160520833333,103.859812563125
96050366938,96050670625,303687,369.096826315789,-26.5928842105263,104.068417083684
96050700519,96050883623,183104,342.703308333333,11.35835,102.575680265
96050916873,96051383543,466670,497.294851724138,-28.4227172413793,99.4754425327586
96051416856,96052066919,650063,526.0359475,-46.3506675,101.4886248805
96052100431,96052233425,132994,470.237011111111,-41.5245777777778,97.7668879122222
96052350089,96052472177,122088,360.84625,16.2365375,99.09349165375
96052500160,96053770432,1270272,358.670505194805,83.9213272727273,99.7759512325974
96053800141,96055133308,1333167,425.97097654321,89.0979938271605,108.39598791679
96055171851,96056066667,894816,472.728067272727,62.9134436363636,113.450663618909
96056100222,96056683243,583021,548.283836111111,154.841486111111,122.126463531667
96056716608,96056983283,266675,496.400029411765,69.1419470588235,106.829787716471
96057116602,96057916425,799823,366.925289795918,82.0791551020408,98.9628716059184
96057949831,96058416498,466667,434.124617241379,93.0809655172414,95.7474887206897
96058449851,96058883165,433314,529.3558,59.9513703703704,91.3199058896296
96058916502,96059483141,566639,347.733597142857,73.7372828571429,83.9621060011429
96059633084,96059766440,133356,350.7727375,66.640725,88.4969417325
96059783147,96060699711,916564,378.064966071429,99.1385428571429,94.2620446
96060716361,96061183009,466648,375.854793103448,98.636824137931,98.0387961341379
96061216371,96061699788,483417,453.44277,74.09137,103.243174722333
96061732964,96062370517,637553,520.760992307692,48.1959743589744,104.253113320769
96062399871,96062883001,483130,598.772986666667,51.26496,100.123011322667
96062916254,96063932811,1016557,683.591920967742,71.8256935483871,100.496952477903
