"start","end","duration","startx","starty","endx","endy"
346437561609,346437610658,49049,657.437788888889,46.9968555555556,434.469675,73.74758
346437911248,346437944611,33363,434.469675,73.74758,392.576528571429,107.485542857143
346438044616,346438211239,166623,392.576528571429,107.485542857143,456.532755555556,112.919188888889
346438344605,346438427820,83215,456.532755555556,112.919188888889,474.309790909091,2.3844
346438594692,346438627895,33203,474.309790909091,2.3844,592.192523076923,15.7344384615385
346438827817,346438864326,36509,592.192523076923,15.7344384615385,739.346511111111,11.1922444444444
346439144613,346439177885,33272,739.346511111111,11.1922444444444,653.211125,13.21695
346439294717,346439327802,33085,653.211125,13.21695,504.232072222222,39.68435
346439611259,346439644492,33233,504.232072222222,39.68435,404.104864285714,52.9375928571429
346439865501,346440011113,145612,404.104864285714,52.9375928571429,419.738745833333,91.0187416666667
346440394560,346440427835,33275,419.738745833333,91.0187416666667,426.884564864865,66.3150054054054
346441027693,346441063765,36072,426.884564864865,66.3150054054054,407.245015384615,130.215853846154
346441266208,346441365709,99501,407.245015384615,130.215853846154,479.587392857143,135.389921428571
346441578289,346441611116,32827,479.587392857143,135.389921428571,455.04166875,159.52030625
346441861236,346441897206,35970,455.04166875,159.52030625,565.046357142857,105.723928571429
346442111110,346442144363,33253,565.046357142857,105.723928571429,615.33168,91.20751
346442294408,346442327693,33285,615.33168,91.20751,525.021706666667,99.7671133333333
346442561287,346442594442,33155,525.021706666667,99.7671133333333,590.246788235294,101.062852941176
346442861075,346442894424,33349,590.246788235294,101.062852941176,656.234154545455,78.1808909090909
346443063520,346443144360,80840,656.234154545455,78.1808909090909,719.7953375,84.56945
346443261072,346443344360,83288,719.7953375,84.56945,727.268570588235,91.9761176470588
346443611060,346443644354,33294,727.268570588235,91.9761176470588,791.637548275862,54.2637655172414
346444110989,346444144362,33373,791.637548275862,54.2637655172414,791.435415384615,43.4887076923077
346444344230,346444377650,33420,791.435415384615,43.4887076923077,779.935294444444,60.5962944444444
346444667793,346444778036,110243,779.935294444444,60.5962944444444,826.532018181818,57.8178818181818
346444944226,346444977661,33435,826.532018181818,57.8178818181818,848.995939130435,62.4414695652174
346445344233,346445444238,100005,848.995939130435,62.4414695652174,966.173976470588,36.8712235294118
346445710868,346445760948,50080,966.173976470588,36.8712235294118,379.342464,154.421724
346446160966,346446194314,33348,379.342464,154.421724,456.821991666667,150.144191666667
346446577582,346446610870,33288,456.821991666667,150.144191666667,541.0920375,125.0790375
346446864868,346446894166,29298,541.0920375,125.0790375,615.194166666667,103.664706666667
