"start","end","dur","x","y","pupil"
368536480187,368536813482,333295,894.47092,153.653955,101.475037626
368536846643,368536980682,134039,676.232766666667,117.246766666667,101.711433003333
368537046659,368537180110,133451,494.211944444444,75.0620222222222,100.053460375556
368537213628,368537530046,316418,388.078955,50.30557,102.009580648
368537563281,368537896709,333428,502.646223809524,44.3899047619048,108.909896550952
368537930053,368538163285,233232,627.220946666667,49.8762533333333,110.347157396
368538196780,368538396691,199911,729.669276923077,49.1501538461538,107.918174267692
368538429914,368538596758,166844,827.812290909091,42.4270909090909,104.463031044545
368538630097,368538746511,116414,411.380725,31.796475,108.687084415
368538779990,368539081481,301491,373.6307,26.8899789473684,110.929998812632
368539113355,368539513547,400192,435.014272,17.313916,117.1868560536
368539546476,368539746499,200023,537.063115384615,23.0980230769231,114.534224189231
368539781434,368539881190,99756,592.300342857143,24.7182,114.107269461429
368539946533,368540129907,183374,759.191558333333,17.043125,114.706193785
368540163172,368540580951,417779,878.524276923077,10.8268076923077,111.439957165
368540629777,368541046487,416710,385.235734615385,46.4372423076923,115.880946510385
368541181006,368541363152,182146,449.675825,62.0910333333333,111.406204856667
368541396428,368541546360,149932,793.09,32.41908,110.45675458
368541581018,368541796432,215414,869.471276923077,8.40415384615385,110.400067239231
368541829800,368542013217,183417,905.375075,13.3573833333333,106.379162529167
368542046359,368542146376,100017,457.878428571429,52.4188142857143,109.444762872857
368542180744,368542429802,249058,399.8734125,61.56916875,107.226050853125
368542463038,368542596430,133392,349.696244444444,52.3126888888889,105.321715554444
368542629775,368543013098,383323,521.792229166667,63.1079708333333,105.4007517925
368543046358,368543413112,366754,640.112726086957,50.189652173913,104.39231791
368543446373,368543613321,166948,418.040845454545,117.705436363636,104.518076425455
368543646367,368543781409,135042,365.398122222222,113.890544444444,102.930637073333
368543913245,368544413101,499856,351.302916129032,114.371351612903,102.215158930323
368544446245,368545012963,566718,420.950754285714,136.953245714286,94.8763665042857
368545046250,368545546232,499982,517.975474193548,127.869835483871,90.1646764764516
368545581114,368546096343,515229,591.65414375,126.501221875,91.7452722915625
