"start","end","duration","startx","starty","endx","endy"
77061526015,77061592555,66540,-1.14285714285714,-50.9293142857143,-2.6594375,-98.5223875
77061709252,77062475925,766673,-2.6594375,-98.5223875,519.471814285714,-38.5355571428571
77062575937,77062675937,1e+05,519.471814285714,-38.5355571428571,392.815235714286,62.9907214285714
77062892526,77063026032,133506,392.815235714286,62.9907214285714,-2,-91
77064073750,77064107129,33379,-2,-91,589.087942857143,206.561185714286
77064207174,77064290376,83202,589.087942857143,206.561185714286,646.2748,176.755714285714
77064523917,77064807154,283237,646.2748,176.755714285714,-2,-91
77084147986,77084597655,449669,-2,-91,606.91311875,111.72045625
77084864585,77084897531,32946,606.91311875,111.72045625,658.445232,127.16542
77085297550,77085480869,183319,658.445232,127.16542,735.16715625,133.86848125
77085997552,77086030874,33322,735.16715625,133.86848125,693.463027272727,142.962372727273
77086197557,77086231547,33990,693.463027272727,142.962372727273,648.829755555556,123.173172222222
77086516551,77086547731,31180,648.829755555556,123.173172222222,709.555069565217,125.504065217391
77086922359,77086948336,25977,709.555069565217,125.504065217391,683.70494,117.80268
77087430908,77087464209,33301,683.70494,117.80268,726.770805633803,133.681721126761
77088631993,77088721830,89837,726.770805633803,133.681721126761,836.007333333333,202.428941666667
77088897412,77088930851,33439,836.007333333333,202.428941666667,841.05954,172.71779
77089080679,77089347617,266938,841.05954,172.71779,339.173878571429,119.28615
77089564092,77089597438,33346,339.173878571429,119.28615,331.499,136.477366666667
77089730724,77089764060,33336,331.499,136.477366666667,379.97955,161.81025
77090047568,77090230722,183154,379.97955,161.81025,453.957069230769,133.580076923077
77090431410,77090531477,100067,453.957069230769,133.580076923077,502.486225,194.255958333333
77090719000,77090747336,28336,502.486225,194.255958333333,558.457217647059,233.298088235294
77091016777,77091047577,30800,558.457217647059,233.298088235294,591.520095454545,194.186695454545
77091397273,77091463953,66680,591.520095454545,194.186695454545,631.703028571429,224.116142857143
77091563945,77091597307,33362,631.703028571429,224.116142857143,644.924011111111,233.334861111111
77091880556,77091914036,33480,644.924011111111,233.334861111111,634.70475,192.7802
77092097295,77092132454,35159,634.70475,192.7802,677.60075625,157.90168125
77092380548,77092447244,66696,677.60075625,157.90168125,725.166794117647,209.218811764706
77092721929,77092847343,125414,725.166794117647,209.218811764706,764.046692857143,173.224514285714
77093064227,77093097156,32929,764.046692857143,173.224514285714,770.146423333333,158.588286666667
77093580493,77093614078,33585,770.146423333333,158.588286666667,877.59945,183.337625
77093863838,77093897171,33333,877.59945,183.337625,892.853730769231,162.426130769231
77094097167,77094163808,66641,892.853730769231,162.426130769231,337.798033333333,164.053133333333
77094297175,77094331521,34346,337.798033333333,164.053133333333,326.1227875,156.4911375
77094447390,77094563874,116484,326.1227875,156.4911375,307.364957142857,124.886885714286
77094663862,77095022296,358434,307.364957142857,124.886885714286,346.433333333333,143.973516666667
77095197059,77095297056,99997,346.433333333333,143.973516666667,337.80143,115.44552
77095447116,77095530486,83370,337.80143,115.44552,437.13768,138.2535
77095680430,77095730461,50031,437.13768,138.2535,402.006343478261,157.871739130435
77096097062,77096130928,33866,402.006343478261,157.871739130435,458.645128571429,131.693478571429
77096347221,77096647284,300063,458.645128571429,131.693478571429,566.463446428571,158.879892857143
77097097049,77097219003,121954,566.463446428571,158.879892857143,611.979290909091,86.7555727272727
77097380263,77097463687,83424,611.979290909091,86.7555727272727,553.994015384615,138.090915384615
77097663697,77097696927,33230,553.994015384615,138.090915384615,735.024963636364,177.675790909091
77097863877,77098047255,183378,735.024963636364,177.675790909091,633.016778571429,183.52715
77098263564,77098296937,33373,633.016778571429,183.52715,636.787154545455,154.200618181818
77098463594,77098780349,316755,636.787154545455,154.200618181818,740.608427272727,141.575336363636
77098947022,77099196936,249914,740.608427272727,141.575336363636,825.663971428571,155.972028571429
77099296941,77099330226,33285,825.663971428571,155.972028571429,829.2837,157.038042857143
77099430283,77099796934,366651,829.2837,157.038042857143,342.223488888889,170.656522222222
77099930223,77099963563,33340,342.223488888889,170.656522222222,323.236271428571,148.242914285714
77100063598,77100163588,99990,323.236271428571,148.242914285714,359.151355,170.2831
77100480160,77101047065,566905,359.151355,170.2831,477.006544444444,129.297011111111
77101180141,77101430147,250006,477.006544444444,129.297011111111,472.1219,135.472011764706
77101696812,77101732046,35234,472.1219,135.472011764706,580.88092,178.921393333333
77101963422,77102147013,183591,580.88092,178.921393333333,650.09579,215.85376
77102296794,77102730146,433352,650.09579,215.85376,713.1588,200.833577777778
77102863444,77102896685,33241,713.1588,200.833577777778,727.3006,189.535371428571
77102996670,77103296679,300009,727.3006,189.535371428571,821.337255555556,207.157744444444
77103431490,77103496684,65194,821.337255555556,207.157744444444,854.505258333333,175.022475
77103680017,77104063342,383325,854.505258333333,175.022475,933.5611,171.284211111111
77104196675,77104463346,266671,933.5611,171.284211111111,330.969377777778,182.874188888889
77104596664,77104629992,33328,330.969377777778,182.874188888889,330.9274375,207.3591625
77104746830,77104779871,33041,330.9274375,207.3591625,351.817407692308,191.854023076923
77104979873,77105621599,641726,351.817407692308,191.854023076923,452.348,305.0299875
77105729993,77105763196,33203,452.348,305.0299875,427.4015,208.022028571429
77105863196,77105996554,133358,427.4015,208.022028571429,472.1025125,215.320741666667
77106379892,77106879833,499941,472.1025125,215.320741666667,347.103004761905,183.852952380952
77107219044,77107246750,27706,347.103004761905,183.852952380952,410.708569230769,238.036723076923
77107446622,77107563214,116592,410.708569230769,238.036723076923,474.080771428571,291.7267
77107663215,77107696429,33214,474.080771428571,291.7267,471.2448,263.8221625
77107814043,77107863196,49153,471.2448,263.8221625,352.090708333333,217.153141666667
77108046589,77108079768,33179,352.090708333333,217.153141666667,330.385933333333,192.818547619048
77108413088,77108946463,533375,330.385933333333,192.818547619048,561.3693,174.908671428571
77109046606,77109396434,349828,561.3693,174.908671428571,654.409933333333,159.59555
77109679624,77109720011,40387,654.409933333333,159.59555,649.566085714286,160.701785714286
77109814028,77110321643,507615,649.566085714286,160.701785714286,683.152507692308,230.3746
77110516041,77111396332,880291,683.152507692308,230.3746,734.034425,193.304525
77111523385,77111946453,423068,734.034425,193.304525,337.579055,197.416625
77112262939,77112762949,500010,337.579055,197.416625,471.13135,179.286866666667
77112946459,77113279505,333046,471.13135,179.286866666667,362.840444444444,1.82923333333333
77113422157,77113862821,440664,362.840444444444,1.82923333333333,696.814215384615,214.430015384615
77114062818,77114096163,33345,696.814215384615,214.430015384615,697.624290909091,214.297290909091
77114262828,77114396175,133347,697.624290909091,214.297290909091,767.2047375,201.6984875
77114516751,77114546359,29608,767.2047375,201.6984875,694.979313333333,209.588446666667
77114779378,77115121119,341741,694.979313333333,209.588446666667,885.332257142857,247.709628571429
77115212854,77115379549,166695,885.332257142857,247.709628571429,752.277667647059,186.846288235294
77115929744,77116029504,99760,752.277667647059,186.846288235294,744.925485714286,187.135614285714
77116132410,77116231314,98904,744.925485714286,187.135614285714,802.239972222222,175.642233333333
77116522103,77116779269,257166,802.239972222222,175.642233333333,918.5325,228.131871428571
77116879308,77117046244,166936,918.5325,228.131871428571,351.801271428571,263.542957142857
77117146200,77117179246,33046,351.801271428571,263.542957142857,334.027154545455,299.842872727273
77117346140,77117395922,49782,334.027154545455,299.842872727273,331.687109090909,238.335618181818
77117562712,77118395905,833193,331.687109090909,238.335618181818,338.585055555556,296.500066666667
77118529305,77118829441,300136,338.585055555556,296.500066666667,969.631369230769,212.061369230769
77119029414,77119062611,33197,969.631369230769,212.061369230769,939.748825,217.48275
77119179138,77119695927,516789,939.748825,217.48275,388.096214285714,267.891442857143
77119912600,77120295801,383201,388.096214285714,267.891442857143,-2,-91
77120412787,77120795808,383021,-2,-91,549.8559875,258.7770625
77120921059,77121045953,124894,549.8559875,258.7770625,629.4743625,269.516925
77121162458,77121395777,233319,629.4743625,269.516925,724.159246153846,241.591676923077
77121595802,77121762450,166648,724.159246153846,241.591676923077,643.051609090909,265.794690909091
77121932020,77122121378,189358,643.051609090909,265.794690909091,730.165275,199.6322875
77122230577,77122345965,115388,730.165275,199.6322875,799.305442857143,270.733671428571
77122562446,77122662453,100007,799.305442857143,270.733671428571,714.42374,370.577413333333
77122895687,77122945869,50182,714.42374,370.577413333333,697.198142857143,407.216728571429
77123045834,77123095655,49821,697.198142857143,407.216728571429,-2,-91
77123195683,77123278996,83313,-2,-91,851.293257142857,346.5555
77123379075,77123412522,33447,851.293257142857,346.5555,855.079542105263,380.068457894737
77123712327,77124095689,383362,855.079542105263,380.068457894737,737.005655555556,289.249755555556
77124229297,77124278888,49591,737.005655555556,289.249755555556,567.32535,185.83641
