"start","end","dur","x","y","pupil"
17772780485,17773011166,230681,430.392946666667,9.81682666666667,153.213116514
17773144340,17773360986,216646,341.810828571429,105.612985714286,149.768260884286
17773394408,17773611134,216726,359.893557142857,89.9527357142857,139.708709548571
17773644323,17773844297,199974,426.871184615385,149.348684615385,143.401292973846
17774061109,17776306819,2245710,-2,-90.9933482758621,24.974619442069
17776756693,17778213900,1457207,-2,-90.978404,22.1691012346
17779197134,17779313939,116805,-2,-91,26.0270383957143
17779363853,17779497125,133272,-2,-91,142.655267901111
17779580637,17779714012,133375,-2,-91,82.3401931466667
17779798415,17779897132,98717,-2,-91,40.4164294085714
17779963846,17780113796,149950,-2,-91,110.124713894
17780247081,17780430447,183366,-2,-91,106.045859194167
17780463724,17780647069,183345,-2,-91,47.4890429490909
17780847070,17780947075,100005,-2,-91,105.991212515714
17781013788,17781313792,300004,-2,-91,103.151800454211
17781514031,17783780319,2266288,-2,-91,109.273275399741
17784230224,17784397010,166786,-2,-91,45.0173746585714
17784446805,17793558967,9112162,-2,-91,2.70856495814545
17793592434,17795480028,1887594,-2,-91,16.4121023021154
17795890073,17795990645,100572,-2,-91,90.8790521471429
17797856604,17798056594,199990,-2,-91,46.6707183746154
17798356560,17798506665,150105,-2,-91,102.936747693
17798556609,17798656603,99994,-2,-91,91.1712447142857
17800090625,17800277964,187339,-2,-91,97.579976595
17801039679,17801323148,283469,-2,-91,78.7042762427778
17801989798,17802223122,233324,-2,-91,89.8570918807692
17802256357,17802373063,116706,-2,-91,71.82693628875
17802522956,17802639712,116756,-2,-91,89.81020736375
17802806594,17802923000,116406,-2,-92.7506,60.95440707
17803922998,17804022970,99972,-2,-90.9940571428571,113.238054158571
17804390048,17804492644,102596,-2,-91,62.3074180042857
17805689647,17805789540,99893,-2,-91,91.1599627414286
17806277873,17806479514,201641,-1.30995833333333,-90.9955083333333,66.9397440725
17806722843,17806856178,133335,-2,-91,105.874586387778
17807906248,17808039544,133296,-2,-91,46.6044869666667
17808239315,17808506168,266853,-2,-91,81.0895214517647
17808956108,17809089712,133604,-2,-91,59.8414804388889
17812972595,17814123859,1151264,-2.00520263157895,-91,9.55136349
17826777903,17827023250,245347,-2,-91,54.7728359742857
17828023257,17828123231,99974,-2,-91,74.6528101985714
17828675033,17828873317,198284,-2,-91,53.1854049557143
17833206541,17833339621,133080,-2,-91,70.8604253888889
17834422871,17834522837,99966,-2,-91,63.9669392371429
17834689865,17834789530,99665,-2,-91,45.3600240314286
